  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000274E+01  -0.1252690E-02   0.1000274E+01  -0.2186957E-04
 0.2099800E+00   0.1000274E+01  -0.1252690E-02   0.1000274E+01  -0.2186957E-04
 0.4000000E+00   0.1001008E+01  -0.4604710E-02   0.1001008E+01  -0.8044837E-04
 0.6000000E+00   0.1002256E+01  -0.1030651E-01   0.1002256E+01  -0.1802884E-03
 0.8000000E+00   0.1004006E+01  -0.1830790E-01   0.1004006E+01  -0.3208131E-03
 0.1000000E+01   0.1006262E+01  -0.2862373E-01   0.1006262E+01  -0.5027067E-03
 0.1200000E+01   0.1009029E+01  -0.4127167E-01   0.1009029E+01  -0.7268305E-03
 0.1400000E+01   0.1012313E+01  -0.5627223E-01   0.1012313E+01  -0.9942287E-03
 0.1600000E+01   0.1016121E+01  -0.7364888E-01   0.1016120E+01  -0.1306137E-02
 0.1800000E+01   0.1020460E+01  -0.9342818E-01   0.1020458E+01  -0.1663991E-02
 0.2000000E+01   0.1025340E+01  -0.1156399E+00   0.1025338E+01  -0.2069438E-02
 0.2200000E+01   0.1030771E+01  -0.1403171E+00   0.1030768E+01  -0.2524350E-02
 0.2400000E+01   0.1036766E+01  -0.1674964E+00   0.1036761E+01  -0.3030838E-02
 0.2600000E+01   0.1043337E+01  -0.1972181E+00   0.1043331E+01  -0.3591268E-02
 0.2800000E+01   0.1050499E+01  -0.2295266E+00   0.1050490E+01  -0.4208282E-02
 0.3000000E+01   0.1058268E+01  -0.2644702E+00   0.1058257E+01  -0.4884816E-02
 0.3200000E+01   0.1066662E+01  -0.3021018E+00   0.1066647E+01  -0.5624130E-02
 0.3400000E+01   0.1075700E+01  -0.3424790E+00   0.1075680E+01  -0.6429833E-02
 0.3600000E+01   0.1085403E+01  -0.3856643E+00   0.1085378E+01  -0.7305913E-02
 0.3800000E+01   0.1095794E+01  -0.4317259E+00   0.1095763E+01  -0.8256774E-02
 0.4000000E+01   0.1106900E+01  -0.4807373E+00   0.1106861E+01  -0.9287276E-02
 0.4200000E+01   0.1118746E+01  -0.5327788E+00   0.1118697E+01  -0.1040278E-01
 0.4400000E+01   0.1131363E+01  -0.5879369E+00   0.1131303E+01  -0.1160920E-01
 0.4600000E+01   0.1144783E+01  -0.6463056E+00   0.1144710E+01  -0.1291306E-01
 0.4800000E+01   0.1159041E+01  -0.7079865E+00   0.1158952E+01  -0.1432155E-01
 0.5000000E+01   0.1174175E+01  -0.7730898E+00   0.1174068E+01  -0.1584262E-01
 0.5200000E+01   0.1190227E+01  -0.8417344E+00   0.1190099E+01  -0.1748504E-01
 0.5400000E+01   0.1207242E+01  -0.9140494E+00   0.1207088E+01  -0.1925852E-01
 0.5600000E+01   0.1225268E+01  -0.9901743E+00   0.1225085E+01  -0.2117378E-01
 0.5800000E+01   0.1244358E+01  -0.1070260E+01   0.1244141E+01  -0.2324271E-01
 0.6000000E+01   0.1264570E+01  -0.1154470E+01   0.1264314E+01  -0.2547849E-01
 0.6200000E+01   0.1285967E+01  -0.1242982E+01   0.1285665E+01  -0.2789575E-01
 0.6400000E+01   0.1308617E+01  -0.1335986E+01   0.1308261E+01  -0.3051072E-01
 0.6600000E+01   0.1332594E+01  -0.1433690E+01   0.1332177E+01  -0.3334150E-01
 0.6800000E+01   0.1357980E+01  -0.1536317E+01   0.1357491E+01  -0.3640822E-01
 0.7000000E+01   0.1384862E+01  -0.1644110E+01   0.1384292E+01  -0.3973335E-01
 0.7200000E+01   0.1413338E+01  -0.1757331E+01   0.1412673E+01  -0.4334198E-01
 0.7400000E+01   0.1443513E+01  -0.1876260E+01   0.1442739E+01  -0.4726216E-01
 0.7600000E+01   0.1475503E+01  -0.2001203E+01   0.1474603E+01  -0.5152528E-01
 0.7800000E+01   0.1509436E+01  -0.2132484E+01   0.1508390E+01  -0.5616653E-01
 0.8000000E+01   0.1545450E+01  -0.2270454E+01   0.1544237E+01  -0.6122536E-01
 0.8200000E+01   0.1583699E+01  -0.2415484E+01   0.1582291E+01  -0.6674603E-01
 0.8400000E+01   0.1624350E+01  -0.2567968E+01   0.1622719E+01  -0.7277819E-01
 0.8600000E+01   0.1667589E+01  -0.2728320E+01   0.1665699E+01  -0.7937754E-01
 0.8800000E+01   0.1713620E+01  -0.2896966E+01   0.1711431E+01  -0.8660646E-01
 0.9000000E+01   0.1762668E+01  -0.3074339E+01   0.1760131E+01  -0.9453469E-01
 0.9200000E+01   0.1814978E+01  -0.3260866E+01   0.1812040E+01  -0.1032398E+00
 0.9400000E+01   0.1870824E+01  -0.3456943E+01   0.1867420E+01  -0.1128077E+00
 0.9600000E+01   0.1930503E+01  -0.3662902E+01   0.1926560E+01  -0.1233325E+00
 0.9800000E+01   0.1994344E+01  -0.3878965E+01   0.1989775E+01  -0.1349154E+00
 0.1000000E+02   0.2062703E+01  -0.4105155E+01   0.2057411E+01  -0.1476631E+00
 0.1020000E+02   0.2135968E+01  -0.4341177E+01   0.2129840E+01  -0.1616828E+00
 0.1040000E+02   0.2214555E+01  -0.4586221E+01   0.2207464E+01  -0.1770741E+00
 0.1060000E+02   0.2298905E+01  -0.4838652E+01   0.2290712E+01  -0.1939128E+00
 0.1080000E+02   0.2389474E+01  -0.5095511E+01   0.2380030E+01  -0.2122241E+00
