  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1002836E+01  -0.1295062E-01   0.1002836E+01  -0.2266719E-03
 0.2099800E+00   0.1002836E+01  -0.1295062E-01   0.1002836E+01  -0.2266719E-03
 0.4000000E+00   0.1010530E+01  -0.4827343E-01   0.1010530E+01  -0.8514023E-03
 0.6000000E+00   0.1023986E+01  -0.1106071E+00   0.1023984E+01  -0.1976761E-02
 0.8000000E+00   0.1043705E+01  -0.2032225E+00   0.1043698E+01  -0.3701912E-02
 0.1000000E+01   0.1070702E+01  -0.3323820E+00   0.1070684E+01  -0.6211278E-02
 0.1200000E+01   0.1106510E+01  -0.5077286E+00   0.1106467E+01  -0.9805253E-02
 0.1400000E+01   0.1153438E+01  -0.7440883E+00   0.1153341E+01  -0.1497904E-01
 0.1600000E+01   0.1215014E+01  -0.1064702E+01   0.1214804E+01  -0.2257676E-01
 0.1800000E+01   0.1296823E+01  -0.1507299E+01   0.1296374E+01  -0.3411200E-01
 0.2000000E+01   0.1408140E+01  -0.2136303E+01   0.1407161E+01  -0.5249106E-01
 0.2200000E+01   0.1565461E+01  -0.3069598E+01   0.1563215E+01  -0.8382879E-01
 0.2400000E+01   0.1800983E+01  -0.4544586E+01   0.1795321E+01  -0.1427006E+00
 0.2600000E+01   0.2186410E+01  -0.7110267E+01   0.2169596E+01  -0.2706323E+00
 0.2800000E+01   0.2915370E+01  -0.1233939E+02   0.2848022E+01  -0.6230206E+00
 0.3000000E+01   0.4663757E+01  -0.2668363E+02   0.4167066E+01  -0.2094324E+01
 0.3200000E+01   0.7583481E+01  -0.8345032E+02   0.8650072E+00  -0.7533986E+01
 0.3400000E+01   0.3738249E+01  -0.1356722E+03  -0.2674173E+01  -0.2612146E+01
 0.3600000E+01   0.1904699E+01  -0.1525933E+03  -0.1690919E+01  -0.8767404E+00
 0.3800000E+01   0.1094239E+01  -0.1574451E+03  -0.1010543E+01  -0.4197158E+00
 0.4000000E+01   0.6757778E+00  -0.1581155E+03  -0.6270795E+00  -0.2518869E+00
 0.4200000E+01   0.4219204E+00  -0.1559455E+03  -0.3852801E+00  -0.1719769E+00
 0.4400000E+01   0.2529526E+00  -0.1496518E+03  -0.2182906E+00  -0.1278054E+00
 0.4600000E+01   0.1385637E+00  -0.1331966E+03  -0.9484734E-01  -0.1010143E+00
 0.4800000E+01   0.8379752E-01  -0.8904190E+02   0.1401199E-02  -0.8378580E-01
 0.5000000E+01   0.1077162E+00  -0.4218491E+02   0.7981569E-01  -0.7233415E-01
 0.5200000E+01   0.1598200E+00  -0.2386188E+02   0.1461591E+00  -0.6465248E-01
 0.5400000E+01   0.2127260E+00  -0.1627285E+02   0.2042038E+00  -0.5960833E-01
 0.5600000E+01   0.2627145E+00  -0.1242779E+02   0.2565586E+00  -0.5653852E-01
 0.5800000E+01   0.3100527E+00  -0.1022759E+02   0.3051261E+00  -0.5505255E-01
 0.6000000E+01   0.3556388E+00  -0.8885475E+01   0.3513708E+00  -0.5493194E-01
 0.6200000E+01   0.4004337E+00  -0.8050295E+01   0.3964877E+00  -0.5607767E-01
 0.6400000E+01   0.4453714E+00  -0.7545620E+01   0.4415147E+00  -0.5848419E-01
 0.6600000E+01   0.4913718E+00  -0.7275802E+01   0.4874153E+00  -0.6223012E-01
