  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000525E+01  -0.2794791E-02   0.1000525E+01  -0.4880392E-04
 0.2099800E+00   0.1000525E+01  -0.2794791E-02   0.1000525E+01  -0.4880392E-04
 0.4000000E+00   0.1001928E+01  -0.1026557E-01   0.1001928E+01  -0.1795135E-03
 0.6000000E+00   0.1004311E+01  -0.2293702E-01   0.1004311E+01  -0.4020525E-03
 0.8000000E+00   0.1007650E+01  -0.4061772E-01   0.1007650E+01  -0.7143362E-03
 0.1000000E+01   0.1011944E+01  -0.6317742E-01   0.1011943E+01  -0.1115824E-02
 0.1200000E+01   0.1017184E+01  -0.9032397E-01   0.1017183E+01  -0.1603540E-02
 0.1400000E+01   0.1023350E+01  -0.1214082E+00   0.1023348E+01  -0.2168450E-02
 0.1600000E+01   0.1030386E+01  -0.1549225E+00   0.1030382E+01  -0.2786065E-02
 0.1800000E+01   0.1038159E+01  -0.1870046E+00   0.1038153E+01  -0.3388384E-02
 0.2000000E+01   0.1046337E+01  -0.2058882E+00   0.1046330E+01  -0.3759927E-02
 0.2200000E+01   0.1054017E+01  -0.1627732E+00   0.1054013E+01  -0.2994382E-02
 0.2400000E+01   0.1060434E+01   0.2481550E+00   0.1060424E+01   0.4592855E-02
 0.2600000E+01   0.1090321E+01   0.1598474E+01   0.1089897E+01   0.3041452E-01
 0.2800000E+01   0.1126373E+01   0.1535024E+00   0.1126369E+01   0.3017687E-02
 0.3000000E+01   0.1138159E+01  -0.4147933E+00   0.1138129E+01  -0.8239642E-02
 0.3200000E+01   0.1153316E+01  -0.6365040E+00   0.1153245E+01  -0.1281203E-01
 0.3400000E+01   0.1171883E+01  -0.7903132E+00   0.1171772E+01  -0.1616394E-01
 0.3600000E+01   0.1193116E+01  -0.9378847E+00   0.1192956E+01  -0.1952945E-01
 0.3800000E+01   0.1216348E+01  -0.1103049E+01   0.1216123E+01  -0.2341549E-01
 0.4000000E+01   0.1241398E+01  -0.1227856E+01   0.1241113E+01  -0.2660129E-01
 0.4200000E+01   0.1269797E+01  -0.1356529E+01   0.1269441E+01  -0.3006077E-01
 0.4400000E+01   0.1300912E+01  -0.1508500E+01   0.1300461E+01  -0.3424684E-01
 0.4600000E+01   0.1334820E+01  -0.1675951E+01   0.1334249E+01  -0.3903907E-01
 0.4800000E+01   0.1371774E+01  -0.1857101E+01   0.1371053E+01  -0.4445486E-01
 0.5000000E+01   0.1412063E+01  -0.2052151E+01   0.1411158E+01  -0.5056476E-01
 0.5200000E+01   0.1456016E+01  -0.2261682E+01   0.1454882E+01  -0.5745956E-01
 0.5400000E+01   0.1504001E+01  -0.2486138E+01   0.1502586E+01  -0.6524008E-01
 0.5600000E+01   0.1556428E+01  -0.2725343E+01   0.1554668E+01  -0.7400548E-01
