  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000058E+01  -0.2339348E-03   0.1000058E+01  -0.4083171E-05
 0.2099800E+00   0.1000058E+01  -0.2339348E-03   0.1000058E+01  -0.4083171E-05
 0.4000000E+00   0.1000215E+01  -0.8665844E-03   0.1000215E+01  -0.1512800E-04
 0.6000000E+00   0.1000481E+01  -0.1957983E-02   0.1000481E+01  -0.3418969E-04
 0.8000000E+00   0.1000856E+01  -0.3518119E-02   0.1000856E+01  -0.6145534E-04
 0.1000000E+01   0.1001343E+01  -0.5578684E-02   0.1001343E+01  -0.9749716E-04
 0.1200000E+01   0.1001945E+01  -0.8188952E-02   0.1001945E+01  -0.1432022E-03
 0.1400000E+01   0.1002669E+01  -0.1143263E-01   0.1002669E+01  -0.2000695E-03
 0.1600000E+01   0.1003526E+01  -0.1546959E-01   0.1003526E+01  -0.2709473E-03
 0.1800000E+01   0.1004537E+01  -0.2065565E-01   0.1004536E+01  -0.3621445E-03
 0.2000000E+01   0.1005744E+01  -0.2796801E-01   0.1005744E+01  -0.4909376E-03
 0.2200000E+01   0.1007260E+01  -0.4114697E-01   0.1007259E+01  -0.7233635E-03
 0.2400000E+01   0.1009412E+01  -0.8776221E-01   0.1009411E+01  -0.1546156E-02
 0.2600000E+01   0.1010867E+01  -0.2656003E+00   0.1010856E+01  -0.4685958E-02
 0.2800000E+01   0.1007056E+01  -0.1814179E+00   0.1007051E+01  -0.3188676E-02
 0.3000000E+01   0.1009658E+01  -0.9035563E-01   0.1009657E+01  -0.1592233E-02
 0.3200000E+01   0.1012077E+01  -0.8002979E-01   0.1012076E+01  -0.1413652E-02
 0.3400000E+01   0.1014420E+01  -0.8974291E-01   0.1014419E+01  -0.1588895E-02
 0.3600000E+01   0.1017001E+01  -0.1215212E+00   0.1016999E+01  -0.2157003E-02
 0.3800000E+01   0.1019346E+01  -0.2210842E+00   0.1019339E+01  -0.3933288E-02
 0.4000000E+01   0.1018253E+01  -0.3071813E+00   0.1018238E+01  -0.5459159E-02
 0.4200000E+01   0.1020070E+01  -0.1761377E+00   0.1020065E+01  -0.3135877E-02
 0.4400000E+01   0.1023076E+01  -0.1471483E+00   0.1023072E+01  -0.2627483E-02
 0.4600000E+01   0.1026006E+01  -0.1486588E+00   0.1026003E+01  -0.2662057E-02
 0.4800000E+01   0.1028946E+01  -0.1586353E+00   0.1028942E+01  -0.2848848E-02
 0.5000000E+01   0.1031980E+01  -0.1725475E+00   0.1031975E+01  -0.3107827E-02
 0.5200000E+01   0.1035156E+01  -0.1893126E+00   0.1035151E+01  -0.3420283E-02
 0.5400000E+01   0.1038512E+01  -0.2088646E+00   0.1038505E+01  -0.3785756E-02
 0.5600000E+01   0.1042082E+01  -0.2317138E+00   0.1042074E+01  -0.4214345E-02
 0.5800000E+01   0.1045913E+01  -0.2590520E+00   0.1045902E+01  -0.4728881E-02
 0.6000000E+01   0.1050068E+01  -0.2933480E+00   0.1050054E+01  -0.5376209E-02
 0.6200000E+01   0.1054645E+01  -0.3400819E+00   0.1054626E+01  -0.6259859E-02
 0.6400000E+01   0.1059787E+01  -0.4131411E+00   0.1059759E+01  -0.7641708E-02
 0.6600000E+01   0.1065539E+01  -0.5526180E+00   0.1065490E+01  -0.1027697E-01
 0.6800000E+01   0.1070291E+01  -0.8354493E+00   0.1070177E+01  -0.1560572E-01
 0.7000000E+01   0.1071325E+01  -0.1113744E+01   0.1071123E+01  -0.2082365E-01
 0.7200000E+01   0.1068160E+01  -0.1287600E+01   0.1067890E+01  -0.2400259E-01
 0.7400000E+01   0.1067284E+01  -0.9841208E+00   0.1067126E+01  -0.1833092E-01
 0.7600000E+01   0.1073273E+01  -0.7585490E+00   0.1073179E+01  -0.1420884E-01
 0.7800000E+01   0.1080482E+01  -0.6874743E+00   0.1080404E+01  -0.1296406E-01
 0.8000000E+01   0.1087731E+01  -0.6860919E+00   0.1087653E+01  -0.1302479E-01
 0.8200000E+01   0.1095085E+01  -0.7187120E+00   0.1094999E+01  -0.1373626E-01
 0.8400000E+01   0.1102718E+01  -0.7743081E+00   0.1102617E+01  -0.1490193E-01
 0.8600000E+01   0.1110787E+01  -0.8517797E+00   0.1110665E+01  -0.1651276E-01
 0.8800000E+01   0.1119401E+01  -0.9566589E+00   0.1119245E+01  -0.1868959E-01
 0.9000000E+01   0.1128421E+01  -0.1098030E+01   0.1128213E+01  -0.2162400E-01
 0.9200000E+01   0.1137283E+01  -0.1237862E+01   0.1137017E+01  -0.2456881E-01
 0.9400000E+01   0.1148373E+01  -0.1250853E+01   0.1148099E+01  -0.2506872E-01
 0.9600000E+01   0.1170349E+01  -0.1341214E+01   0.1170028E+01  -0.2739372E-01
 0.9800000E+01   0.1197336E+01  -0.2348775E+01   0.1196330E+01  -0.4906967E-01
 0.1000000E+02   0.1211552E+01  -0.4104960E+01   0.1208444E+01  -0.8672746E-01
 0.1020000E+02   0.1202438E+01  -0.6121027E+01   0.1195582E+01  -0.1282147E+00
 0.1040000E+02   0.1173548E+01  -0.7418477E+01   0.1163725E+01  -0.1515231E+00
 0.1060000E+02   0.1137640E+01  -0.7969572E+01   0.1126653E+01  -0.1577306E+00
 0.1080000E+02   0.1099170E+01  -0.7148368E+01   0.1090627E+01  -0.1367798E+00
 0.1100000E+02   0.1087386E+01  -0.5357762E+01   0.1082635E+01  -0.1015339E+00
 0.1120000E+02   0.1095075E+01  -0.4059909E+01   0.1092327E+01  -0.7753075E-01
 0.1140000E+02   0.1106230E+01  -0.3215441E+01   0.1104488E+01  -0.6204907E-01
 0.1160000E+02   0.1120227E+01  -0.2542368E+01   0.1119125E+01  -0.4969118E-01
 0.1180000E+02   0.1136911E+01  -0.2106728E+01   0.1136143E+01  -0.4179405E-01
 0.1200000E+02   0.1153954E+01  -0.1878128E+01   0.1153334E+01  -0.3781927E-01
 0.1220000E+02   0.1170578E+01  -0.1778784E+01   0.1170014E+01  -0.3633550E-01
 0.1240000E+02   0.1186874E+01  -0.1759427E+01   0.1186314E+01  -0.3644054E-01
 0.1260000E+02   0.1203129E+01  -0.1795748E+01   0.1202538E+01  -0.3770195E-01
 0.1280000E+02   0.1219649E+01  -0.1877861E+01   0.1218994E+01  -0.3996667E-01
 0.1300000E+02   0.1236732E+01  -0.2005071E+01   0.1235975E+01  -0.4327072E-01
 0.1320000E+02   0.1254676E+01  -0.2184582E+01   0.1253764E+01  -0.4782688E-01
 0.1340000E+02   0.1273780E+01  -0.2433141E+01   0.1272631E+01  -0.5407648E-01
 0.1360000E+02   0.1294301E+01  -0.2781957E+01   0.1292775E+01  -0.6281918E-01
 0.1380000E+02   0.1316266E+01  -0.3285890E+01   0.1314102E+01  -0.7544599E-01
 0.1400000E+02   0.1338845E+01  -0.4034007E+01   0.1335528E+01  -0.9418581E-01
 0.1420000E+02   0.1358767E+01  -0.5130998E+01   0.1353322E+01  -0.1215188E+00
 0.1440000E+02   0.1369126E+01  -0.6557706E+01   0.1360168E+01  -0.1563595E+00
 0.1460000E+02   0.1364683E+01  -0.8051230E+01   0.1351231E+01  -0.1911354E+00
 0.1480000E+02   0.1342732E+01  -0.9338180E+01   0.1324938E+01  -0.2178736E+00
 0.1500000E+02   0.1303575E+01  -0.9696419E+01   0.1284952E+01  -0.2195582E+00
 0.1520000E+02   0.1272986E+01  -0.8588856E+01   0.1258710E+01  -0.1901116E+00
 0.1540000E+02   0.1270224E+01  -0.6949362E+01   0.1260892E+01  -0.1536870E+00
 0.1560000E+02   0.1286842E+01  -0.5658126E+01   0.1280572E+01  -0.1268730E+00
 0.1580000E+02   0.1311304E+01  -0.4837215E+01   0.1306634E+01  -0.1105758E+00
 0.1600000E+02   0.1338187E+01  -0.4354001E+01   0.1334325E+01  -0.1015932E+00
 0.1620000E+02   0.1365756E+01  -0.4087958E+01   0.1362281E+01  -0.9736175E-01
