  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1005120E+01  -0.2351019E-01   0.1005120E+01  -0.4124309E-03
 0.2099800E+00   0.1005120E+01  -0.2351019E-01   0.1005120E+01  -0.4124309E-03
 0.4000000E+00   0.1019027E+01  -0.8724942E-01   0.1019026E+01  -0.1551764E-02
 0.6000000E+00   0.1043403E+01  -0.1983883E+00   0.1043397E+01  -0.3612807E-02
 0.8000000E+00   0.1079245E+01  -0.3605549E+00   0.1079224E+01  -0.6791503E-02
 0.1000000E+01   0.1128532E+01  -0.5813135E+00   0.1128474E+01  -0.1144970E-01
 0.1200000E+01   0.1194259E+01  -0.8721159E+00   0.1194121E+01  -0.1817746E-01
 0.1400000E+01   0.1280938E+01  -0.1250228E+01   0.1280633E+01  -0.2794861E-01
 0.1600000E+01   0.1395483E+01  -0.1742146E+01   0.1394838E+01  -0.4242479E-01
 0.1800000E+01   0.1548854E+01  -0.2389948E+01   0.1547507E+01  -0.6458779E-01
 0.2000000E+01   0.1759295E+01  -0.3263926E+01   0.1756441E+01  -0.1001663E+00
 0.2200000E+01   0.2059326E+01  -0.4490063E+01   0.2053006E+01  -0.1612168E+00
 0.2400000E+01   0.2512618E+01  -0.6317341E+01   0.2497361E+01  -0.2764763E+00
 0.2600000E+01   0.3261564E+01  -0.9312395E+01   0.3218579E+01  -0.5277775E+00
 0.2800000E+01   0.4693478E+01  -0.1507782E+02   0.4531898E+01  -0.1220918E+01
 0.3000000E+01   0.8185605E+01  -0.3011826E+02   0.7080480E+01  -0.4107425E+01
 0.3200000E+01   0.1466126E+02  -0.8753425E+02   0.6307594E+00  -0.1464768E+02
 0.3400000E+01   0.8117134E+01  -0.1409159E+03  -0.6300691E+01  -0.5117534E+01
 0.3600000E+01   0.4735071E+01  -0.1587663E+03  -0.4413613E+01  -0.1714912E+01
 0.3800000E+01   0.3209581E+01  -0.1653340E+03  -0.3105007E+01  -0.8126147E+00
 0.4000000E+01   0.2424073E+01  -0.1685979E+03  -0.2376231E+01  -0.4792230E+00
 0.4200000E+01   0.1952413E+01  -0.1705998E+03  -0.1926195E+01  -0.3188868E+00
 0.4400000E+01   0.1640661E+01  -0.1719865E+03  -0.1624640E+01  -0.2287187E+00
 0.4600000E+01   0.1421172E+01  -0.1730301E+03  -0.1410669E+01  -0.1724557E+00
 0.4800000E+01   0.1259751E+01  -0.1738660E+03  -0.1252539E+01  -0.1346087E+00
 0.5000000E+01   0.1137314E+01  -0.1745697E+03  -0.1132210E+01  -0.1076291E+00
 0.5200000E+01   0.1042404E+01  -0.1751870E+03  -0.1038729E+01  -0.8746217E-01
 0.5400000E+01   0.9677584E+00  -0.1757477E+03  -0.9650944E+00  -0.7175739E-01
 0.5600000E+01   0.9085737E+00  -0.1762727E+03  -0.9066519E+00  -0.5906358E-01
 0.5800000E+01   0.8615753E+00  -0.1767775E+03  -0.8602130E+00  -0.4843289E-01
 0.6000000E+01   0.8244837E+00  -0.1772741E+03  -0.8235508E+00  -0.3921138E-01
 0.6200000E+01   0.7956967E+00  -0.1777729E+03  -0.7950957E+00  -0.3092069E-01
 0.6400000E+01   0.7740954E+00  -0.1782836E+03  -0.7737480E+00  -0.2318640E-01
 0.6600000E+01   0.7589235E+00  -0.1788153E+03  -0.7587612E+00  -0.1569087E-01
 0.6800000E+01   0.7497140E+00  -0.1793780E+03  -0.7496698E+00  -0.8138496E-02
 0.7000000E+01   0.7462491E+00  -0.1799827E+03  -0.7462490E+00  -0.2256734E-03
 0.7200000E+01   0.7485450E+00   0.1793578E+03  -0.7484980E+00   0.8390310E-02
 0.7400000E+01   0.7568613E+00   0.1786274E+03  -0.7566441E+00   0.1812949E-01
 0.7600000E+01   0.7717354E+00   0.1778061E+03  -0.7711697E+00   0.2954270E-01
 0.7800000E+01   0.7940501E+00   0.1768673E+03  -0.7928635E+00   0.4339322E-01
 0.8000000E+01   0.8251492E+00   0.1757751E+03  -0.8229070E+00   0.6078976E-01
 0.8200000E+01   0.8670277E+00   0.1744792E+03  -0.8630059E+00   0.8341420E-01
 0.8400000E+01   0.9226455E+00   0.1729068E+03  -0.9155842E+00   0.1139309E+00
 0.8600000E+01   0.9964524E+00   0.1709488E+03  -0.9840447E+00   0.1567595E+00
 0.8800000E+01   0.1095283E+01   0.1684335E+03  -0.1073041E+01   0.2196106E+00
 0.9000000E+01   0.1229887E+01   0.1650782E+03  -0.1188413E+01   0.3166972E+00
 0.9200000E+01   0.1417390E+01   0.1603900E+03  -0.1335179E+01   0.4756998E+00
 0.9400000E+01   0.1684042E+01   0.1534613E+03  -0.1506599E+01   0.7524341E+00
 0.9600000E+01   0.2059719E+01   0.1425814E+03  -0.1635865E+01   0.1251554E+01
 0.9800000E+01   0.2514578E+01   0.1249466E+03  -0.1440383E+01   0.2061165E+01
 0.1000000E+02   0.2755075E+01   0.9924868E+02  -0.4427949E+00   0.2719259E+01
 0.1020000E+02   0.2441508E+01   0.7265289E+02   0.7279595E+00   0.2330459E+01
 0.1040000E+02   0.1897056E+01   0.5334123E+02   0.1132633E+01   0.1521829E+01
 0.1060000E+02   0.1446088E+01   0.4116430E+02   0.1088651E+01   0.9518446E+00
 0.1080000E+02   0.1128751E+01   0.3347597E+02   0.9415105E+00   0.6226046E+00
 0.1100000E+02   0.9078683E+00   0.2836018E+02   0.7989050E+00   0.4312490E+00
 0.1120000E+02   0.7496917E+00   0.2475792E+02   0.6807840E+00   0.3139599E+00
 0.1140000E+02   0.6325316E+00   0.2209714E+02   0.5860705E+00   0.2379445E+00
 0.1160000E+02   0.5430539E+00   0.2005462E+02   0.5101264E+00   0.1862217E+00
 0.1180000E+02   0.4729115E+00   0.1843738E+02   0.4486369E+00   0.1495667E+00
 0.1200000E+02   0.4167075E+00   0.1712419E+02   0.3982344E+00   0.1226970E+00
 0.1220000E+02   0.3708335E+00   0.1603550E+02   0.3564046E+00   0.1024364E+00
 0.1240000E+02   0.3328003E+00   0.1511708E+02   0.3212838E+00   0.8679176E-01
 0.1260000E+02   0.3008429E+00   0.1433077E+02   0.2914816E+00   0.7446446E-01
 0.1280000E+02   0.2736785E+00   0.1364900E+02   0.2659497E+00   0.6458083E-01
 0.1300000E+02   0.2503546E+00   0.1305136E+02   0.2438875E+00   0.5653617E-01
 0.1320000E+02   0.2301504E+00   0.1252240E+02   0.2246754E+00   0.4990151E-01
 0.1340000E+02   0.2125111E+00   0.1205026E+02   0.2078284E+00   0.4436588E-01
 0.1360000E+02   0.1970034E+00   0.1162566E+02   0.1929619E+00   0.3969947E-01
 0.1380000E+02   0.1832841E+00   0.1124125E+02   0.1797678E+00   0.3572950E-01
 0.1400000E+02   0.1710784E+00   0.1089110E+02   0.1679970E+00   0.3232406E-01
 0.1420000E+02   0.1601637E+00   0.1057042E+02   0.1574457E+00   0.2938105E-01
 0.1440000E+02   0.1503578E+00   0.1027528E+02   0.1479463E+00   0.2682046E-01
 0.1460000E+02   0.1415104E+00   0.1000240E+02   0.1393595E+00   0.2457885E-01
 0.1480000E+02   0.1334966E+00   0.9749057E+01   0.1315687E+00   0.2260542E-01
 0.1500000E+02   0.1262116E+00   0.9512958E+01   0.1244759E+00   0.2085907E-01
 0.1520000E+02   0.1195669E+00   0.9292153E+01   0.1179979E+00   0.1930630E-01
 0.1540000E+02   0.1134875E+00   0.9084975E+01   0.1120638E+00   0.1791957E-01
 0.1560000E+02   0.1079091E+00   0.8889995E+01   0.1066128E+00   0.1667605E-01
 0.1580000E+02   0.1027768E+00   0.8705977E+01   0.1015926E+00   0.1555670E-01
 0.1600000E+02   0.9804293E-01   0.8531846E+01   0.9695794E-01   0.1454556E-01
 0.1620000E+02   0.9366622E-01   0.8366664E+01   0.9266935E-01   0.1362913E-01
 0.1640000E+02   0.8961077E-01   0.8209606E+01   0.8869247E-01   0.1279596E-01
 0.1660000E+02   0.8584513E-01   0.8059948E+01   0.8499714E-01   0.1203627E-01
 0.1680000E+02   0.8234169E-01   0.7917046E+01   0.8155685E-01   0.1134168E-01
 0.1700000E+02   0.7907613E-01   0.7780329E+01   0.7834818E-01   0.1070496E-01
 0.1720000E+02   0.7602692E-01   0.7649289E+01   0.7535039E-01   0.1011987E-01
 0.1740000E+02   0.7317498E-01   0.7523469E+01   0.7254504E-01   0.9580968E-02
 0.1760000E+02   0.7050332E-01   0.7402460E+01   0.6991572E-01   0.9083518E-02
 0.1780000E+02   0.6799676E-01   0.7285892E+01   0.6744774E-01   0.8623375E-02
 0.1800000E+02   0.6564174E-01   0.7173432E+01   0.6512795E-01   0.8196893E-02
 0.1820000E+02   0.6342608E-01   0.7064778E+01   0.6294453E-01   0.7800863E-02
 0.1840000E+02   0.6133880E-01   0.6959654E+01   0.6088684E-01   0.7432446E-02
 0.1860000E+02   0.5937004E-01   0.6857809E+01   0.5894528E-01   0.7089125E-02
 0.1880000E+02   0.5751086E-01   0.6759014E+01   0.5711116E-01   0.6768662E-02
 0.1900000E+02   0.5575318E-01   0.6663059E+01   0.5537660E-01   0.6469062E-02
 0.1920000E+02   0.5408963E-01   0.6569750E+01   0.5373444E-01   0.6188539E-02
 0.1940000E+02   0.5251356E-01   0.6478909E+01   0.5217818E-01   0.5925497E-02
 0.1960000E+02   0.5101887E-01   0.6390371E+01   0.5070187E-01   0.5678499E-02
 0.1980000E+02   0.4960001E-01   0.6303984E+01   0.4930010E-01   0.5446251E-02
 0.2000000E+02   0.4825191E-01   0.6219604E+01   0.4796790E-01   0.5227588E-02
 0.2020000E+02   0.4696990E-01   0.6137101E+01   0.4670072E-01   0.5021454E-02
 0.2040000E+02   0.4574973E-01   0.6056349E+01   0.4549439E-01   0.4826895E-02
 0.2060000E+02   0.4458748E-01   0.5977234E+01   0.4434507E-01   0.4643041E-02
 0.2080000E+02   0.4347953E-01   0.5899646E+01   0.4324923E-01   0.4469103E-02
 0.2100000E+02   0.4242256E-01   0.5823482E+01   0.4220362E-01   0.4304363E-02
 0.2120000E+02   0.4141351E-01   0.5748645E+01   0.4120523E-01   0.4148164E-02
 0.2140000E+02   0.4044954E-01   0.5675043E+01   0.4025128E-01   0.3999905E-02
 0.2160000E+02   0.3952803E-01   0.5602588E+01   0.3933921E-01   0.3859037E-02
 0.2180000E+02   0.3864656E-01   0.5531199E+01   0.3846662E-01   0.3725056E-02
 0.2200000E+02   0.3780288E-01   0.5460797E+01   0.3763132E-01   0.3597498E-02
 0.2220000E+02   0.3699490E-01   0.5391310E+01   0.3683124E-01   0.3475941E-02
 0.2240000E+02   0.3622068E-01   0.5322670E+01   0.3606450E-01   0.3359996E-02
 0.2260000E+02   0.3547843E-01   0.5254820E+01   0.3532932E-01   0.3249306E-02
 0.2280000E+02   0.3476647E-01   0.5187709E+01   0.3462406E-01   0.3143547E-02
 0.2300000E+02   0.3408325E-01   0.5121304E+01   0.3394719E-01   0.3042429E-02
 0.2320000E+02   0.3342735E-01   0.5055586E+01   0.3329731E-01   0.2945691E-02
 0.2340000E+02   0.3279747E-01   0.4990559E+01   0.3267314E-01   0.2853104E-02
