  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000016E+01  -0.7805825E-04   0.1000016E+01  -0.1362395E-05
 0.2099800E+00   0.1000016E+01  -0.7805825E-04   0.1000016E+01  -0.1362395E-05
 0.4000000E+00   0.1000057E+01  -0.2923340E-03   0.1000057E+01  -0.5102483E-05
 0.6000000E+00   0.1000128E+01  -0.6671132E-03   0.1000128E+01  -0.1164481E-04
 0.8000000E+00   0.1000227E+01  -0.1209298E-02   0.1000227E+01  -0.2111102E-04
 0.1000000E+01   0.1000355E+01  -0.1931871E-02   0.1000355E+01  -0.3372949E-04
 0.1200000E+01   0.1000513E+01  -0.2851672E-02   0.1000513E+01  -0.4979662E-04
 0.1400000E+01   0.1000702E+01  -0.3993141E-02   0.1000702E+01  -0.6974238E-04
 0.1600000E+01   0.1000923E+01  -0.5397703E-02   0.1000923E+01  -0.9429465E-04
 0.1800000E+01   0.1001180E+01  -0.7151307E-02   0.1001180E+01  -0.1249611E-03
 0.2000000E+01   0.1001480E+01  -0.9485573E-02   0.1001480E+01  -0.1657994E-03
 0.2200000E+01   0.1001840E+01  -0.1331358E-01   0.1001840E+01  -0.2327934E-03
 0.2400000E+01   0.1002281E+01  -0.2477862E-01   0.1002281E+01  -0.4334549E-03
 0.2600000E+01   0.1002420E+01  -0.5606413E-01   0.1002420E+01  -0.9808717E-03
 0.2800000E+01   0.1002346E+01  -0.3211287E-01   0.1002345E+01  -0.5617898E-03
 0.3000000E+01   0.1002876E+01  -0.2519750E-01   0.1002875E+01  -0.4410439E-03
 0.3200000E+01   0.1003409E+01  -0.2673091E-01   0.1003409E+01  -0.4681328E-03
 0.3400000E+01   0.1003960E+01  -0.3145685E-01   0.1003960E+01  -0.5511999E-03
 0.3600000E+01   0.1004545E+01  -0.4192387E-01   0.1004544E+01  -0.7350349E-03
 0.3800000E+01   0.1004972E+01  -0.6209530E-01   0.1004971E+01  -0.1089156E-02
 0.4000000E+01   0.1005121E+01  -0.5858482E-01   0.1005120E+01  -0.1027734E-02
 0.4200000E+01   0.1005744E+01  -0.5068975E-01   0.1005744E+01  -0.8897848E-03
 0.4400000E+01   0.1006435E+01  -0.5186650E-01   0.1006434E+01  -0.9110662E-03
 0.4600000E+01   0.1007134E+01  -0.5607209E-01   0.1007134E+01  -0.9856246E-03
 0.4800000E+01   0.1007854E+01  -0.6153234E-01   0.1007853E+01  -0.1082376E-02
 0.5000000E+01   0.1008602E+01  -0.6782964E-01   0.1008601E+01  -0.1194034E-02
 0.5200000E+01   0.1009384E+01  -0.7488424E-01   0.1009383E+01  -0.1319241E-02
 0.5400000E+01   0.1010205E+01  -0.8275250E-01   0.1010204E+01  -0.1459042E-02
 0.5600000E+01   0.1011070E+01  -0.9160411E-01   0.1011069E+01  -0.1616492E-02
 0.5800000E+01   0.1011986E+01  -0.1017833E+00   0.1011985E+01  -0.1797745E-02
 0.6000000E+01   0.1012962E+01  -0.1139967E+00   0.1012960E+01  -0.2015405E-02
 0.6200000E+01   0.1014006E+01  -0.1298275E+00   0.1014004E+01  -0.2297652E-02
 0.6400000E+01   0.1015117E+01  -0.1530824E+00   0.1015114E+01  -0.2712180E-02
 0.6600000E+01   0.1016175E+01  -0.1905821E+00   0.1016169E+01  -0.3380081E-02
 0.6800000E+01   0.1016873E+01  -0.2347396E+00   0.1016864E+01  -0.4166095E-02
 0.7000000E+01   0.1017171E+01  -0.2700980E+00   0.1017160E+01  -0.4795028E-02
 0.7200000E+01   0.1017303E+01  -0.2581066E+00   0.1017292E+01  -0.4582740E-02
 0.7400000E+01   0.1018271E+01  -0.2295228E+00   0.1018263E+01  -0.4079109E-02
 0.7600000E+01   0.1019604E+01  -0.2203576E+00   0.1019597E+01  -0.3921352E-02
 0.7800000E+01   0.1020991E+01  -0.2239593E+00   0.1020983E+01  -0.3990867E-02
 0.8000000E+01   0.1022385E+01  -0.2338330E+00   0.1022376E+01  -0.4172500E-02
 0.8200000E+01   0.1023791E+01  -0.2471580E+00   0.1023781E+01  -0.4416332E-02
 0.8400000E+01   0.1025218E+01  -0.2626549E+00   0.1025207E+01  -0.4699781E-02
 0.8600000E+01   0.1026672E+01  -0.2793888E+00   0.1026659E+01  -0.5006291E-02
 0.8800000E+01   0.1028152E+01  -0.2952879E+00   0.1028138E+01  -0.5298808E-02
 0.9000000E+01   0.1029728E+01  -0.3031486E+00   0.1029714E+01  -0.5448206E-02
 0.9200000E+01   0.1031887E+01  -0.3011542E+00   0.1031873E+01  -0.5423712E-02
 0.9400000E+01   0.1035124E+01  -0.3485691E+00   0.1035105E+01  -0.6297322E-02
 0.9600000E+01   0.1037905E+01  -0.5189997E+00   0.1037862E+01  -0.9401477E-02
 0.9800000E+01   0.1037994E+01  -0.7562548E+00   0.1037904E+01  -0.1370023E-01
 0.1000000E+02   0.1034292E+01  -0.9003949E+00   0.1034164E+01  -0.1625307E-01
 0.1020000E+02   0.1029762E+01  -0.7282737E+00   0.1029679E+01  -0.1308872E-01
 0.1040000E+02   0.1030509E+01  -0.3422777E+00   0.1030491E+01  -0.6156095E-02
 0.1060000E+02   0.1036850E+01  -0.1031106E+00   0.1036848E+01  -0.1865934E-02
 0.1080000E+02   0.1043535E+01  -0.1291096E+00   0.1043532E+01  -0.2351485E-02
 0.1100000E+02   0.1047889E+01  -0.2545230E+00   0.1047879E+01  -0.4654985E-02
 0.1120000E+02   0.1050708E+01  -0.3627275E+00   0.1050687E+01  -0.6651768E-02
 0.1140000E+02   0.1053153E+01  -0.4368500E+00   0.1053123E+01  -0.8029660E-02
 0.1160000E+02   0.1055680E+01  -0.4960043E+00   0.1055640E+01  -0.9138809E-02
 0.1180000E+02   0.1058321E+01  -0.5516794E+00   0.1058272E+01  -0.1019002E-01
 0.1200000E+02   0.1061070E+01  -0.6074102E+00   0.1061010E+01  -0.1124851E-01
 0.1220000E+02   0.1063934E+01  -0.6648357E+00   0.1063862E+01  -0.1234515E-01
 0.1240000E+02   0.1066930E+01  -0.7254720E+00   0.1066845E+01  -0.1350897E-01
 0.1260000E+02   0.1070076E+01  -0.7910924E+00   0.1069974E+01  -0.1477425E-01
 0.1280000E+02   0.1073388E+01  -0.8639709E+00   0.1073266E+01  -0.1618516E-01
 0.1300000E+02   0.1076880E+01  -0.9472399E+00   0.1076733E+01  -0.1780266E-01
 0.1320000E+02   0.1080552E+01  -0.1045434E+01   0.1080372E+01  -0.1971495E-01
 0.1340000E+02   0.1084375E+01  -0.1165208E+01   0.1084151E+01  -0.2205112E-01
 0.1360000E+02   0.1088240E+01  -0.1315763E+01   0.1087953E+01  -0.2498857E-01
 0.1380000E+02   0.1091860E+01  -0.1506775E+01   0.1091482E+01  -0.2871062E-01
 0.1400000E+02   0.1094697E+01  -0.1738672E+01   0.1094193E+01  -0.3321410E-01
 0.1420000E+02   0.1096151E+01  -0.1988213E+01   0.1095491E+01  -0.3802976E-01
 0.1440000E+02   0.1095903E+01  -0.2213052E+01   0.1095086E+01  -0.4231880E-01
 0.1460000E+02   0.1094015E+01  -0.2347096E+01   0.1093097E+01  -0.4480330E-01
