  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000060E+01  -0.3142416E-03   0.1000060E+01  -0.5484881E-05
 0.2099800E+00   0.1000060E+01  -0.3142416E-03   0.1000060E+01  -0.5484881E-05
 0.4000000E+00   0.1000222E+01  -0.1162344E-02   0.1000222E+01  -0.2029124E-04
 0.6000000E+00   0.1000498E+01  -0.2622684E-02   0.1000498E+01  -0.4579727E-04
 0.8000000E+00   0.1000887E+01  -0.4706973E-02   0.1000887E+01  -0.8222500E-04
 0.1000000E+01   0.1001391E+01  -0.7457272E-02   0.1001391E+01  -0.1303349E-03
 0.1200000E+01   0.1002015E+01  -0.1094194E-01   0.1002015E+01  -0.1913577E-03
 0.1400000E+01   0.1002766E+01  -0.1528228E-01   0.1002766E+01  -0.2674639E-03
 0.1600000E+01   0.1003658E+01  -0.2072082E-01   0.1003658E+01  -0.3629694E-03
 0.1800000E+01   0.1004713E+01  -0.2782632E-01   0.1004713E+01  -0.4879496E-03
 0.2000000E+01   0.1005983E+01  -0.3826996E-01   0.1005983E+01  -0.6719331E-03
 0.2200000E+01   0.1007599E+01  -0.5910534E-01   0.1007598E+01  -0.1039421E-02
 0.2400000E+01   0.1009603E+01  -0.1376593E+00   0.1009600E+01  -0.2425679E-02
 0.2600000E+01   0.1009015E+01  -0.3164056E+00   0.1009000E+01  -0.5572075E-02
 0.2800000E+01   0.1008108E+01  -0.1535354E+00   0.1008104E+01  -0.2701421E-02
 0.3000000E+01   0.1010452E+01  -0.1031311E+00   0.1010450E+01  -0.1818789E-02
 0.3200000E+01   0.1012768E+01  -0.1027809E+00   0.1012766E+01  -0.1816768E-02
 0.3400000E+01   0.1015143E+01  -0.1219809E+00   0.1015140E+01  -0.2161205E-02
 0.3600000E+01   0.1017633E+01  -0.1774555E+00   0.1017628E+01  -0.3151788E-02
 0.3800000E+01   0.1018957E+01  -0.2875116E+00   0.1018944E+01  -0.5113129E-02
 0.4000000E+01   0.1018846E+01  -0.2460689E+00   0.1018837E+01  -0.4375639E-02
 0.4200000E+01   0.1021391E+01  -0.1888990E+00   0.1021385E+01  -0.3367427E-02
 0.4400000E+01   0.1024289E+01  -0.1811093E+00   0.1024284E+01  -0.3237724E-02
 0.4600000E+01   0.1027208E+01  -0.1899496E+00   0.1027202E+01  -0.3405439E-02
 0.4800000E+01   0.1030206E+01  -0.2053173E+00   0.1030199E+01  -0.3691695E-02
 0.5000000E+01   0.1033335E+01  -0.2246911E+00   0.1033327E+01  -0.4052314E-02
 0.5200000E+01   0.1036632E+01  -0.2475726E+00   0.1036622E+01  -0.4479226E-02
 0.5400000E+01   0.1040131E+01  -0.2743373E+00   0.1040119E+01  -0.4980222E-02
 0.5600000E+01   0.1043872E+01  -0.3061412E+00   0.1043857E+01  -0.5577563E-02
 0.5800000E+01   0.1047904E+01  -0.3453889E+00   0.1047885E+01  -0.6316910E-02
 0.6000000E+01   0.1052293E+01  -0.3971223E+00   0.1052268E+01  -0.7293482E-02
 0.6200000E+01   0.1057111E+01  -0.4727762E+00   0.1057075E+01  -0.8722656E-02
 0.6400000E+01   0.1062298E+01  -0.5993941E+00   0.1062239E+01  -0.1111292E-01
 0.6600000E+01   0.1066872E+01  -0.8183886E+00   0.1066763E+01  -0.1523823E-01
 0.6800000E+01   0.1068818E+01  -0.1065281E+01   0.1068633E+01  -0.1987103E-01
 0.7000000E+01   0.1068017E+01  -0.1213795E+01   0.1067777E+01  -0.2262395E-01
 0.7200000E+01   0.1067665E+01  -0.1077502E+01   0.1067476E+01  -0.2007728E-01
 0.7400000E+01   0.1072174E+01  -0.8966362E+00   0.1072042E+01  -0.1677803E-01
 0.7600000E+01   0.1078653E+01  -0.8228091E+00   0.1078542E+01  -0.1548971E-01
 0.7800000E+01   0.1085572E+01  -0.8194524E+00   0.1085461E+01  -0.1552548E-01
 0.8000000E+01   0.1092716E+01  -0.8552876E+00   0.1092594E+01  -0.1631100E-01
 0.8200000E+01   0.1100155E+01  -0.9181817E+00   0.1100014E+01  -0.1762956E-01
 0.8400000E+01   0.1107996E+01  -0.1005936E+01   0.1107825E+01  -0.1945197E-01
 0.8600000E+01   0.1116303E+01  -0.1121800E+01   0.1116089E+01  -0.2185481E-01
