  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000320E+01  -0.1532124E-02   0.1000320E+01  -0.2674916E-04
 0.2099800E+00   0.1000320E+01  -0.1532124E-02   0.1000320E+01  -0.2674916E-04
 0.4000000E+00   0.1001175E+01  -0.5636118E-02   0.1001175E+01  -0.9848444E-04
 0.6000000E+00   0.1002630E+01  -0.1262235E-01   0.1002630E+01  -0.2208810E-03
 0.8000000E+00   0.1004670E+01  -0.2242579E-01   0.1004669E+01  -0.3932316E-03
 0.1000000E+01   0.1007298E+01  -0.3504090E-01   0.1007298E+01  -0.6160423E-03
 0.1200000E+01   0.1010516E+01  -0.5041819E-01   0.1010515E+01  -0.8892167E-03
 0.1400000E+01   0.1014321E+01  -0.6840006E-01   0.1014320E+01  -0.1210902E-02
 0.1600000E+01   0.1018699E+01  -0.8855282E-01   0.1018698E+01  -0.1574438E-02
 0.1800000E+01   0.1023610E+01  -0.1096525E+00   0.1023608E+01  -0.1958981E-02
 0.2000000E+01   0.1028938E+01  -0.1276938E+00   0.1028935E+01  -0.2293167E-02
 0.2200000E+01   0.1034331E+01  -0.1244186E+00   0.1034329E+01  -0.2246063E-02
 0.2400000E+01   0.1039693E+01   0.3967979E-01   0.1039693E+01   0.7200324E-03
 0.2600000E+01   0.1052899E+01   0.4779484E+00   0.1052862E+01   0.8782942E-02
 0.2800000E+01   0.1069927E+01  -0.6670118E-01   0.1069926E+01  -0.1245561E-02
 0.3000000E+01   0.1077982E+01  -0.2863966E+00   0.1077968E+01  -0.5388339E-02
 0.3200000E+01   0.1087723E+01  -0.3839354E+00   0.1087699E+01  -0.7288709E-02
 0.3400000E+01   0.1099090E+01  -0.4622709E+00   0.1099054E+01  -0.8867527E-02
 0.3600000E+01   0.1111850E+01  -0.5455514E+00   0.1111800E+01  -0.1058651E-01
 0.3800000E+01   0.1125612E+01  -0.6579185E+00   0.1125538E+01  -0.1292495E-01
 0.4000000E+01   0.1139799E+01  -0.7254412E+00   0.1139708E+01  -0.1443100E-01
 0.4200000E+01   0.1156369E+01  -0.7903469E+00   0.1156259E+01  -0.1595062E-01
 0.4400000E+01   0.1174462E+01  -0.8789565E+00   0.1174324E+01  -0.1801635E-01
 0.4600000E+01   0.1194069E+01  -0.9806121E+00   0.1193894E+01  -0.2043538E-01
 0.4800000E+01   0.1215338E+01  -0.1092866E+01   0.1215117E+01  -0.2318007E-01
 0.5000000E+01   0.1238435E+01  -0.1215752E+01   0.1238157E+01  -0.2627624E-01
 0.5200000E+01   0.1263541E+01  -0.1349875E+01   0.1263191E+01  -0.2976599E-01
 0.5400000E+01   0.1290856E+01  -0.1495919E+01   0.1290416E+01  -0.3369878E-01
 0.5600000E+01   0.1320603E+01  -0.1654322E+01   0.1320053E+01  -0.3812495E-01
 0.5800000E+01   0.1353026E+01  -0.1824668E+01   0.1352340E+01  -0.4308181E-01
 0.6000000E+01   0.1388389E+01  -0.2004177E+01   0.1387540E+01  -0.4855524E-01
 0.6200000E+01   0.1426992E+01  -0.2183405E+01   0.1425956E+01  -0.5436610E-01
 0.6400000E+01   0.1469387E+01  -0.2334369E+01   0.1468167E+01  -0.5984980E-01
 0.6600000E+01   0.1517907E+01  -0.2407861E+01   0.1516567E+01  -0.6377143E-01
 0.6800000E+01   0.1577087E+01  -0.2520294E+01   0.1575562E+01  -0.6934964E-01
 0.7000000E+01   0.1646362E+01  -0.2763559E+01   0.1644448E+01  -0.7937855E-01
 0.7200000E+01   0.1725777E+01  -0.3359606E+01   0.1722811E+01  -0.1011350E+00
 0.7400000E+01   0.1806062E+01  -0.4104264E+01   0.1801430E+01  -0.1292629E+00
 0.7600000E+01   0.1894191E+01  -0.4800834E+01   0.1887545E+01  -0.1585293E+00
 0.7800000E+01   0.1995703E+01  -0.5518427E+01   0.1986453E+01  -0.1919185E+00
 0.8000000E+01   0.2114272E+01  -0.6322869E+01   0.2101412E+01  -0.2328470E+00
 0.8200000E+01   0.2254146E+01  -0.7266705E+01   0.2236041E+01  -0.2851228E+00
 0.8400000E+01   0.2421087E+01  -0.8408804E+01   0.2395060E+01  -0.3540478E+00
 0.8600000E+01   0.2623125E+01  -0.9831527E+01   0.2584602E+01  -0.4479030E+00
 0.8800000E+01   0.2871339E+01  -0.1166611E+02   0.2812025E+01  -0.5806078E+00
 0.9000000E+01   0.3178908E+01  -0.1413441E+02   0.3082669E+01  -0.7762811E+00
 0.9200000E+01   0.3553458E+01  -0.1747674E+02   0.3389427E+01  -0.1067170E+01
 0.9400000E+01   0.4009295E+01  -0.2163757E+02   0.3726779E+01  -0.1478364E+01
 0.9600000E+01   0.4615229E+01  -0.2700902E+02   0.4111869E+01  -0.2095917E+01
 0.9800000E+01   0.5402250E+01  -0.3504149E+02   0.4423019E+01  -0.3101807E+01
 0.1000000E+02   0.6265620E+01  -0.4647159E+02   0.4315222E+01  -0.4542781E+01
 0.1020000E+02   0.7089815E+01  -0.6111325E+02   0.3424948E+01  -0.6207674E+01
 0.1040000E+02   0.7618801E+01  -0.8009984E+02   0.1309915E+01  -0.7505348E+01
 0.1060000E+02   0.7218269E+01  -0.1015412E+03  -0.1444175E+01  -0.7072324E+01
 0.1080000E+02   0.6044062E+01  -0.1196903E+03  -0.2993697E+01  -0.5250568E+01
 0.1100000E+02   0.4812969E+01  -0.1323740E+03  -0.3243781E+01  -0.3555637E+01
 0.1120000E+02   0.3830560E+01  -0.1406961E+03  -0.2964076E+01  -0.2426406E+01
 0.1140000E+02   0.3100306E+01  -0.1461837E+03  -0.2575817E+01  -0.1725418E+01
 0.1160000E+02   0.2556696E+01  -0.1499088E+03  -0.2212126E+01  -0.1281873E+01
 0.1180000E+02   0.2142375E+01  -0.1524910E+03  -0.1900155E+01  -0.9895378E+00
 0.1200000E+02   0.1818077E+01  -0.1542780E+03  -0.1637924E+01  -0.7890553E+00
 0.1220000E+02   0.1557887E+01  -0.1554671E+03  -0.1417246E+01  -0.6468590E+00
 0.1240000E+02   0.1344496E+01  -0.1561657E+03  -0.1229835E+01  -0.5433009E+00
 0.1260000E+02   0.1166089E+01  -0.1564185E+03  -0.1068712E+01  -0.4664967E+00
 0.1280000E+02   0.1014453E+01  -0.1562168E+03  -0.9283041E+00  -0.4091049E+00
 0.1300000E+02   0.8838640E+00  -0.1554939E+03  -0.8042429E+00  -0.3666181E+00
 0.1320000E+02   0.7705167E+00  -0.1541073E+03  -0.6931671E+00  -0.3364751E+00
 0.1340000E+02   0.6724483E+00  -0.1518112E+03  -0.5926929E+00  -0.3176505E+00
 0.1360000E+02   0.5900326E+00  -0.1482504E+03  -0.5017374E+00  -0.3104802E+00
 0.1380000E+02   0.5269007E+00  -0.1431186E+03  -0.4214570E+00  -0.3162252E+00
 0.1400000E+02   0.4892939E+00  -0.1367573E+03  -0.3564304E+00  -0.3352101E+00
 0.1420000E+02   0.4800717E+00  -0.1308043E+03  -0.3137163E+00  -0.3633881E+00
 0.1440000E+02   0.4918177E+00  -0.1275272E+03  -0.2995845E+00  -0.3900433E+00
 0.1460000E+02   0.5033365E+00  -0.1282768E+03  -0.3117974E+00  -0.3951330E+00
 0.1480000E+02   0.4886861E+00  -0.1318025E+03  -0.3257410E+00  -0.3642896E+00
 0.1500000E+02   0.4445656E+00  -0.1352720E+03  -0.3158442E+00  -0.3128594E+00
 0.1520000E+02   0.3867081E+00  -0.1369134E+03  -0.2824213E+00  -0.2641617E+00
 0.1540000E+02   0.3283880E+00  -0.1362525E+03  -0.2372257E+00  -0.2270741E+00
 0.1560000E+02   0.2755173E+00  -0.1331904E+03  -0.1885709E+00  -0.2008752E+00
 0.1580000E+02   0.2302671E+00  -0.1274833E+03  -0.1401245E+00  -0.1827240E+00
 0.1600000E+02   0.1939955E+00  -0.1186622E+03  -0.9304905E-01  -0.1702238E+00
 0.1620000E+02   0.1685981E+00  -0.1063392E+03  -0.4743045E-01  -0.1617890E+00
 0.1640000E+02   0.1565161E+00  -0.9109544E+02  -0.2992241E-02  -0.1564875E+00
 0.1660000E+02   0.1590533E+00  -0.7520810E+02   0.4060774E-01  -0.1537822E+00
 0.1680000E+02   0.1747124E+00  -0.6136767E+02   0.8371992E-01  -0.1533473E+00
 0.1700000E+02   0.2002078E+00  -0.5073153E+02   0.1267225E+00  -0.1549986E+00
 0.1720000E+02   0.2325716E+00  -0.4302513E+02   0.1700225E+00  -0.1586880E+00
 0.1740000E+02   0.2699463E+00  -0.3754340E+02   0.2140383E+00  -0.1644951E+00
 0.1760000E+02   0.3114127E+00  -0.3366218E+02   0.2591951E+00  -0.1726146E+00
 0.1780000E+02   0.3566717E+00  -0.3093610E+02   0.3059320E+00  -0.1833584E+00
 0.1800000E+02   0.4058270E+00  -0.2906860E+02   0.3547084E+00  -0.1971737E+00
 0.1820000E+02   0.4592672E+00  -0.2786779E+02   0.4060053E+00  -0.2146766E+00
 0.1840000E+02   0.5176075E+00  -0.2721331E+02   0.4603136E+00  -0.2367043E+00
 0.1860000E+02   0.5816579E+00  -0.2703557E+02   0.5180969E+00  -0.2643888E+00
 0.1880000E+02   0.6523750E+00  -0.2730360E+02   0.5796928E+00  -0.2992479E+00
 0.1900000E+02   0.7307189E+00  -0.2801635E+02   0.6450886E+00  -0.3432358E+00
 0.1920000E+02   0.8173072E+00  -0.2918337E+02   0.7135611E+00  -0.3985241E+00
 0.1940000E+02   0.9120928E+00  -0.3077406E+02   0.7836625E+00  -0.4666758E+00
