  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000004E+01  -0.1773692E-04   0.1000004E+01  -0.3095688E-06
 0.2099800E+00   0.1000004E+01  -0.1773692E-04   0.1000004E+01  -0.3095688E-06
 0.4000000E+00   0.1000013E+01  -0.6608323E-04   0.1000013E+01  -0.1153385E-05
 0.6000000E+00   0.1000030E+01  -0.1499094E-03   0.1000030E+01  -0.2616492E-05
 0.8000000E+00   0.1000053E+01  -0.2698682E-03   0.1000053E+01  -0.4710338E-05
 0.1000000E+01   0.1000083E+01  -0.4275610E-03   0.1000083E+01  -0.7462966E-05
 0.1200000E+01   0.1000120E+01  -0.6246701E-03   0.1000120E+01  -0.1090385E-04
 0.1400000E+01   0.1000163E+01  -0.8629862E-03   0.1000163E+01  -0.1506440E-04
 0.1600000E+01   0.1000213E+01  -0.1144465E-02   0.1000213E+01  -0.1997894E-04
 0.1800000E+01   0.1000270E+01  -0.1471357E-02   0.1000270E+01  -0.2568695E-04
 0.2000000E+01   0.1000333E+01  -0.1846473E-02   0.1000333E+01  -0.3223779E-04
 0.2200000E+01   0.1000404E+01  -0.2272845E-02   0.1000404E+01  -0.3968466E-04
 0.2400000E+01   0.1000483E+01  -0.2735411E-02   0.1000483E+01  -0.4776499E-04
 0.2600000E+01   0.1000569E+01  -0.3818335E-02   0.1000569E+01  -0.6668042E-04
 0.2800000E+01   0.1000651E+01  -0.4053712E-02   0.1000651E+01  -0.7079669E-04
 0.3000000E+01   0.1000751E+01  -0.4551726E-02   0.1000751E+01  -0.7950225E-04
 0.3200000E+01   0.1000858E+01  -0.5240326E-02   0.1000858E+01  -0.9153941E-04
 0.3400000E+01   0.1000973E+01  -0.6070142E-02   0.1000972E+01  -0.1060470E-03
 0.3600000E+01   0.1001095E+01  -0.7204927E-02   0.1001095E+01  -0.1258874E-03
 0.3800000E+01   0.1001215E+01  -0.8676543E-02   0.1001215E+01  -0.1516183E-03
 0.4000000E+01   0.1001335E+01  -0.9251466E-02   0.1001335E+01  -0.1616841E-03
 0.4200000E+01   0.1001479E+01  -0.9841630E-02   0.1001479E+01  -0.1720228E-03
 0.4400000E+01   0.1001630E+01  -0.1080948E-01   0.1001630E+01  -0.1889686E-03
 0.4600000E+01   0.1001789E+01  -0.1194634E-01   0.1001789E+01  -0.2088759E-03
 0.4800000E+01   0.1001955E+01  -0.1319582E-01   0.1001955E+01  -0.2307608E-03
 0.5000000E+01   0.1002130E+01  -0.1454697E-01   0.1002129E+01  -0.2544332E-03
