  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000523E+01  -0.2501549E-02   0.1000523E+01  -0.4368308E-04
 0.2099800E+00   0.1000523E+01  -0.2501549E-02   0.1000523E+01  -0.4368308E-04
 0.4000000E+00   0.1001920E+01  -0.9189842E-02   0.1001920E+01  -0.1607009E-03
 0.6000000E+00   0.1004293E+01  -0.2053663E-01   0.1004293E+01  -0.3599706E-03
 0.8000000E+00   0.1007618E+01  -0.3637296E-01   0.1007618E+01  -0.6396640E-03
 0.1000000E+01   0.1011893E+01  -0.5658518E-01   0.1011893E+01  -0.9993434E-03
 0.1200000E+01   0.1017112E+01  -0.8091605E-01   0.1017111E+01  -0.1436417E-02
 0.1400000E+01   0.1023252E+01  -0.1087923E+00   0.1023250E+01  -0.1942933E-02
 0.1600000E+01   0.1030258E+01  -0.1388822E+00   0.1030255E+01  -0.2497293E-02
 0.1800000E+01   0.1037998E+01  -0.1677775E+00   0.1037993E+01  -0.3039532E-02
 0.2000000E+01   0.1046136E+01  -0.1851044E+00   0.1046131E+01  -0.3379727E-02
 0.2200000E+01   0.1053725E+01  -0.1475787E+00   0.1053722E+01  -0.2714113E-02
 0.2400000E+01   0.1059289E+01   0.2462069E+00   0.1059280E+01   0.4551881E-02
 0.2600000E+01   0.1086770E+01   0.1838665E+01   0.1086210E+01   0.3486928E-01
 0.2800000E+01   0.1127235E+01   0.2264093E+00   0.1127227E+01   0.4454358E-02
 0.3000000E+01   0.1138133E+01  -0.3577254E+00   0.1138111E+01  -0.7105873E-02
 0.3200000E+01   0.1152899E+01  -0.5669445E+00   0.1152843E+01  -0.1140781E-01
 0.3400000E+01   0.1171271E+01  -0.7072170E+00   0.1171182E+01  -0.1445694E-01
 0.3600000E+01   0.1192374E+01  -0.8410378E+00   0.1192246E+01  -0.1750209E-01
 0.3800000E+01   0.1215541E+01  -0.9965283E+00   0.1215357E+01  -0.2114047E-01
 0.4000000E+01   0.1240266E+01  -0.1107521E+01   0.1240035E+01  -0.2397272E-01
 0.4200000E+01   0.1268526E+01  -0.1218402E+01   0.1268239E+01  -0.2697334E-01
 0.4400000E+01   0.1299482E+01  -0.1353979E+01   0.1299119E+01  -0.3070570E-01
 0.4600000E+01   0.1333200E+01  -0.1504195E+01   0.1332741E+01  -0.3499671E-01
 0.4800000E+01   0.1369939E+01  -0.1666859E+01   0.1369359E+01  -0.3984887E-01
 0.5000000E+01   0.1409986E+01  -0.1842054E+01   0.1409258E+01  -0.4532313E-01
 0.5200000E+01   0.1453668E+01  -0.2030288E+01   0.1452755E+01  -0.5150025E-01
 0.5400000E+01   0.1501345E+01  -0.2231968E+01   0.1500206E+01  -0.5847039E-01
 0.5600000E+01   0.1553423E+01  -0.2446954E+01   0.1552007E+01  -0.6632250E-01
 0.5800000E+01   0.1610340E+01  -0.2673722E+01   0.1608587E+01  -0.7511964E-01
 0.6000000E+01   0.1672560E+01  -0.2907328E+01   0.1670407E+01  -0.8483336E-01
 0.6200000E+01   0.1740570E+01  -0.3133992E+01   0.1737967E+01  -0.9515904E-01
 0.6400000E+01   0.1815077E+01  -0.3316211E+01   0.1812038E+01  -0.1049958E+00
 0.6600000E+01   0.1898667E+01  -0.3372016E+01   0.1895380E+01  -0.1116774E+00
 0.6800000E+01   0.1999108E+01  -0.3271010E+01   0.1995851E+01  -0.1140668E+00
 0.7000000E+01   0.2132608E+01  -0.3187390E+01   0.2129309E+01  -0.1185768E+00
 0.7200000E+01   0.2292852E+01  -0.4067428E+01   0.2287077E+01  -0.1626330E+00
 0.7400000E+01   0.2443581E+01  -0.5251328E+01   0.2433325E+01  -0.2236480E+00
