  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000002E+01  -0.9556868E-05   0.1000002E+01  -0.1667991E-06
 0.2099800E+00   0.1000002E+01  -0.9556868E-05   0.1000002E+01  -0.1667991E-06
 0.4000000E+00   0.1000007E+01  -0.3574290E-04   0.1000007E+01  -0.6238355E-06
 0.6000000E+00   0.1000015E+01  -0.8168410E-04   0.1000015E+01  -0.1425678E-05
 0.8000000E+00   0.1000027E+01  -0.1487750E-03   0.1000027E+01  -0.2596684E-05
 0.1000000E+01   0.1000043E+01  -0.2397899E-03   0.1000043E+01  -0.4185304E-05
 0.1200000E+01   0.1000063E+01  -0.3591011E-03   0.1000063E+01  -0.6267889E-05
 0.1400000E+01   0.1000087E+01  -0.5142202E-03   0.1000087E+01  -0.8975613E-05
 0.1600000E+01   0.1000116E+01  -0.7195877E-03   0.1000116E+01  -0.1256063E-04
 0.1800000E+01   0.1000151E+01  -0.1007335E-02   0.1000151E+01  -0.1758398E-04
 0.2000000E+01   0.1000196E+01  -0.1464987E-02   0.1000196E+01  -0.2557387E-04
 0.2200000E+01   0.1000257E+01  -0.2419692E-02   0.1000257E+01  -0.4224245E-04
 0.2400000E+01   0.1000346E+01  -0.5937842E-02   0.1000346E+01  -0.1036707E-03
 0.2600000E+01   0.1000371E+01  -0.1505956E-01   0.1000371E+01  -0.2629365E-03
 0.2800000E+01   0.1000116E+01  -0.1252382E-01   0.1000116E+01  -0.2186073E-03
 0.3000000E+01   0.1000209E+01  -0.5526639E-02   0.1000209E+01  -0.9647823E-04
 0.3200000E+01   0.1000307E+01  -0.4299321E-02   0.1000307E+01  -0.7506036E-04
 0.3400000E+01   0.1000397E+01  -0.4719813E-02   0.1000397E+01  -0.8240897E-04
 0.3600000E+01   0.1000491E+01  -0.6720111E-02   0.1000491E+01  -0.1173456E-03
 0.3800000E+01   0.1000554E+01  -0.1204170E-01   0.1000554E+01  -0.2102837E-03
 0.4000000E+01   0.1000472E+01  -0.1546089E-01   0.1000472E+01  -0.2699709E-03
 0.4200000E+01   0.1000499E+01  -0.9321748E-02   0.1000499E+01  -0.1627764E-03
