  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000274E+01  -0.1277521E-02   0.1000274E+01  -0.2230307E-04
 0.2099800E+00   0.1000274E+01  -0.1277521E-02   0.1000274E+01  -0.2230307E-04
 0.4000000E+00   0.1001008E+01  -0.4695909E-02   0.1001008E+01  -0.8204168E-04
 0.6000000E+00   0.1002255E+01  -0.1051047E-01   0.1002255E+01  -0.1838560E-03
 0.8000000E+00   0.1004005E+01  -0.1866988E-01   0.1004005E+01  -0.3271559E-03
 0.1000000E+01   0.1006260E+01  -0.2918920E-01   0.1006260E+01  -0.5126371E-03
 0.1200000E+01   0.1009027E+01  -0.4208631E-01   0.1009027E+01  -0.7411753E-03
 0.1400000E+01   0.1012310E+01  -0.5738200E-01   0.1012309E+01  -0.1013833E-02
 0.1600000E+01   0.1016116E+01  -0.7510010E-01   0.1016115E+01  -0.1331868E-02
 0.1800000E+01   0.1020454E+01  -0.9526755E-01   0.1020453E+01  -0.1696742E-02
 0.2000000E+01   0.1025333E+01  -0.1179145E+00   0.1025331E+01  -0.2110131E-02
 0.2200000E+01   0.1030763E+01  -0.1430747E+00   0.1030760E+01  -0.2573942E-02
 0.2400000E+01   0.1036756E+01  -0.1707853E+00   0.1036751E+01  -0.3090323E-02
 0.2600000E+01   0.1043325E+01  -0.2010873E+00   0.1043319E+01  -0.3661683E-02
 0.2800000E+01   0.1050485E+01  -0.2340256E+00   0.1050476E+01  -0.4290713E-02
 0.3000000E+01   0.1058252E+01  -0.2696496E+00   0.1058240E+01  -0.4980404E-02
 0.3200000E+01   0.1066643E+01  -0.3080129E+00   0.1066628E+01  -0.5734075E-02
 0.3400000E+01   0.1075679E+01  -0.3491740E+00   0.1075659E+01  -0.6555399E-02
 0.3600000E+01   0.1085379E+01  -0.3931967E+00   0.1085353E+01  -0.7448439E-02
 0.3800000E+01   0.1095767E+01  -0.4401502E+00   0.1095735E+01  -0.8417679E-02
 0.4000000E+01   0.1106869E+01  -0.4901094E+00   0.1106829E+01  -0.9468068E-02
 0.4200000E+01   0.1118712E+01  -0.5431558E+00   0.1118661E+01  -0.1060507E-01
 0.4400000E+01   0.1131324E+01  -0.5993775E+00   0.1131263E+01  -0.1183469E-01
 0.4600000E+01   0.1144740E+01  -0.6588701E+00   0.1144664E+01  -0.1316359E-01
 0.4800000E+01   0.1158993E+01  -0.7217370E+00   0.1158901E+01  -0.1459909E-01
 0.5000000E+01   0.1174123E+01  -0.7880902E+00   0.1174012E+01  -0.1614928E-01
 0.5200000E+01   0.1190169E+01  -0.8580509E+00   0.1190036E+01  -0.1782308E-01
 0.5400000E+01   0.1207177E+01  -0.9317502E+00   0.1207018E+01  -0.1963039E-01
 0.5600000E+01   0.1225197E+01  -0.1009330E+01   0.1225007E+01  -0.2158211E-01
 0.5800000E+01   0.1244280E+01  -0.1090944E+01   0.1244054E+01  -0.2369037E-01
 0.6000000E+01   0.1264484E+01  -0.1176759E+01   0.1264218E+01  -0.2596856E-01
 0.6200000E+01   0.1285873E+01  -0.1266954E+01   0.1285558E+01  -0.2843157E-01
 0.6400000E+01   0.1308513E+01  -0.1361725E+01   0.1308143E+01  -0.3109596E-01
 0.6600000E+01   0.1332480E+01  -0.1461282E+01   0.1332047E+01  -0.3398012E-01
 0.6800000E+01   0.1357854E+01  -0.1565852E+01   0.1357347E+01  -0.3710455E-01
 0.7000000E+01   0.1384724E+01  -0.1675682E+01   0.1384132E+01  -0.4049211E-01
 0.7200000E+01   0.1413187E+01  -0.1791039E+01   0.1412496E+01  -0.4416834E-01
 0.7400000E+01   0.1443347E+01  -0.1912208E+01   0.1442543E+01  -0.4816179E-01
 0.7600000E+01   0.1475322E+01  -0.2039498E+01   0.1474387E+01  -0.5250440E-01
 0.7800000E+01   0.1509237E+01  -0.2173243E+01   0.1508151E+01  -0.5723197E-01
 0.8000000E+01   0.1545231E+01  -0.2313795E+01   0.1543971E+01  -0.6238465E-01
 0.8200000E+01   0.1583458E+01  -0.2461535E+01   0.1581997E+01  -0.6800744E-01
 0.8400000E+01   0.1624086E+01  -0.2616862E+01   0.1622393E+01  -0.7415089E-01
 0.8600000E+01   0.1667300E+01  -0.2780197E+01   0.1665337E+01  -0.8087163E-01
 0.8800000E+01   0.1713302E+01  -0.2951974E+01   0.1711029E+01  -0.8823312E-01
 0.9000000E+01   0.1762318E+01  -0.3132633E+01   0.1759684E+01  -0.9630629E-01
