  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1005119E+01  -0.2379947E-01   0.1005119E+01  -0.4175054E-03
 0.2099800E+00   0.1005119E+01  -0.2379947E-01   0.1005119E+01  -0.4175054E-03
 0.4000000E+00   0.1019024E+01  -0.8832274E-01   0.1019023E+01  -0.1570848E-02
 0.6000000E+00   0.1043396E+01  -0.2008281E+00   0.1043389E+01  -0.3657210E-02
 0.8000000E+00   0.1079231E+01  -0.3649869E+00   0.1079209E+01  -0.6874895E-02
 0.1000000E+01   0.1128508E+01  -0.5884548E+00   0.1128449E+01  -0.1159011E-01
 0.1200000E+01   0.1194220E+01  -0.8828213E+00   0.1194078E+01  -0.1839998E-01
 0.1400000E+01   0.1280876E+01  -0.1265559E+01   0.1280564E+01  -0.2828991E-01
 0.1600000E+01   0.1395386E+01  -0.1763478E+01   0.1394725E+01  -0.4294111E-01
 0.1800000E+01   0.1548699E+01  -0.2419152E+01   0.1547319E+01  -0.6537001E-01
 0.2000000E+01   0.1759039E+01  -0.3303690E+01   0.1756115E+01  -0.1013704E+00
 0.2200000E+01   0.2058876E+01  -0.4544501E+01   0.2052403E+01  -0.1631316E+00
 0.2400000E+01   0.2511747E+01  -0.6393292E+01   0.2496126E+01  -0.2796895E+00
 0.2600000E+01   0.3259586E+01  -0.9422462E+01   0.3215608E+01  -0.5336357E+00
 0.2800000E+01   0.4687500E+01  -0.1524826E+02   0.4522478E+01  -0.1232822E+01
 0.3000000E+01   0.8154064E+01  -0.3039801E+02   0.7033135E+01  -0.4125988E+01
 0.3200000E+01   0.1448596E+02  -0.8745145E+02   0.6441316E+00  -0.1447163E+02
 0.3400000E+01   0.8089095E+01  -0.1406087E+03  -0.6251494E+01  -0.5133447E+01
 0.3600000E+01   0.4729342E+01  -0.1585214E+03  -0.4400911E+01  -0.1731664E+01
 0.3800000E+01   0.3208083E+01  -0.1651556E+03  -0.3101014E+01  -0.8218932E+00
 0.4000000E+01   0.2423506E+01  -0.1684575E+03  -0.2374494E+01  -0.4849314E+00
 0.4200000E+01   0.1952147E+01  -0.1704835E+03  -0.1925282E+01  -0.3227533E+00
