  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000002E+01  -0.1017517E-04   0.1000002E+01  -0.1775906E-06
 0.2099800E+00   0.1000002E+01  -0.1017517E-04   0.1000002E+01  -0.1775906E-06
 0.4000000E+00   0.1000007E+01  -0.3802250E-04   0.1000007E+01  -0.6636224E-06
 0.6000000E+00   0.1000015E+01  -0.8681872E-04   0.1000015E+01  -0.1515296E-05
 0.8000000E+00   0.1000027E+01  -0.1579897E-03   0.1000027E+01  -0.2757516E-05
 0.1000000E+01   0.1000043E+01  -0.2544174E-03   0.1000043E+01  -0.4440612E-05
 0.1200000E+01   0.1000063E+01  -0.3806565E-03   0.1000063E+01  -0.6644126E-05
 0.1400000E+01   0.1000086E+01  -0.5445364E-03   0.1000086E+01  -0.9504775E-05
 0.1600000E+01   0.1000116E+01  -0.7610754E-03   0.1000116E+01  -0.1328481E-04
 0.1800000E+01   0.1000151E+01  -0.1063506E-02   0.1000151E+01  -0.1856449E-04
 0.2000000E+01   0.1000195E+01  -0.1541355E-02   0.1000195E+01  -0.2690698E-04
 0.2200000E+01   0.1000255E+01  -0.2521144E-02   0.1000255E+01  -0.4401348E-04
 0.2400000E+01   0.1000340E+01  -0.5918166E-02   0.1000340E+01  -0.1033266E-03
 0.2600000E+01   0.1000363E+01  -0.1452779E-01   0.1000363E+01  -0.2536498E-03
 0.2800000E+01   0.1000127E+01  -0.1316372E-01   0.1000127E+01  -0.2297794E-03
 0.3000000E+01   0.1000209E+01  -0.5931731E-02   0.1000209E+01  -0.1035498E-03
 0.3200000E+01   0.1000305E+01  -0.4570517E-02   0.1000305E+01  -0.7979491E-04
 0.3400000E+01   0.1000394E+01  -0.4955412E-02   0.1000394E+01  -0.8652230E-04
 0.3600000E+01   0.1000485E+01  -0.6874103E-02   0.1000485E+01  -0.1200340E-03
 0.3800000E+01   0.1000549E+01  -0.1183686E-01   0.1000549E+01  -0.2067055E-03
 0.4000000E+01   0.1000484E+01  -0.1543265E-01   0.1000484E+01  -0.2694811E-03
 0.4200000E+01   0.1000501E+01  -0.9882557E-02   0.1000501E+01  -0.1725695E-03
 0.4400000E+01   0.1000597E+01  -0.7712039E-02   0.1000597E+01  -0.1346808E-03
 0.4600000E+01   0.1000695E+01  -0.7422415E-02   0.1000695E+01  -0.1296355E-03
 0.4800000E+01   0.1000790E+01  -0.7770886E-02   0.1000790E+01  -0.1357347E-03
 0.5000000E+01   0.1000887E+01  -0.8413155E-02   0.1000887E+01  -0.1469675E-03
 0.5200000E+01   0.1000988E+01  -0.9253978E-02   0.1000988E+01  -0.1616719E-03
 0.5400000E+01   0.1001094E+01  -0.1027554E-01   0.1001094E+01  -0.1795383E-03
 0.5600000E+01   0.1001206E+01  -0.1149848E-01   0.1001206E+01  -0.2009285E-03
 0.5800000E+01   0.1001327E+01  -0.1297996E-01   0.1001327E+01  -0.2268437E-03
 0.6000000E+01   0.1001459E+01  -0.1483550E-01   0.1001459E+01  -0.2593061E-03
 0.6200000E+01   0.1001602E+01  -0.1730108E-01   0.1001602E+01  -0.3024447E-03
 0.6400000E+01   0.1001760E+01  -0.2088951E-01   0.1001760E+01  -0.3652324E-03
 0.6600000E+01   0.1001924E+01  -0.2667464E-01   0.1001924E+01  -0.4664562E-03
 0.6800000E+01   0.1002050E+01  -0.3541909E-01   0.1002050E+01  -0.6194472E-03
 0.7000000E+01   0.1002106E+01  -0.4325015E-01   0.1002106E+01  -0.7564475E-03
 0.7200000E+01   0.1002110E+01  -0.5005010E-01   0.1002110E+01  -0.8753824E-03
 0.7400000E+01   0.1002073E+01  -0.4762022E-01   0.1002073E+01  -0.8328527E-03
 0.7600000E+01   0.1002206E+01  -0.4121041E-01   0.1002205E+01  -0.7208438E-03
 0.7800000E+01   0.1002430E+01  -0.3864297E-01   0.1002429E+01  -0.6760856E-03
 0.8000000E+01   0.1002679E+01  -0.3915608E-01   0.1002679E+01  -0.6852333E-03
 0.8200000E+01   0.1002942E+01  -0.4143539E-01   0.1002941E+01  -0.7253113E-03
 0.8400000E+01   0.1003220E+01  -0.4478569E-01   0.1003220E+01  -0.7841745E-03
 0.8600000E+01   0.1003520E+01  -0.4873783E-01   0.1003520E+01  -0.8536298E-03
 0.8800000E+01   0.1003853E+01  -0.5264537E-01   0.1003853E+01  -0.9223755E-03
 0.9000000E+01   0.1004248E+01  -0.5515617E-01   0.1004248E+01  -0.9667464E-03
 0.9200000E+01   0.1004803E+01  -0.5422018E-01   0.1004803E+01  -0.9508661E-03
 0.9400000E+01   0.1005784E+01  -0.5586820E-01   0.1005783E+01  -0.9807235E-03
 0.9600000E+01   0.1007284E+01  -0.9314448E-01   0.1007282E+01  -0.1637518E-02
 0.9800000E+01   0.1008622E+01  -0.1911800E+00   0.1008617E+01  -0.3365484E-02
 0.1000000E+02   0.1009150E+01  -0.3322966E+00   0.1009133E+01  -0.5852706E-02
 0.1020000E+02   0.1008553E+01  -0.4919337E+00   0.1008516E+01  -0.8659192E-02
 0.1040000E+02   0.1006680E+01  -0.6387586E+00   0.1006618E+01  -0.1122268E-01
 0.1060000E+02   0.1003503E+01  -0.7360868E+00   0.1003420E+01  -0.1289178E-01
 0.1080000E+02   0.9996258E+00  -0.7182553E+00   0.9995473E+00  -0.1253090E-01
 0.1100000E+02   0.9969473E+00  -0.5869750E+00   0.9968950E+00  -0.1021319E-01
 0.1120000E+02   0.9960851E+00  -0.4381880E+00   0.9960560E+00  -0.7617808E-02
 0.1140000E+02   0.9962501E+00  -0.3239457E+00   0.9962341E+00  -0.5632686E-02
 0.1160000E+02   0.9968022E+00  -0.2441374E+00   0.9967931E+00  -0.4247362E-02
 0.1180000E+02   0.9974845E+00  -0.1897721E+00   0.9974790E+00  -0.3303810E-02
 0.1200000E+02   0.9981769E+00  -0.1539191E+00   0.9981733E+00  -0.2681494E-02
 0.1220000E+02   0.9988262E+00  -0.1307504E+00   0.9988236E+00  -0.2279344E-02
 0.1240000E+02   0.9994210E+00  -0.1160766E+00   0.9994189E+00  -0.2024744E-02
 0.1260000E+02   0.9999672E+00  -0.1072789E+00   0.9999654E+00  -0.1872307E-02
 0.1280000E+02   0.1000475E+01  -0.1028383E+00   0.1000474E+01  -0.1795719E-02
 0.1300000E+02   0.1000956E+01  -0.1019603E+00   0.1000954E+01  -0.1781243E-02
 0.1320000E+02   0.1001417E+01  -0.1043647E+00   0.1001415E+01  -0.1824087E-02
 0.1340000E+02   0.1001865E+01  -0.1102005E+00   0.1001863E+01  -0.1926946E-02
 0.1360000E+02   0.1002300E+01  -0.1200403E+00   0.1002298E+01  -0.2099916E-02
 0.1380000E+02   0.1002716E+01  -0.1348862E+00   0.1002713E+01  -0.2360601E-02
 0.1400000E+02   0.1003086E+01  -0.1559970E+00   0.1003082E+01  -0.2731059E-02
 0.1420000E+02   0.1003358E+01  -0.1840967E+00   0.1003353E+01  -0.3223877E-02
 0.1440000E+02   0.1003458E+01  -0.2178239E+00   0.1003451E+01  -0.3814881E-02
 0.1460000E+02   0.1003328E+01  -0.2535113E+00   0.1003318E+01  -0.4439318E-02
 0.1480000E+02   0.1002907E+01  -0.2860663E+00   0.1002895E+01  -0.5007293E-02
 0.1500000E+02   0.1002165E+01  -0.3031783E+00   0.1002151E+01  -0.5302890E-02
 0.1520000E+02   0.1001353E+01  -0.2905263E+00   0.1001340E+01  -0.5077480E-02
 0.1540000E+02   0.1000864E+01  -0.2544662E+00   0.1000854E+01  -0.4445096E-02
 0.1560000E+02   0.1000793E+01  -0.2143022E+00   0.1000786E+01  -0.3743237E-02
 0.1580000E+02   0.1001001E+01  -0.1815463E+00   0.1000996E+01  -0.3171746E-02
 0.1600000E+02   0.1001340E+01  -0.1583754E+00   0.1001336E+01  -0.2767871E-02
 0.1620000E+02   0.1001722E+01  -0.1433233E+00   0.1001719E+01  -0.2505769E-02
 0.1640000E+02   0.1002104E+01  -0.1343609E+00   0.1002101E+01  -0.2349972E-02
 0.1660000E+02   0.1002461E+01  -0.1295076E+00   0.1002458E+01  -0.2265895E-02
 0.1680000E+02   0.1002787E+01  -0.1268097E+00   0.1002785E+01  -0.2219414E-02
 0.1700000E+02   0.1003096E+01  -0.1248087E+00   0.1003094E+01  -0.2185065E-02
 0.1720000E+02   0.1003407E+01  -0.1231482E+00   0.1003405E+01  -0.2156664E-02
 0.1740000E+02   0.1003731E+01  -0.1223009E+00   0.1003729E+01  -0.2142515E-02
 0.1760000E+02   0.1004068E+01  -0.1227629E+00   0.1004065E+01  -0.2151330E-02
 0.1780000E+02   0.1004412E+01  -0.1247114E+00   0.1004410E+01  -0.2186228E-02
 0.1800000E+02   0.1004762E+01  -0.1281255E+00   0.1004759E+01  -0.2246859E-02
 0.1820000E+02   0.1005115E+01  -0.1329569E+00   0.1005112E+01  -0.2332402E-02
 0.1840000E+02   0.1005471E+01  -0.1392126E+00   0.1005468E+01  -0.2443008E-02
 0.1860000E+02   0.1005831E+01  -0.1469783E+00   0.1005828E+01  -0.2580211E-02
 0.1880000E+02   0.1006195E+01  -0.1564191E+00   0.1006192E+01  -0.2746939E-02
 0.1900000E+02   0.1006562E+01  -0.1677652E+00   0.1006557E+01  -0.2947264E-02
 0.1920000E+02   0.1006926E+01  -0.1812744E+00   0.1006921E+01  -0.3185744E-02
 0.1940000E+02   0.1007284E+01  -0.1971642E+00   0.1007278E+01  -0.3466222E-02
 0.1960000E+02   0.1007627E+01  -0.2155464E+00   0.1007620E+01  -0.3790678E-02
 0.1980000E+02   0.1007947E+01  -0.2364369E+00   0.1007939E+01  -0.4159386E-02
 0.2000000E+02   0.1008234E+01  -0.2597019E+00   0.1008224E+01  -0.4569960E-02
 0.2020000E+02   0.1008478E+01  -0.2846374E+00   0.1008465E+01  -0.5009954E-02
 0.2040000E+02   0.1008685E+01  -0.3099661E+00   0.1008670E+01  -0.5456888E-02
 0.2060000E+02   0.1008892E+01  -0.3355028E+00   0.1008875E+01  -0.5907663E-02
 0.2080000E+02   0.1009131E+01  -0.3636007E+00   0.1009110E+01  -0.6403930E-02
 0.2100000E+02   0.1009390E+01  -0.3980685E+00   0.1009366E+01  -0.7012788E-02
 0.2120000E+02   0.1009614E+01  -0.4422415E+00   0.1009584E+01  -0.7792699E-02
 0.2140000E+02   0.1009711E+01  -0.4979535E+00   0.1009673E+01  -0.8775215E-02
 0.2160000E+02   0.1009561E+01  -0.5647996E+00   0.1009512E+01  -0.9951696E-02
 0.2180000E+02   0.1009024E+01  -0.6388066E+00   0.1008961E+01  -0.1124966E-01
 0.2200000E+02   0.1007979E+01  -0.7108580E+00   0.1007902E+01  -0.1250549E-01
 0.2220000E+02   0.1006390E+01  -0.7666990E+00   0.1006300E+01  -0.1346653E-01
 0.2240000E+02   0.1004374E+01  -0.7904502E+00   0.1004278E+01  -0.1385586E-01
 0.2260000E+02   0.1002206E+01  -0.7708430E+00   0.1002115E+01  -0.1348302E-01
 0.2280000E+02   0.1000242E+01  -0.7066609E+00   0.1000166E+01  -0.1233623E-01
 0.2300000E+02   0.9987895E+00  -0.6079187E+00   0.9987333E+00  -0.1059714E-01
 0.2320000E+02   0.9979973E+00  -0.4911788E+00   0.9979607E+00  -0.8555415E-02
 0.2340000E+02   0.9978472E+00  -0.3721059E+00   0.9978262E+00  -0.6480446E-02
 0.2360000E+02   0.9982321E+00  -0.2610979E+00   0.9982217E+00  -0.4548947E-02
 0.2380000E+02   0.9990356E+00  -0.1636877E+00   0.9990315E+00  -0.2854130E-02
 0.2400000E+02   0.1000162E+01  -0.8304945E-01   0.1000161E+01  -0.1449721E-02
 0.2420000E+02   0.1001527E+01  -0.2186570E-01   0.1001527E+01  -0.3822112E-03
 0.2440000E+02   0.1003030E+01   0.1756392E-01   0.1003030E+01   0.3074771E-03
 0.2460000E+02   0.1004548E+01   0.3465639E-01   0.1004548E+01   0.6076189E-03
 0.2480000E+02   0.1005954E+01   0.3188099E-01   0.1005954E+01   0.5597412E-03
 0.2500000E+02   0.1007154E+01   0.1459285E-01   0.1007154E+01   0.2565152E-03
 0.2520000E+02   0.1008107E+01  -0.1062142E-01   0.1008107E+01  -0.1868816E-03
 0.2540000E+02   0.1008824E+01  -0.3764977E-01   0.1008824E+01  -0.6629110E-03
 0.2560000E+02   0.1009348E+01  -0.6160145E-01   0.1009347E+01  -0.1085198E-02
 0.2580000E+02   0.1009745E+01  -0.7893667E-01   0.1009744E+01  -0.1391131E-02
 0.2600000E+02   0.1010107E+01  -0.8788824E-01   0.1010106E+01  -0.1549442E-02
 0.2620000E+02   0.1010536E+01  -0.8951674E-01   0.1010534E+01  -0.1578822E-02
 0.2640000E+02   0.1011110E+01  -0.8841975E-01   0.1011109E+01  -0.1560360E-02
 0.2660000E+02   0.1011839E+01  -0.9130494E-01   0.1011838E+01  -0.1612438E-02
 0.2680000E+02   0.1012652E+01  -0.1034147E+00   0.1012650E+01  -0.1827761E-02
 0.2700000E+02   0.1013441E+01  -0.1257963E+00   0.1013439E+01  -0.2225070E-02
 0.2720000E+02   0.1014128E+01  -0.1558235E+00   0.1014124E+01  -0.2758053E-02
 0.2740000E+02   0.1014681E+01  -0.1896427E+00   0.1014675E+01  -0.3358474E-02
 0.2760000E+02   0.1015105E+01  -0.2239187E+00   0.1015097E+01  -0.3967141E-02
 0.2780000E+02   0.1015426E+01  -0.2562662E+00   0.1015416E+01  -0.4541671E-02
 0.2800000E+02   0.1015680E+01  -0.2852876E+00   0.1015668E+01  -0.5057263E-02
 0.2820000E+02   0.1015907E+01  -0.3106721E+00   0.1015892E+01  -0.5508475E-02
 0.2840000E+02   0.1016140E+01  -0.3331068E+00   0.1016123E+01  -0.5907611E-02
 0.2860000E+02   0.1016401E+01  -0.3539446E+00   0.1016382E+01  -0.6278779E-02
 0.2880000E+02   0.1016700E+01  -0.3748560E+00   0.1016679E+01  -0.6651687E-02
 0.2900000E+02   0.1017032E+01  -0.3975380E+00   0.1017007E+01  -0.7056462E-02
 0.2920000E+02   0.1017375E+01  -0.4233880E+00   0.1017348E+01  -0.7517841E-02
 0.2940000E+02   0.1017701E+01  -0.4531233E+00   0.1017669E+01  -0.8048397E-02
 0.2960000E+02   0.1017974E+01  -0.4864849E+00   0.1017937E+01  -0.8643270E-02
 0.2980000E+02   0.1018166E+01  -0.5222252E+00   0.1018123E+01  -0.9279992E-02
