  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000015E+01  -0.8852833E-04   0.1000015E+01  -0.1545134E-05
 0.2099800E+00   0.1000015E+01  -0.8852833E-04   0.1000015E+01  -0.1545134E-05
 0.4000000E+00   0.1000056E+01  -0.3306899E-03   0.1000056E+01  -0.5771950E-05
 0.6000000E+00   0.1000125E+01  -0.7526581E-03   0.1000125E+01  -0.1313801E-04
 0.8000000E+00   0.1000223E+01  -0.1360651E-02   0.1000223E+01  -0.2375312E-04
 0.1000000E+01   0.1000348E+01  -0.2167352E-02   0.1000348E+01  -0.3784060E-04
 0.1200000E+01   0.1000503E+01  -0.3188886E-02   0.1000503E+01  -0.5568453E-04
 0.1400000E+01   0.1000687E+01  -0.4447751E-02   0.1000687E+01  -0.7768119E-04
 0.1600000E+01   0.1000902E+01  -0.5979611E-02   0.1000902E+01  -0.1044580E-03
 0.1800000E+01   0.1001150E+01  -0.7851107E-02   0.1001150E+01  -0.1371853E-03
 0.2000000E+01   0.1001436E+01  -0.1021521E-01   0.1001436E+01  -0.1785452E-03
 0.2200000E+01   0.1001770E+01  -0.1353221E-01   0.1001770E+01  -0.2365997E-03
 0.2400000E+01   0.1002173E+01  -0.1985762E-01   0.1002173E+01  -0.3473339E-03
 0.2600000E+01   0.1002571E+01  -0.3736836E-01   0.1002571E+01  -0.6538780E-03
 0.2800000E+01   0.1002414E+01  -0.5546817E-01   0.1002414E+01  -0.9704394E-03
 0.3000000E+01   0.1002715E+01  -0.3419818E-01   0.1002715E+01  -0.5984915E-03
 0.3200000E+01   0.1003253E+01  -0.3085587E-01   0.1003253E+01  -0.5402884E-03
 0.3400000E+01   0.1003796E+01  -0.3361551E-01   0.1003796E+01  -0.5889283E-03
 0.3600000E+01   0.1004362E+01  -0.3959594E-01   0.1004361E+01  -0.6940936E-03
 0.3800000E+01   0.1004941E+01  -0.5147114E-01   0.1004941E+01  -0.9027797E-03
