Zeit in UTC+01:00;X in mm/s;Y in mm/s;Z in mm/s;
29.11.2023 13:01:28.56900;0,00265271821990609;0,00308288866654038;-0,00112322298809886;
29.11.2023 13:01:28.57000;0,00284390500746667;0,00313068530522287;-7,16950817150064E-05;
29.11.2023 13:01:28.57100;0,00298729538917542;0,00293949851766229;0,000286780326860026;
29.11.2023 13:01:28.57200;0,00329797388985753;0,00241373456083238;0,000908137764781713;
29.11.2023 13:01:28.57300;0,00356085598468781;0,00270051485858858;0,00117101974319667;
29.11.2023 13:01:28.57400;0,00315458374097943;0,00224644597619772;0,00121881649829447;
29.11.2023 13:01:28.57500;0,00293949851766229;0,00200746231712401;0,00131440989207476;
29.11.2023 13:01:28.57600;0,00212695426307619;0,00124271481763572;0,00131440989207476;
29.11.2023 13:01:28.57700;0,00148169847670943;4,7796725993976E-05;0,00109932466875762;
29.11.2023 13:01:28.57800;0,00150559691246599;-0,000334577052854002;0,000645255786366761;
29.11.2023 13:01:28.57900;0,0011471213074401;-0,000979832839220762;0,000740849238354713;
29.11.2023 13:01:28.58000;0,00126661325339228;-0,00138610508292913;0,000430170533945784;
29.11.2023 13:01:28.58100;0,000645255786366761;-0,00155339355114847;0,00011949181498494;
29.11.2023 13:01:28.58200;2,3898362996988E-05;-0,00148169847670943;9,5593451987952E-05;
29.11.2023 13:01:28.58300;-0,000167288526427001;-0,00143390172161162;9,5593451987952E-05;
29.11.2023 13:01:28.58400;-0,00102762959431857;-0,00162508862558752;0,00119491817895323;
29.11.2023 13:01:28.58500;-0,000525764015037566;-0,00152949523180723;0,00172068213578314;
29.11.2023 13:01:28.58600;-0,000262882007518783;-0,00172068213578314;0,00243763299658895;
29.11.2023 13:01:28.58700;-0,000501865579281002;-0,00167288538068533;0,00332187232561409;
29.11.2023 13:01:28.58800;-0,000215085266972892;-0,001003731158562;0,00348916091024876;
29.11.2023 13:01:28.58900;-0,000430170533945784;-0,000716950860805809;0,00468407897278666;
29.11.2023 13:01:28.59000;0,00023898362996988;-0,000406272156396881;0,00542492792010307;
29.11.2023 13:01:28.59100;0,000549662334378809;-9,5593451987952E-05;0,00602238764986396;
29.11.2023 13:01:28.59200;0,00088423938723281;7,16950817150064E-05;0,00664374465122819;
29.11.2023 13:01:28.59300;0,00186407228466123;0,000310678704408929;0,00635696481913328;
29.11.2023 13:01:28.59400;0,00212695426307619;2,3898362996988E-05;0,00661984644830227;
29.11.2023 13:01:28.59500;0,00313068530522287;7,16950817150064E-05;0,00635696481913328;
29.11.2023 13:01:28.59600;0,00356085598468781;0,00023898362996988;0,00611798092722893;
29.11.2023 13:01:28.59700;0,00341746583580971;0;0,00597459077835083;
29.11.2023 13:01:28.59800;0,00384763651527464;-2,3898362996988E-05;0,0053293346427381;
29.11.2023 13:01:28.59900;0,00356085598468781;-0,000597459089476615;0,00544882658869028;
29.11.2023 13:01:28.60000;0,00384763651527464;-0,00119491817895323;0,00523374136537313;
29.11.2023 13:01:28.60100;0,0041344165802002;-0,00150559691246599;0,00561611540615559;
29.11.2023 13:01:28.60200;0,00394322955980897;-0,00176847877446562;0,00568781001493335;
29.11.2023 13:01:28.60300;0,00423001032322645;-0,00148169847670943;0,00518594449386001;
29.11.2023 13:01:28.60400;0,00411051837727427;-0,00143390172161162;0,00604628585278988;
29.11.2023 13:01:28.60500;0,00382373807951808;-0,00162508862558752;0,00556831853464246;
29.11.2023 13:01:28.60600;0,00325017725117505;-0,00174458045512438;0,00535323284566402;
29.11.2023 13:01:28.60700;0,00308288866654038;-0,00224644597619772;0,00573560688644648;
29.11.2023 13:01:28.60800;0,00277221016585827;-0,0028917018789798;0,00525763956829906;
29.11.2023 13:01:28.60900;0,0022225477732718;-0,00365644949488342;0,00559221673756838;
29.11.2023 13:01:28.61000;0,00270051485858858;-0,00427780719473958;0,00523374136537313;
29.11.2023 13:01:28.61100;0,00217475090175867;-0,00456458702683449;0,00458848522976041;
29.11.2023 13:01:28.61200;0,00193576735910028;-0,00470797764137387;0,00365644949488342;
29.11.2023 13:01:28.61300;0,00193576735910028;-0,00492306239902973;0,00260492158122361;
29.11.2023 13:01:28.61400;0,00124271481763572;-0,00492306239902973;0,00215085269883275;
29.11.2023 13:01:28.61500;0,00186407228466123;-0,0050425548106432;0,00109932466875762;
29.11.2023 13:01:28.61600;0,00188797060400248;-0,00559221673756838;0,000716950860805809;
29.11.2023 13:01:28.61700;0,0020791576243937;-0,00604628585278988;7,16950817150064E-05;
29.11.2023 13:01:28.61800;0,00212695426307619;-0,0059267939068377;-0,00117101974319667;
29.11.2023 13:01:28.61900;0,00124271481763572;-0,0053293346427381;-0,00157729187048972;
29.11.2023 13:01:28.62000;0,00148169847670943;-0,0057834037579596;-0,00143390172161162;
29.11.2023 13:01:28.62100;0,000932036142330617;-0,0060701840557158;-0,000693052541464567;
29.11.2023 13:01:28.62200;0,000716950860805809;-0,00535323284566402;-0,000860341067891568;
29.11.2023 13:01:28.62300;0,000788645935244858;-0,00542492792010307;-0,00109932466875762;
29.11.2023 13:01:28.62400;0,000693052541464567;-0,00506645301356912;-0,000693052541464567;
29.11.2023 13:01:28.62500;0,00162508862558752;-0,00437340047210455;-0,00102762959431857;
29.11.2023 13:01:28.62600;0,00141000340227038;-0,00423001032322645;-0,00121881649829447;
29.11.2023 13:01:28.62700;0,00124271481763572;-0,00358475418761373;-0,00181627552956343;
29.11.2023 13:01:28.62800;0,00138610508292913;-0,00313068530522287;-0,00203136075288057;
29.11.2023 13:01:28.62900;0,000979832839220762;-0,00308288866654038;-0,00200746231712401;
29.11.2023 13:01:28.63000;0,00109932466875762;-0,00310678710229695;-0,00286780344322324;
29.11.2023 13:01:28.63100;0,000932036142330617;-0,00325017725117505;-0,00310678710229695;
29.11.2023 13:01:28.63200;0,00112322298809886;-0,00325017725117505;-0,00389543315395713;
29.11.2023 13:01:28.63300;0,00119491817895323;-0,00368034793063998;-0,00456458702683449;
29.11.2023 13:01:28.63400;0,000812544312793761;-0,0041344165802002;-0,00470797764137387;
29.11.2023 13:01:28.63500;0,00088423938723281;-0,0039910264313221;-0,00523374136537313;
29.11.2023 13:01:28.63600;0,000143390163430013;-0,0041583152487874;-0,00458848522976041;
29.11.2023 13:01:28.63700;-0,000262882007518783;-0,00442119687795639;-0,00423001032322645;
29.11.2023 13:01:28.63800;-0,000597459089476615;-0,00449289195239544;-0,00348916091024876;
29.11.2023 13:01:28.63900;-0,00126661325339228;-0,0050425548106432;-0,00246153119951487;
29.11.2023 13:01:28.64000;-0,00124271481763572;-0,00554442033171654;-0,00227034441195428;
29.11.2023 13:01:28.64100;-0,00198356411419809;-0,00587899703532457;-0,00102762959431857;
29.11.2023 13:01:28.64200;-0,0023659379221499;-0,00604628585278988;-0,00023898362996988;
29.11.2023 13:01:28.64300;-0,00279610836878419;-0,00599848898127675;-4,7796725993976E-05;
29.11.2023 13:01:28.64400;-0,0037042461335659;-0,00595069257542491;0,000693052541464567;
29.11.2023 13:01:28.64500;-0,00339356763288379;-0,00554442033171654;0,0011471213074401;
29.11.2023 13:01:28.64600;-0,00325017725117505;-0,00564001360908151;0,00131440989207476;
29.11.2023 13:01:28.64700;-0,00317848240956664;-0,00499475747346878;0,00133830821141601;
29.11.2023 13:01:28.64800;-0,00344136427156627;-0,00401492463424802;0,00095593451987952;
29.11.2023 13:01:28.64900;-0,00389543315395713;-0,00432560360059142;0,000358475430402905;
29.11.2023 13:01:28.65000;-0,00379983964376152;-0,00408661970868707;0,000310678704408929;
29.11.2023 13:01:28.65100;-0,00420611212030053;-0,00353695754893124;0,000143390163430013;
29.11.2023 13:01:28.65200;-0,00403882330283523;-0,00325017725117505;-0,000167288526427001;
29.11.2023 13:01:28.65300;-0,00406272150576115;-0,0030350920278579;4,7796725993976E-05;
29.11.2023 13:01:28.65400;-0,00458848522976041;-0,00270051485858858;-0,00047796725993976;
29.11.2023 13:01:28.65500;-0,00451679015532136;-0,0022225477732718;-0,000716950860805809;
29.11.2023 13:01:28.65600;-0,00477967271581292;-0,00181627552956343;-0,000262882007518783;
29.11.2023 13:01:28.65700;-0,00470797764137387;-0,00133830821141601;-0,000525764015037566;
29.11.2023 13:01:28.65800;-0,00439729867503047;-0,00117101974319667;-0,00023898362996988;
29.11.2023 13:01:28.65900;-0,00449289195239544;-0,000597459089476615;-2,3898362996988E-05;
29.11.2023 13:01:28.66000;-0,00456458702683449;0,000143390163430013;-0,000406272156396881;
29.11.2023 13:01:28.66100;-0,00499475747346878;0,000836442690342665;-0,000215085266972892;
29.11.2023 13:01:28.66200;-0,00466018076986074;0,00169678381644189;-0,00088423938723281;
29.11.2023 13:01:28.66300;-0,00420611212030053;0,00188797060400248;-0,00119491817895323;
29.11.2023 13:01:28.66400;-0,00437340047210455;0,00217475090175867;-0,00112322298809886;
29.11.2023 13:01:28.66500;-0,00434950180351734;0,00265271821990609;-0,00238983635790646;
29.11.2023 13:01:28.66600;-0,0044450955465436;0,0030350920278579;-0,00265271821990609;
29.11.2023 13:01:28.66700;-0,00454068882390857;0,00353695754893124;-0,00272441329434514;
29.11.2023 13:01:28.66800;-0,0050425548106432;0,00384763651527464;-0,00384763651527464;
29.11.2023 13:01:28.66900;-0,00525763956829906;0,00365644949488342;-0,00401492463424802;
29.11.2023 13:01:28.67000;-0,00499475747346878;0,00327407568693161;-0,00401492463424802;
29.11.2023 13:01:28.67100;-0,00540102971717715;0,00317848240956664;-0,00451679015532136;
29.11.2023 13:01:28.67200;-0,0050425548106432;0,00305899046361446;-0,00446899374946952;
29.11.2023 13:01:28.67300;-0,00494696106761694;0,00291560008190572;-0,00432560360059142;
29.11.2023 13:01:28.67400;-0,0057595050893724;0,00293949851766229;-0,00432560360059142;
29.11.2023 13:01:28.67500;-0,00611798092722893;0,00291560008190572;-0,00341746583580971;
29.11.2023 13:01:28.67600;-0,0065242531709373;0,00313068530522287;-0,0028917018789798;
29.11.2023 13:01:28.67700;-0,00688272854313254;0,00317848240956664;-0,00291560008190572;
29.11.2023 13:01:28.67800;-0,00685883034020662;0,00286780344322324;-0,00227034441195428;
29.11.2023 13:01:28.67900;-0,00688272854313254;0,00298729538917542;-0,00250932783819735;
29.11.2023 13:01:28.68000;-0,00702611869201064;0,00305899046361446;-0,00243763299658895;
29.11.2023 13:01:28.68100;-0,00688272854313254;0,00310678710229695;-0,00186407228466123;
29.11.2023 13:01:28.68200;-0,00681103346869349;0,00387153471820056;-0,00246153119951487;
29.11.2023 13:01:28.68300;-0,00685883034020662;0,00473187584429979;-0,00260492158122361;
29.11.2023 13:01:28.68400;-0,0065242531709373;0,00544882658869028;-0,0022225477732718;
29.11.2023 13:01:28.68500;-0,0057834037579596;0,0057595050893724;-0,00241373456083238;
29.11.2023 13:01:28.68600;-0,00509035121649504;0,00568781001493335;-0,00291560008190572;
29.11.2023 13:01:28.68700;-0,00446899374946952;0,00583120016381145;-0,00272441329434514;
29.11.2023 13:01:28.68800;-0,0043017053976655;0,00573560688644648;-0,00270051485858858;
29.11.2023 13:01:28.68900;-0,00439729867503047;0,00571170868352056;-0,00329797388985753;
29.11.2023 13:01:28.69000;-0,0041583152487874;0,0062135742045939;-0,00291560008190572;
29.11.2023 13:01:28.69100;-0,00406272150576115;0,00650035450235009;-0,00250932783819735;
29.11.2023 13:01:28.69200;-0,00379983964376152;0,00642865942791104;-0,00265271821990609;
29.11.2023 13:01:28.69300;-0,00315458374097943;0,00616577733308077;-0,00238983635790646;
29.11.2023 13:01:28.69400;-0,00270051485858858;0,00611798092722893;-0,00217475090175867;
29.11.2023 13:01:28.69500;-0,00277221016585827;0,0062135742045939;-0,0020791576243937;
29.11.2023 13:01:28.69600;-0,0028917018789798;0,00640476122498512;-0,00191186903975904;
29.11.2023 13:01:28.69700;-0,00293949851766229;0,00683493167161942;-0,00167288538068533;
29.11.2023 13:01:28.69800;-0,00310678710229695;0,00661984644830227;-0,00152949523180723;
29.11.2023 13:01:28.69900;-0,00296339695341885;0,0063808630220592;-0,00131440989207476;
29.11.2023 13:01:28.70000;-0,0027483117301017;0,00642865942791104;-0,000716950860805809;
29.11.2023 13:01:28.70100;-0,00246153119951487;0,00630916748195887;-0,000979832839220762;
29.11.2023 13:01:28.70200;-0,00234203948639333;0,00633306568488479;-0,00138610508292913;
29.11.2023 13:01:28.70300;-0,00227034441195428;0,00611798092722893;-0,000932036142330617;
29.11.2023 13:01:28.70400;-0,00238983635790646;0,00602238764986396;-0,00160119030624628;
29.11.2023 13:01:28.70500;-0,00291560008190572;0,00599848898127675;-0,00198356411419809;
29.11.2023 13:01:28.70600;-0,00270051485858858;0,00561611540615559;-0,00138610508292913;
29.11.2023 13:01:28.70700;-0,0027483117301017;0,00492306239902973;-0,00260492158122361;
29.11.2023 13:01:28.70800;-0,00284390500746667;0,00411051837727427;-0,00298729538917542;
29.11.2023 13:01:28.70900;-0,00238983635790646;0,00377594120800495;-0,0022942426148802;
29.11.2023 13:01:28.71000;-0,00286780344322324;0,00315458374097943;-0,00317848240956664;
29.11.2023 13:01:28.71100;-0,00308288866654038;0,0027483117301017;-0,00334577076137066;
29.11.2023 13:01:28.71200;-0,00308288866654038;0,00262881978414953;-0,00310678710229695;
29.11.2023 13:01:28.71300;-0,00356085598468781;0,00215085269883275;-0,00365644949488342;
29.11.2023 13:01:28.71400;-0,00332187232561409;0,00231814128346741;-0,00344136427156627;
29.11.2023 13:01:28.71500;-0,00325017725117505;0,00238983635790646;-0,00313068530522287;
29.11.2023 13:01:28.71600;-0,00315458374097943;0,00250932783819735;-0,00348916091024876;
29.11.2023 13:01:28.71700;-0,00258102314546704;0,00284390500746667;-0,00291560008190572;
29.11.2023 13:01:28.71800;-0,0022225477732718;0,00277221016585827;-0,00210305606015027;
29.11.2023 13:01:28.71900;-0,00198356411419809;0,00296339695341885;-0,00253322650678456;
29.11.2023 13:01:28.72000;-0,00174458045512438;0,00298729538917542;-0,00188797060400248;
29.11.2023 13:01:28.72100;-0,00138610508292913;0,00325017725117505;-0,00167288538068533;
29.11.2023 13:01:28.72200;-0,000979832839220762;0,00308288866654038;-0,00172068213578314;
29.11.2023 13:01:28.72300;-0,000286780326860026;0,0023659379221499;-0,000191186903975904;
29.11.2023 13:01:28.72400;-2,3898362996988E-05;0,00277221016585827;-0,000406272156396881;
29.11.2023 13:01:28.72500;0,000143390163430013;0,00310678710229695;-0,000310678704408929;
29.11.2023 13:01:28.72600;0,000812544312793761;0,00267661642283201;0,000764747615903616;
29.11.2023 13:01:28.72700;0,000860341067891568;0,00282000680454075;0,000740849238354713;
29.11.2023 13:01:28.72800;0,00102762959431857;0,00284390500746667;0,00155339355114847;
29.11.2023 13:01:28.72900;0,00150559691246599;0,00169678381644189;0,00238983635790646;
29.11.2023 13:01:28.73000;0,00164898694492877;0,00141000340227038;0,00313068530522287;
29.11.2023 13:01:28.73100;0,00172068213578314;0,00188797060400248;0,00408661970868707;
29.11.2023 13:01:28.73200;0,00148169847670943;0,00172068213578314;0,00458848522976041;
29.11.2023 13:01:28.73300;0,00172068213578314;0,00162508862558752;0,00566391181200743;
29.11.2023 13:01:28.73400;0,00195966567844152;0,00157729187048972;0,00650035450235009;
29.11.2023 13:01:28.73500;0,00164898694492877;0,00133830821141601;0,00654815137386322;
29.11.2023 13:01:28.73600;0,00212695426307619;0,00131440989207476;0,00733679719269276;
29.11.2023 13:01:28.73700;0,00246153119951487;0,00133830821141601;0,00788645911961794;
29.11.2023 13:01:28.73800;0,0022942426148802;0,00126661325339228;0,00745628913864493;
29.11.2023 13:01:28.73900;0,00253322650678456;0,00124271481763572;0,00779086630791426;
29.11.2023 13:01:28.74000;0,00227034441195428;0,000740849238354713;0,00795815512537956;
29.11.2023 13:01:28.74100;0,00212695426307619;0,000286780326860026;0,00714561017230153;
29.11.2023 13:01:28.74200;0,00243763299658895;-0,000215085266972892;0,00705001689493656;
29.11.2023 13:01:28.74300;0,00238983635790646;-0,000788645935244858;0,00683493167161942;
29.11.2023 13:01:28.74400;0,0022942426148802;-0,00117101974319667;0,00561611540615559;
29.11.2023 13:01:28.74500;0,00219864933751523;-0,00141000340227038;0,00494696106761694;
29.11.2023 13:01:28.74600;0,00193576735910028;-0,00129051157273352;0,00437340047210455;
29.11.2023 13:01:28.74700;0,00198356411419809;-0,00150559691246599;0,00348916091024876;
29.11.2023 13:01:28.74800;0,0022225477732718;-0,00164898694492877;0,0030350920278579;
29.11.2023 13:01:28.74900;0,00227034441195428;-0,00124271481763572;0,0023659379221499;
29.11.2023 13:01:28.75000;0,0022225477732718;-0,00112322298809886;0,00205525918863714;
29.11.2023 13:01:28.75100;0,00205525918863714;-0,00102762959431857;0,00181627552956343;
29.11.2023 13:01:28.75200;0,00193576735910028;-0,000788645935244858;0,00119491817895323;
29.11.2023 13:01:28.75300;0,00203136075288057;-0,000669154105708003;0,000979832839220762;
29.11.2023 13:01:28.75400;0,0023659379221499;-0,00011949181498494;0,000740849238354713;
29.11.2023 13:01:28.75500;0,00270051485858858;0,000167288526427001;0,000693052541464567;
29.11.2023 13:01:28.75600;0,00279610836878419;0,00011949181498494;0,000334577052854002;
29.11.2023 13:01:28.75700;0,00291560008190572;0,000358475430402905;-0,00047796725993976;
29.11.2023 13:01:28.75800;0,00313068530522287;0,000143390163430013;-0,000860341067891568;
29.11.2023 13:01:28.75900;0,00348916091024876;9,5593451987952E-05;-0,000908137764781713;
29.11.2023 13:01:28.76000;0,00387153471820056;0,000358475430402905;-0,00129051157273352;
29.11.2023 13:01:28.76100;0,00387153471820056;0,000334577052854002;-0,0022225477732718;
29.11.2023 13:01:28.76200;0,00377594120800495;0,000310678704408929;-0,00262881978414953;
29.11.2023 13:01:28.76300;0,00394322955980897;0,000549662334378809;-0,00317848240956664;
29.11.2023 13:01:28.76400;0,00439729867503047;0,000573560653720051;-0,00375204277224839;
29.11.2023 13:01:28.76500;0,00466018076986074;0,00047796725993976;-0,00384763651527464;
29.11.2023 13:01:28.76600;0,00446899374946952;0,000788645935244858;-0,00423001032322645;
29.11.2023 13:01:28.76700;0,00408661970868707;0,000740849238354713;-0,00437340047210455;
29.11.2023 13:01:28.76800;0,00408661970868707;0,000764747615903616;-0,0043017053976655;
29.11.2023 13:01:28.76900;0,00420611212030053;0,00109932466875762;-0,0039910264313221;
29.11.2023 13:01:28.77000;0,00423001032322645;0,00126661325339228;-0,00365644949488342;
29.11.2023 13:01:28.77100;0,00439729867503047;0,00145780004095286;-0,00344136427156627;
29.11.2023 13:01:28.77200;0,00418221345171332;0,00155339355114847;-0,00322627904824913;
29.11.2023 13:01:28.77300;0,0041583152487874;0,00172068213578314;-0,00310678710229695;
29.11.2023 13:01:28.77400;0,00439729867503047;0,00179237709380686;-0,0030350920278579;
29.11.2023 13:01:28.77500;0,0041583152487874;0,00193576735910028;-0,00339356763288379;
29.11.2023 13:01:28.77600;0,00425390852615237;0,00212695426307619;-0,00351305934600532;
29.11.2023 13:01:28.77700;0,00406272150576115;0,00217475090175867;-0,00356085598468781;
29.11.2023 13:01:28.77800;0,00363255105912685;0,00241373456083238;-0,00420611212030053;
29.11.2023 13:01:28.77900;0,00394322955980897;0,00238983635790646;-0,00432560360059142;
29.11.2023 13:01:28.78000;0,00372814456932247;0,00227034441195428;-0,0041344165802002;
29.11.2023 13:01:28.78100;0,00336966896429658;0,00248542963527143;-0,00468407897278666;
29.11.2023 13:01:28.78200;0,00346526247449219;0,00258102314546704;-0,0050425548106432;
29.11.2023 13:01:28.78300;0,00339356763288379;0,00305899046361446;-0,00511424988508224;
29.11.2023 13:01:28.78400;0,00298729538917542;0,00368034793063998;-0,00480357091873884;
29.11.2023 13:01:28.78500;0,00284390500746667;0,00360865285620093;-0,00368034793063998;
29.11.2023 13:01:28.78600;0,00286780344322324;0,00387153471820056;-0,00334577076137066;
29.11.2023 13:01:28.78700;0,00238983635790646;0,0044450955465436;-0,00293949851766229;
29.11.2023 13:01:28.78800;0,00246153119951487;0,00463628256693482;-0,00200746231712401;
29.11.2023 13:01:28.78900;0,00243763299658895;0,0050186556763947;-0,00155339355114847;
29.11.2023 13:01:28.79000;0,00186407228466123;0,00499475747346878;-0,000764747615903616;
29.11.2023 13:01:28.79100;0,00188797060400248;0,00513814808800817;-0,000430170533945784;
29.11.2023 13:01:28.79200;0,00176847877446562;0,00561611540615559;-0,000525764015037566;
29.11.2023 13:01:28.79300;0,00186407228466123;0,00571170868352056;2,3898362996988E-05;
29.11.2023 13:01:28.79400;0,00219864933751523;0,00602238764986396;0,000430170533945784;
29.11.2023 13:01:28.79500;0,00217475090175867;0,00585509883239865;-0,000262882007518783;
29.11.2023 13:01:28.79600;0,0022225477732718;0,00544882658869028;-0,000669154105708003;
29.11.2023 13:01:28.79700;0,00172068213578314;0,00516204629093409;-0,000430170533945784;
29.11.2023 13:01:28.79800;0,00150559691246599;0,00477967271581292;-0,000932036142330617;
29.11.2023 13:01:28.79900;0,00174458045512438;0,00466018076986074;-0,000645255786366761;
29.11.2023 13:01:28.80000;0,00141000340227038;0,0044450955465436;-0,000382373807951808;
29.11.2023 13:01:28.80100;0,00131440989207476;0,0041344165802002;-0,00088423938723281;
29.11.2023 13:01:28.80200;0,00176847877446562;0,00394322955980897;-0,000430170533945784;
29.11.2023 13:01:28.80300;0,00203136075288057;0,00379983964376152;-0,000334577052854002;
29.11.2023 13:01:28.80400;0,00186407228466123;0,00339356763288379;-7,16950817150064E-05;
29.11.2023 13:01:28.80500;0,00184017396531999;0,00336966896429658;0,00095593451987952;
29.11.2023 13:01:28.80600;0,00145780004095286;0,00308288866654038;0,001003731158562;
29.11.2023 13:01:28.80700;0,000979832839220762;0,00272441329434514;0,00157729187048972;
29.11.2023 13:01:28.80800;0,00133830821141601;0,00293949851766229;0,00246153119951487;
29.11.2023 13:01:28.80900;0,00141000340227038;0,00198356411419809;0,00212695426307619;
29.11.2023 13:01:28.81000;0,00143390172161162;0,00155339355114847;0,00250932783819735;
29.11.2023 13:01:28.81100;0,00174458045512438;0,00172068213578314;0,00265271821990609;
29.11.2023 13:01:28.81200;0,00133830821141601;0,00121881649829447;0,00205525918863714;
29.11.2023 13:01:28.81300;0,000908137764781713;0,00117101974319667;0,00198356411419809;
29.11.2023 13:01:28.81400;0,000788645935244858;0,001003731158562;0,00155339355114847;
