Time in UTC+01:00;X in mm/s;Y in mm/s;Z in mm/s
10.12.2023 23:59:54.87100;0,002652718;-0,001505597;0,022440564
10.12.2023 23:59:54.87200;0,006237472;-0,005138148;0,014386814
10.12.2023 23:59:54.87300;0,010276296;-0,009009683;0,013956644
10.12.2023 23:59:54.87400;0,012020876;-0,010682568;0,017565297
10.12.2023 23:59:54.87500;0,009535446;-0,006739338;0,017135127
10.12.2023 23:59:54.87600;0,007121712;-0,001290512;0,014936477
10.12.2023 23:59:54.87700;0,003584754;0,001935767;0,012905116
10.12.2023 23:59:54.87800;-0,002604922;0,001720682;0,009750532
10.12.2023 23:59:54.87900;-0,004206112;-0,000788646;0,013717661
10.12.2023 23:59:54.88000;-0,000716951;-0,002389836;0,018903606
10.12.2023 23:59:54.88100;0,00262882;-0,004851367;0,011136637
10.12.2023 23:59:54.88200;0,006309167;-0,009511548;0,001648987
10.12.2023 23:59:54.88300;0,009583243;-0,015271053;0,003489161
10.12.2023 23:59:54.88400;0,009989515;-0,018377841;0,010371889
10.12.2023 23:59:54.88500;0,00903358;-0,01386105;0,010658669
10.12.2023 23:59:54.88600;0,006237472;-0,006476456;0,002652718
10.12.2023 23:59:54.88700;0,000716951;-0,004540689;-0,002342039
10.12.2023 23:59:54.88800;-0,00262882;-0,007480187;0,000884239
10.12.2023 23:59:54.88900;-0,002365938;-0,009583243;-0,000119492
10.12.2023 23:59:54.89000;0,001433902;-0,00905748;-0,005926794
10.12.2023 23:59:54.89100;0,005950693;-0,008244935;-0,00831663
10.12.2023 23:59:54.89200;0,00423001;-0,009153073;-0,012116469
10.12.2023 23:59:54.89300;0,000358475;-0,011877486;-0,011805791
10.12.2023 23:59:54.89400;-0,000334577;-0,013024607;-0,007097813
10.12.2023 23:59:54.89500;-0,001123223;-0,009870023;-0,007575781
10.12.2023 23:59:54.89600;-0,003369669;-0,006906627;-0,008555614
10.12.2023 23:59:54.89700;-0,005998489;-0,006787135;-0,011757994
10.12.2023 23:59:54.89800;-0,006022388;-0,007050017;-0,015749021
10.12.2023 23:59:54.89900;-0,000358475;-0,007193407;-0,011112738
10.12.2023 23:59:54.90000;0,00700222;-0,006834932;-0,007360696
10.12.2023 23:59:54.90100;0,008842394;-0,006404761;-0,01414783
10.12.2023 23:59:54.90200;0,004994757;-0,006476456;-0,022799039
10.12.2023 23:59:54.90300;0,00131441;-0,008053748;-0,022392765
10.12.2023 23:59:54.90400;0,001242715;-0,009822227;-0,014769188
10.12.2023 23:59:54.90500;0,001911869;-0,006141879;-0,013908847
10.12.2023 23:59:54.90600;-0,001625089;-0,000860341;-0,019524962
10.12.2023 23:59:54.90700;-0,007121712;0,000406272;-0,015294952
10.12.2023 23:59:54.90800;-0,008244935;-4,78E-05;-0,007241204
10.12.2023 23:59:54.90900;-0,003513059;0,000908138;-0,009200869
10.12.2023 23:59:54.91000;0,003417466;0,00262882;-0,013956644
10.12.2023 23:59:54.91100;0,007241204;-0,001099325;-0,015247155
10.12.2023 23:59:54.91200;0,006380863;-0,005616115;-0,015199359
10.12.2023 23:59:54.91300;0,005281538;-0,004588485;-0,01429122
10.12.2023 23:59:54.91400;0,007384594;-0,000764748;-0,011232231
10.12.2023 23:59:54.91500;0,006667643;0,005568319;-0,007241204
10.12.2023 23:59:54.91600;-0,001266613;0,009105276;-0,007838663
10.12.2023 23:59:54.91700;-0,007886459;0,007814764;-0,008507817
10.12.2023 23:59:54.91800;-0,007121712;0,004588485;-0,004731876
10.12.2023 23:59:54.91900;-0,002294243;0,002581023;-0,003871535
10.12.2023 23:59:54.92000;0,002365938;0,003584754;-0,004636283
10.12.2023 23:59:54.92100;0,003513059;0,002365938;-0,002963397
10.12.2023 23:59:54.92200;0,002031361;0,002222548;-0,00248543
10.12.2023 23:59:54.92300;0,001840174;0,005568319;-0,002676616
10.12.2023 23:59:54.92400;0,003632551;0,007814764;0,001672885
10.12.2023 23:59:54.92500;0,003345771;0,009487649;0,007575781
10.12.2023 23:59:54.92600;-0,001362207;0,007934256;0,006476456
10.12.2023 23:59:54.92700;-0,00554442;0,005783404;7,16950817150064E-05
10.12.2023 23:59:54.92800;-0,004158315;0,00554442;-0,003991026
10.12.2023 23:59:54.92900;0,002055259;0,003154584;-0,002318141
10.12.2023 23:59:54.93000;0,006978322;0,003011194;0,00102763
10.12.2023 23:59:54.93100;0,00700222;0,004397299;0,000310679
10.12.2023 23:59:54.93200;0,004301705;0,0043734;-0,00117102
10.12.2023 23:59:54.93300;0,001959666;0,004182213;0,003154584
10.12.2023 23:59:54.93400;0,001816276;0,003656449;0,010682568
10.12.2023 23:59:54.93500;0,001051528;0,004994757;0,012522741
10.12.2023 23:59:54.93600;-0,0014578;0,004827469;0,009081378
