  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000336E+01  -0.1672133E-02   0.1000336E+01  -0.2919403E-04
 0.2099800E+00   0.1000336E+01  -0.1672133E-02   0.1000336E+01  -0.2919403E-04
 0.4000000E+00   0.1001235E+01  -0.6145981E-02   0.1001235E+01  -0.1074000E-03
 0.6000000E+00   0.1002763E+01  -0.1375600E-01   0.1002763E+01  -0.2407509E-03
 0.8000000E+00   0.1004908E+01  -0.2443670E-01   0.1004908E+01  -0.4285941E-03
 0.1000000E+01   0.1007676E+01  -0.3821085E-01   0.1007676E+01  -0.6720243E-03
 0.1200000E+01   0.1011074E+01  -0.5510646E-01   0.1011073E+01  -0.9724395E-03
 0.1400000E+01   0.1015110E+01  -0.7515689E-01   0.1015109E+01  -0.1331555E-02
 0.1600000E+01   0.1019797E+01  -0.9840112E-01   0.1019795E+01  -0.1751422E-02
 0.1800000E+01   0.1025146E+01  -0.1248840E+00   0.1025143E+01  -0.2234444E-02
 0.2000000E+01   0.1031172E+01  -0.1546566E+00   0.1031168E+01  -0.2783406E-02
 0.2200000E+01   0.1037892E+01  -0.1877765E+00   0.1037887E+01  -0.3401498E-02
 0.2400000E+01   0.1045326E+01  -0.2243084E+00   0.1045318E+01  -0.4092356E-02
 0.2600000E+01   0.1053493E+01  -0.2643244E+00   0.1053482E+01  -0.4860093E-02
 0.2800000E+01   0.1062417E+01  -0.3079046E+00   0.1062402E+01  -0.5709350E-02
 0.3000000E+01   0.1072126E+01  -0.3551379E+00   0.1072106E+01  -0.6645344E-02
 0.3200000E+01   0.1082648E+01  -0.4061225E+00   0.1082621E+01  -0.7673932E-02
 0.3400000E+01   0.1094014E+01  -0.4609670E+00   0.1093979E+01  -0.8801679E-02
 0.3600000E+01   0.1106262E+01  -0.5197909E+00   0.1106216E+01  -0.1003594E-01
 0.3800000E+01   0.1119428E+01  -0.5827262E+00   0.1119370E+01  -0.1138494E-01
 0.4000000E+01   0.1133557E+01  -0.6499181E+00   0.1133484E+01  -0.1285790E-01
 0.4200000E+01   0.1148696E+01  -0.7215266E+00   0.1148605E+01  -0.1446516E-01
 0.4400000E+01   0.1164896E+01  -0.7977281E+00   0.1164783E+01  -0.1621830E-01
 0.4600000E+01   0.1182215E+01  -0.8787169E+00   0.1182076E+01  -0.1813033E-01
 0.4800000E+01   0.1200715E+01  -0.9647075E+00   0.1200545E+01  -0.2021587E-01
 0.5000000E+01   0.1220466E+01  -0.1055937E+01   0.1220258E+01  -0.2249138E-01
 0.5200000E+01   0.1241543E+01  -0.1152666E+01   0.1241292E+01  -0.2497545E-01
 0.5400000E+01   0.1264032E+01  -0.1255185E+01   0.1263728E+01  -0.2768906E-01
 0.5600000E+01   0.1288024E+01  -0.1363815E+01   0.1287659E+01  -0.3065602E-01
 0.5800000E+01   0.1313623E+01  -0.1478912E+01   0.1313186E+01  -0.3390333E-01
 0.6000000E+01   0.1340944E+01  -0.1600873E+01   0.1340420E+01  -0.3746177E-01
 0.6200000E+01   0.1370111E+01  -0.1730140E+01   0.1369487E+01  -0.4136647E-01
 0.6400000E+01   0.1401268E+01  -0.1867206E+01   0.1400524E+01  -0.4565768E-01
 0.6600000E+01   0.1434570E+01  -0.2012625E+01   0.1433685E+01  -0.5038168E-01
 0.6800000E+01   0.1470194E+01  -0.2167016E+01   0.1469143E+01  -0.5559181E-01
 0.7000000E+01   0.1508338E+01  -0.2331080E+01   0.1507090E+01  -0.6134985E-01
 0.7200000E+01   0.1549223E+01  -0.2505606E+01   0.1547742E+01  -0.6772761E-01
 0.7400000E+01   0.1593101E+01  -0.2691487E+01   0.1591343E+01  -0.7480890E-01
 0.7600000E+01   0.1640254E+01  -0.2889743E+01   0.1638169E+01  -0.8269203E-01
 0.7800000E+01   0.1691006E+01  -0.3101534E+01   0.1688529E+01  -0.9149283E-01
 0.8000000E+01   0.1745725E+01  -0.3328193E+01   0.1742781E+01  -0.1013485E+00
 0.8200000E+01   0.1804832E+01  -0.3571253E+01   0.1801328E+01  -0.1124226E+00
