  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1005114E+01  -0.2541681E-01   0.1005114E+01  -0.4458756E-03
 0.2099800E+00   0.1005114E+01  -0.2541681E-01   0.1005114E+01  -0.4458756E-03
 0.4000000E+00   0.1019006E+01  -0.9432338E-01   0.1019005E+01  -0.1677541E-02
 0.6000000E+00   0.1043353E+01  -0.2144675E+00   0.1043346E+01  -0.3905431E-02
 0.8000000E+00   0.1079150E+01  -0.3897632E+00   0.1079125E+01  -0.7341023E-02
 0.1000000E+01   0.1128369E+01  -0.6283750E+00   0.1128301E+01  -0.1237481E-01
 0.1200000E+01   0.1193994E+01  -0.9426593E+00   0.1193832E+01  -0.1964330E-01
 0.1400000E+01   0.1280518E+01  -0.1351240E+01   0.1280162E+01  -0.3019639E-01
 0.1600000E+01   0.1394821E+01  -0.1882679E+01   0.1394068E+01  -0.4582411E-01
 0.1800000E+01   0.1547796E+01  -0.2582304E+01   0.1546224E+01  -0.6973509E-01
 0.2000000E+01   0.1757546E+01  -0.3525748E+01   0.1754219E+01  -0.1080839E+00
 0.2200000E+01   0.2056257E+01  -0.4848336E+01   0.2048899E+01  -0.1737917E+00
 0.2400000E+01   0.2506691E+01  -0.6816768E+01   0.2488971E+01  -0.2975306E+00
 0.2600000E+01   0.3248140E+01  -0.1003491E+02   0.3198449E+01  -0.5659827E+00
 0.2800000E+01   0.4653135E+01  -0.1619182E+02   0.4468561E+01  -0.1297545E+01
 0.3000000E+01   0.7977417E+01  -0.3191720E+02   0.6771335E+01  -0.4217606E+01
 0.3200000E+01   0.1357853E+02  -0.8700526E+02   0.7093998E+00  -0.1355999E+02
 0.3400000E+01   0.7932042E+01  -0.1389057E+03  -0.5977813E+01  -0.5213737E+01
 0.3600000E+01   0.4696546E+01  -0.1571609E+03  -0.4328329E+01  -0.1822941E+01
 0.3800000E+01   0.3199403E+01  -0.1641596E+03  -0.3077907E+01  -0.8733071E+00
 0.4000000E+01   0.2420210E+01  -0.1676722E+03  -0.2364405E+01  -0.5167250E+00
 0.4200000E+01   0.1950604E+01  -0.1698324E+03  -0.1919972E+01  -0.3443355E+00
 0.4400000E+01   0.1639673E+01  -0.1713304E+03  -0.1620938E+01  -0.2471570E+00
 0.4600000E+01   0.1420550E+01  -0.1724584E+03  -0.1408262E+01  -0.1864412E+00
 0.4800000E+01   0.1259301E+01  -0.1733621E+03  -0.1250859E+01  -0.1455677E+00
 0.5000000E+01   0.1136941E+01  -0.1741229E+03  -0.1130965E+01  -0.1164168E+00
 0.5200000E+01   0.1042058E+01  -0.1747903E+03  -0.1037753E+01  -0.9462045E-01
 0.5400000E+01   0.9674092E+00  -0.1753965E+03  -0.9642883E+00  -0.7764405E-01
 0.5600000E+01   0.9082017E+00  -0.1759640E+03  -0.9059494E+00  -0.6392171E-01
 0.5800000E+01   0.8611656E+00  -0.1765095E+03  -0.8595681E+00  -0.5243020E-01
 0.6000000E+01   0.8240229E+00  -0.1770461E+03  -0.8229281E+00  -0.4246352E-01
 0.6200000E+01   0.7951715E+00  -0.1775851E+03  -0.7944652E+00  -0.3350533E-01
 0.6400000E+01   0.7734907E+00  -0.1781366E+03  -0.7730817E+00  -0.2515170E-01
 0.6600000E+01   0.7582215E+00  -0.1787107E+03  -0.7580295E+00  -0.1706039E-01
 0.6800000E+01   0.7488922E+00  -0.1793180E+03  -0.7488392E+00  -0.8913472E-02
 0.7000000E+01   0.7452784E+00  -0.1799704E+03  -0.7452783E+00  -0.3851797E-03
 0.7200000E+01   0.7473868E+00   0.1793184E+03  -0.7473339E+00   0.8891163E-02
 0.7400000E+01   0.7554628E+00   0.1785313E+03  -0.7552146E+00   0.1936358E-01
 0.7600000E+01   0.7700230E+00   0.1776467E+03  -0.7693736E+00   0.3161758E-01
 0.7800000E+01   0.7919183E+00   0.1766366E+03  -0.7905542E+00   0.4646148E-01
 0.8000000E+01   0.8224419E+00   0.1754625E+03  -0.8198643E+00   0.6506415E-01
 0.8200000E+01   0.8635062E+00   0.1740715E+03  -0.8588878E+00   0.8918900E-01
 0.8400000E+01   0.9179291E+00   0.1723869E+03  -0.9098378E+00   0.1216100E+00
 0.8600000E+01   0.9899056E+00   0.1702943E+03  -0.9757369E+00   0.1668850E+00
 0.8800000E+01   0.1085783E+01   0.1676160E+03  -0.1060519E+01   0.2328607E+00
 0.9000000E+01   0.1215316E+01   0.1640622E+03  -0.1168599E+01   0.3337187E+00
 0.9200000E+01   0.1393458E+01   0.1591379E+03  -0.1302104E+01   0.4962380E+00
 0.9400000E+01   0.1641468E+01   0.1519599E+03  -0.1448791E+01   0.7716359E+00
 0.9600000E+01   0.1978373E+01   0.1409513E+03  -0.1536426E+01   0.1246337E+01
 0.9800000E+01   0.2362841E+01   0.1237743E+03  -0.1313558E+01   0.1964073E+01
 0.1000000E+02   0.2550500E+01   0.9973708E+02  -0.4313592E+00   0.2513758E+01
 0.1020000E+02   0.2289970E+01   0.7488441E+02   0.5971492E+00   0.2210741E+01
 0.1040000E+02   0.1819788E+01   0.5613740E+02   0.1013992E+01   0.1511109E+01
 0.1060000E+02   0.1409677E+01   0.4385380E+02   0.1016532E+01   0.9766531E+00
