  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000067E+01  -0.2707404E-03   0.1000067E+01  -0.4725627E-05
 0.2099800E+00   0.1000067E+01  -0.2707404E-03   0.1000067E+01  -0.4725627E-05
 0.4000000E+00   0.1000246E+01  -0.1002900E-02   0.1000246E+01  -0.1750822E-04
 0.6000000E+00   0.1000552E+01  -0.2267226E-02   0.1000552E+01  -0.3959238E-04
 0.8000000E+00   0.1000983E+01  -0.4079060E-02   0.1000983E+01  -0.7126299E-04
 0.1000000E+01   0.1001543E+01  -0.6483428E-02   0.1001543E+01  -0.1133318E-03
 0.1200000E+01   0.1002240E+01  -0.9555105E-02   0.1002240E+01  -0.1671415E-03
 0.1400000E+01   0.1003082E+01  -0.1343068E-01   0.1003082E+01  -0.2351321E-03
 0.1600000E+01   0.1004090E+01  -0.1839425E-01   0.1004090E+01  -0.3223533E-03
 0.1800000E+01   0.1005300E+01  -0.2515109E-01   0.1005299E+01  -0.4412957E-03
 0.2000000E+01   0.1006798E+01  -0.3597559E-01   0.1006798E+01  -0.6321611E-03
 0.2200000E+01   0.1008848E+01  -0.6248739E-01   0.1008848E+01  -0.1100261E-02
 0.2400000E+01   0.1011300E+01  -0.2285533E+00   0.1011292E+01  -0.4034072E-02
 0.2600000E+01   0.1008656E+01  -0.4152250E+00   0.1008629E+01  -0.7309708E-02
 0.2800000E+01   0.1008394E+01  -0.1421525E+00   0.1008391E+01  -0.2501851E-02
 0.3000000E+01   0.1011299E+01  -0.9141980E-01   0.1011297E+01  -0.1613604E-02
 0.3200000E+01   0.1013993E+01  -0.9330721E-01   0.1013992E+01  -0.1651306E-02
 0.3400000E+01   0.1016829E+01  -0.1184222E+00   0.1016827E+01  -0.2101640E-02
 0.3600000E+01   0.1019773E+01  -0.2184983E+00   0.1019765E+01  -0.3888909E-02
 0.3800000E+01   0.1020184E+01  -0.3558472E+00   0.1020165E+01  -0.6336024E-02
 0.4000000E+01   0.1019794E+01  -0.2332489E+00   0.1019785E+01  -0.4151530E-02
 0.4200000E+01   0.1023096E+01  -0.1669298E+00   0.1023092E+01  -0.2980759E-02
 0.4400000E+01   0.1026439E+01  -0.1596622E+00   0.1026435E+01  -0.2860302E-02
 0.4600000E+01   0.1029736E+01  -0.1680213E+00   0.1029731E+01  -0.3019721E-02
 0.4800000E+01   0.1033118E+01  -0.1823563E+00   0.1033113E+01  -0.3288118E-02
 0.5000000E+01   0.1036659E+01  -0.2005769E+00   0.1036653E+01  -0.3629054E-02
 0.5200000E+01   0.1040413E+01  -0.2224630E+00   0.1040405E+01  -0.4039614E-02
 0.5400000E+01   0.1044432E+01  -0.2487265E+00   0.1044422E+01  -0.4533965E-02
 0.5600000E+01   0.1048782E+01  -0.2811382E+00   0.1048769E+01  -0.5146129E-02
 0.5800000E+01   0.1053558E+01  -0.3234859E+00   0.1053541E+01  -0.5948243E-02
 0.6000000E+01   0.1058909E+01  -0.3844601E+00   0.1058885E+01  -0.7105327E-02
 0.6200000E+01   0.1065057E+01  -0.4869640E+00   0.1065018E+01  -0.9051943E-02
 0.6400000E+01   0.1072029E+01  -0.7003001E+00   0.1071949E+01  -0.1310260E-01
 0.6600000E+01   0.1076524E+01  -0.1162264E+01   0.1076302E+01  -0.2183615E-01
 0.6800000E+01   0.1073053E+01  -0.1449596E+01   0.1072709E+01  -0.2714559E-01
 0.7000000E+01   0.1069379E+01  -0.1453137E+01   0.1069035E+01  -0.2711871E-01
 0.7200000E+01   0.1069970E+01  -0.1073863E+01   0.1069782E+01  -0.2005268E-01
