  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000046E+01  -0.2919168E-03   0.1000046E+01  -0.5095141E-05
 0.2099800E+00   0.1000046E+01  -0.2919168E-03   0.1000046E+01  -0.5095141E-05
 0.4000000E+00   0.1000168E+01  -0.1082189E-02   0.1000168E+01  -0.1889093E-04
 0.6000000E+00   0.1000378E+01  -0.2456610E-02   0.1000378E+01  -0.4289212E-04
 0.8000000E+00   0.1000676E+01  -0.4458575E-02   0.1000676E+01  -0.7786944E-04
 0.1000000E+01   0.1001070E+01  -0.7196446E-02   0.1001070E+01  -0.1257361E-03
 0.1200000E+01   0.1001570E+01  -0.1087730E-01   0.1001570E+01  -0.1901428E-03
 0.1400000E+01   0.1002197E+01  -0.1591819E-01   0.1002197E+01  -0.2784351E-03
 0.1600000E+01   0.1002984E+01  -0.2323007E-01   0.1002984E+01  -0.4066512E-03
 0.1800000E+01   0.1004004E+01  -0.3505673E-01   0.1004004E+01  -0.6143052E-03
 0.2000000E+01   0.1005408E+01  -0.5803925E-01   0.1005408E+01  -0.1018454E-02
 0.2200000E+01   0.1007547E+01  -0.1186000E+00   0.1007545E+01  -0.2085581E-02
 0.2400000E+01   0.1010178E+01  -0.3561971E+00   0.1010158E+01  -0.6280046E-02
 0.2600000E+01   0.1005631E+01  -0.8059041E+00   0.1005532E+01  -0.1414442E-01
 0.2800000E+01   0.9973640E+00  -0.4281311E+00   0.9973362E+00  -0.7452531E-02
 0.3000000E+01   0.9996561E+00  -0.1810736E+00   0.9996511E+00  -0.3159238E-02
 0.3200000E+01   0.1001967E+01  -0.1151805E+00   0.1001965E+01  -0.2014233E-02
 0.3400000E+01   0.1003757E+01  -0.1044022E+00   0.1003755E+01  -0.1829007E-02
 0.3600000E+01   0.1005187E+01  -0.1339767E+00   0.1005184E+01  -0.2350461E-02
 0.3800000E+01   0.1005453E+01  -0.1947983E+00   0.1005447E+01  -0.3418405E-02
 0.4000000E+01   0.1004511E+01  -0.1702797E+00   0.1004507E+01  -0.2985345E-02
 0.4200000E+01   0.1005029E+01  -0.1003977E+00   0.1005027E+01  -0.1761081E-02
 0.4400000E+01   0.1005891E+01  -0.6680265E-01   0.1005890E+01  -0.1172794E-02
 0.4600000E+01   0.1006587E+01  -0.4850453E-01   0.1006586E+01  -0.8521396E-03
 0.4800000E+01   0.1007089E+01  -0.3437566E-01   0.1007088E+01  -0.6042214E-03
 0.5000000E+01   0.1007408E+01  -0.2070569E-01   0.1007408E+01  -0.3640595E-03
 0.5200000E+01   0.1007545E+01  -0.6207687E-02   0.1007545E+01  -0.1091620E-03
 0.5400000E+01   0.1007494E+01   0.9251364E-02   0.1007494E+01   0.1626769E-03
 0.5600000E+01   0.1007250E+01   0.2463508E-01   0.1007249E+01   0.4330804E-03
 0.5800000E+01   0.1006805E+01   0.3688287E-01   0.1006805E+01   0.6481080E-03
 0.6000000E+01   0.1006151E+01   0.3868581E-01   0.1006151E+01   0.6793478E-03
 0.6200000E+01   0.1005230E+01   0.1335999E-01   0.1005230E+01   0.2343954E-03
 0.6400000E+01   0.1003705E+01  -0.7433878E-01   0.1003705E+01  -0.1302264E-02
 0.6600000E+01   0.1000133E+01  -0.2688924E+00   0.1000122E+01  -0.4693664E-02
 0.6800000E+01   0.9917023E+00  -0.4962462E+00   0.9916651E+00  -0.8589156E-02
 0.7000000E+01   0.9779713E+00  -0.5417228E+00   0.9779276E+00  -0.9246431E-02
 0.7200000E+01   0.9617032E+00  -0.1698184E+00   0.9616989E+00  -0.2850378E-02
 0.7400000E+01   0.9491376E+00   0.5112736E+00   0.9490998E+00   0.8469429E-02
 0.7600000E+01   0.9389093E+00   0.1186450E+01   0.9387080E+00   0.1944104E-01
 0.7800000E+01   0.9276203E+00   0.1846121E+01   0.9271388E+00   0.2988358E-01
 0.8000000E+01   0.9137572E+00   0.2581311E+01   0.9128300E+00   0.4115301E-01
 0.8200000E+01   0.8966356E+00   0.3488094E+01   0.8949745E+00   0.5455231E-01
 0.8400000E+01   0.8757612E+00   0.4678096E+01   0.8728437E+00   0.7142489E-01
 0.8600000E+01   0.8507387E+00   0.6308283E+01   0.8455875E+00   0.9347747E-01
 0.8800000E+01   0.8215240E+00   0.8626071E+01   0.8122311E+00   0.1232165E+00
 0.9000000E+01   0.7894296E+00   0.1203521E+02   0.7720777E+00   0.1646061E+00
 0.9200000E+01   0.7595152E+00   0.1708737E+02   0.7259885E+00   0.2231680E+00
 0.9400000E+01   0.7416690E+00   0.2423161E+02   0.6763233E+00   0.3044004E+00
 0.9600000E+01   0.7499493E+00   0.3374652E+02   0.6235854E+00   0.4166116E+00
 0.9800000E+01   0.8166113E+00   0.4536403E+02   0.5737511E+00   0.5810884E+00
 0.1000000E+02   0.9995233E+00   0.5586075E+02   0.5609385E+00   0.8272815E+00
 0.1020000E+02   0.1336904E+01   0.6008578E+02   0.6667177E+00   0.1158792E+01
 0.1040000E+02   0.1781412E+01   0.5617181E+02   0.9917199E+00   0.1479838E+01
 0.1060000E+02   0.2184880E+01   0.4653889E+02   0.1502896E+01   0.1585877E+01
 0.1080000E+02   0.2412182E+01   0.3546175E+02   0.1964729E+01   0.1399450E+01
 0.1100000E+02   0.2468457E+01   0.2600069E+02   0.2218621E+01   0.1082127E+01
 0.1120000E+02   0.2434641E+01   0.1894826E+02   0.2302713E+01   0.7905627E+00
 0.1140000E+02   0.2372256E+01   0.1392017E+02   0.2302587E+01   0.5706931E+00
 0.1160000E+02   0.2309437E+01   0.1032887E+02   0.2272012E+01   0.4140771E+00
 0.1180000E+02   0.2255735E+01   0.7707690E+01   0.2235355E+01   0.3025374E+00
 0.1200000E+02   0.2213120E+01   0.5738574E+01   0.2202029E+01   0.2212891E+00
 0.1220000E+02   0.2180969E+01   0.4212882E+01   0.2175076E+01   0.1602193E+00
 0.1240000E+02   0.2157978E+01   0.2993279E+01   0.2155034E+01   0.1126870E+00
 0.1260000E+02   0.2142830E+01   0.1987244E+01   0.2141541E+01   0.7430691E-01
 0.1280000E+02   0.2134378E+01   0.1130167E+01   0.2133963E+01   0.4209816E-01
 0.1300000E+02   0.2131665E+01   0.3746388E+00   0.2131619E+01   0.1393818E-01
 0.1320000E+02   0.2133862E+01  -0.3164275E+00   0.2133829E+01  -0.1178462E-01
 0.1340000E+02   0.2140161E+01  -0.9740746E+00   0.2139851E+01  -0.3638271E-01
 0.1360000E+02   0.2149607E+01  -0.1624802E+01   0.2148743E+01  -0.6095070E-01
 0.1380000E+02   0.2160896E+01  -0.2287208E+01   0.2159175E+01  -0.8623860E-01
 0.1400000E+02   0.2172314E+01  -0.2960971E+01   0.2169414E+01  -0.1122124E+00
 0.1420000E+02   0.2182256E+01  -0.3613661E+01   0.2177917E+01  -0.1375443E+00
 0.1440000E+02   0.2190244E+01  -0.4186114E+01   0.2184401E+01  -0.1598801E+00
 0.1460000E+02   0.2197446E+01  -0.4617478E+01   0.2190314E+01  -0.1769010E+00
 0.1480000E+02   0.2206688E+01  -0.4871700E+01   0.2198716E+01  -0.1874025E+00
 0.1500000E+02   0.2221586E+01  -0.4974673E+01   0.2213217E+01  -0.1926456E+00
 0.1520000E+02   0.2244127E+01  -0.5010541E+01   0.2235551E+01  -0.1959998E+00
 0.1540000E+02   0.2273816E+01  -0.5058359E+01   0.2264960E+01  -0.2004832E+00
 0.1560000E+02   0.2309117E+01  -0.5155696E+01   0.2299775E+01  -0.2075030E+00
 0.1580000E+02   0.2348728E+01  -0.5309082E+01   0.2338652E+01  -0.2173241E+00
 0.1600000E+02   0.2391877E+01  -0.5512996E+01   0.2380813E+01  -0.2297913E+00
 0.1620000E+02   0.2438187E+01  -0.5759734E+01   0.2425878E+01  -0.2446893E+00
 0.1640000E+02   0.2487523E+01  -0.6042125E+01   0.2473704E+01  -0.2618357E+00
 0.1660000E+02   0.2539929E+01  -0.6354096E+01   0.2524326E+01  -0.2811008E+00
 0.1680000E+02   0.2595604E+01  -0.6691437E+01   0.2577923E+01  -0.3024457E+00
 0.1700000E+02   0.2654847E+01  -0.7052698E+01   0.2634760E+01  -0.3259679E+00
 0.1720000E+02   0.2717984E+01  -0.7438874E+01   0.2695108E+01  -0.3518930E+00
 0.1740000E+02   0.2785330E+01  -0.7852041E+01   0.2759215E+01  -0.3805189E+00
 0.1760000E+02   0.2857212E+01  -0.8294497E+01   0.2827325E+01  -0.4121847E+00
 0.1780000E+02   0.2933998E+01  -0.8768743E+01   0.2899704E+01  -0.4472782E+00
 0.1800000E+02   0.3016103E+01  -0.9277743E+01   0.2976647E+01  -0.4862575E+00
 0.1820000E+02   0.3103997E+01  -0.9825125E+01   0.3058472E+01  -0.5296711E+00
 0.1840000E+02   0.3198203E+01  -0.1041530E+02   0.3145507E+01  -0.5781770E+00
 0.1860000E+02   0.3299290E+01  -0.1105354E+02   0.3238083E+01  -0.6325601E+00
 0.1880000E+02   0.3407865E+01  -0.1174593E+02   0.3336504E+01  -0.6937464E+00
