  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000015E+01  -0.1002011E-03   0.1000015E+01  -0.1748867E-05
 0.2099800E+00   0.1000015E+01  -0.1002011E-03   0.1000015E+01  -0.1748867E-05
 0.4000000E+00   0.1000057E+01  -0.3736783E-03   0.1000057E+01  -0.6522287E-05
 0.6000000E+00   0.1000127E+01  -0.8492419E-03   0.1000127E+01  -0.1482395E-04
 0.8000000E+00   0.1000226E+01  -0.1533296E-02   0.1000226E+01  -0.2676710E-04
 0.1000000E+01   0.1000353E+01  -0.2439943E-02   0.1000353E+01  -0.4260007E-04
 0.1200000E+01   0.1000510E+01  -0.3588012E-02   0.1000510E+01  -0.6265455E-04
 0.1400000E+01   0.1000697E+01  -0.5005556E-02   0.1000697E+01  -0.8742430E-04
 0.1600000E+01   0.1000916E+01  -0.6740974E-02   0.1000916E+01  -0.1177600E-03
 0.1800000E+01   0.1001170E+01  -0.8894831E-02   0.1001170E+01  -0.1554257E-03
 0.2000000E+01   0.1001465E+01  -0.1173149E-01   0.1001465E+01  -0.2050532E-03
 0.2200000E+01   0.1001815E+01  -0.1620992E-01   0.1001815E+01  -0.2834299E-03
 0.2400000E+01   0.1002220E+01  -0.2713443E-01   0.1002220E+01  -0.4746363E-03
 0.2600000E+01   0.1002396E+01  -0.5039045E-01   0.1002396E+01  -0.8815867E-03
 0.2800000E+01   0.1002375E+01  -0.3808137E-01   0.1002375E+01  -0.6662238E-03
 0.3000000E+01   0.1002856E+01  -0.3117776E-01   0.1002856E+01  -0.5457088E-03
 0.3200000E+01   0.1003374E+01  -0.3276518E-01   0.1003374E+01  -0.5737898E-03
 0.3400000E+01   0.1003910E+01  -0.3796627E-01   0.1003910E+01  -0.6652272E-03
 0.3600000E+01   0.1004463E+01  -0.4797358E-01   0.1004462E+01  -0.8410334E-03
 0.3800000E+01   0.1004902E+01  -0.6399668E-01   0.1004901E+01  -0.1122428E-02
 0.4000000E+01   0.1005160E+01  -0.6652182E-01   0.1005159E+01  -0.1167015E-02
 0.4200000E+01   0.1005715E+01  -0.6126026E-01   0.1005715E+01  -0.1075304E-02
 0.4400000E+01   0.1006379E+01  -0.6273298E-01   0.1006379E+01  -0.1101882E-02
 0.4600000E+01   0.1007067E+01  -0.6749040E-01   0.1007066E+01  -0.1186254E-02
 0.4800000E+01   0.1007777E+01  -0.7376457E-01   0.1007776E+01  -0.1297447E-02
 0.5000000E+01   0.1008516E+01  -0.8104193E-01   0.1008515E+01  -0.1426493E-02
 0.5200000E+01   0.1009287E+01  -0.8920400E-01   0.1009286E+01  -0.1571362E-02
 0.5400000E+01   0.1010096E+01  -0.9829600E-01   0.1010094E+01  -0.1732908E-02
 0.5600000E+01   0.1010946E+01  -0.1084881E+00   0.1010944E+01  -0.1914199E-02
 0.5800000E+01   0.1011842E+01  -0.1201220E+00   0.1011840E+01  -0.2121350E-02
 0.6000000E+01   0.1012789E+01  -0.1338574E+00   0.1012786E+01  -0.2366127E-02
 0.6200000E+01   0.1013788E+01  -0.1510071E+00   0.1013785E+01  -0.2671908E-02
 0.6400000E+01   0.1014826E+01  -0.1741208E+00   0.1014821E+01  -0.3084033E-02
 0.6600000E+01   0.1015815E+01  -0.2063536E+00   0.1015809E+01  -0.3658501E-02
 0.6800000E+01   0.1016582E+01  -0.2435916E+00   0.1016573E+01  -0.4321961E-02
 0.7000000E+01   0.1017079E+01  -0.2731534E+00   0.1017067E+01  -0.4848831E-02
 0.7200000E+01   0.1017478E+01  -0.2774635E+00   0.1017466E+01  -0.4927271E-02
 0.7400000E+01   0.1018297E+01  -0.2640637E+00   0.1018286E+01  -0.4693093E-02
 0.7600000E+01   0.1019476E+01  -0.2579175E+00   0.1019466E+01  -0.4589167E-02
 0.7800000E+01   0.1020781E+01  -0.2618726E+00   0.1020771E+01  -0.4665504E-02
 0.8000000E+01   0.1022128E+01  -0.2722894E+00   0.1022117E+01  -0.4857490E-02
 0.8200000E+01   0.1023502E+01  -0.2866508E+00   0.1023489E+01  -0.5120557E-02
 0.8400000E+01   0.1024904E+01  -0.3036095E+00   0.1024889E+01  -0.5430924E-02
 0.8600000E+01   0.1026340E+01  -0.3222514E+00   0.1026324E+01  -0.5772462E-02
 0.8800000E+01   0.1027825E+01  -0.3413327E+00   0.1027807E+01  -0.6123107E-02
 0.9000000E+01   0.1029422E+01  -0.3588218E+00   0.1029402E+01  -0.6446837E-02
 0.9200000E+01   0.1031334E+01  -0.3781861E+00   0.1031311E+01  -0.6807364E-02
 0.9400000E+01   0.1033685E+01  -0.4261849E+00   0.1033656E+01  -0.7688819E-02
 0.9600000E+01   0.1035795E+01  -0.5358479E+00   0.1035750E+01  -0.9686939E-02
 0.9800000E+01   0.1036445E+01  -0.6833608E+00   0.1036371E+01  -0.1236128E-01
 0.1000000E+02   0.1035113E+01  -0.7804584E+00   0.1035017E+01  -0.1409943E-01
 0.1020000E+02   0.1033136E+01  -0.7238266E+00   0.1033053E+01  -0.1305142E-01
 0.1040000E+02   0.1033356E+01  -0.5315021E+00   0.1033311E+01  -0.9585747E-02
 0.1060000E+02   0.1036788E+01  -0.3605755E+00   0.1036767E+01  -0.6524700E-02
 0.1080000E+02   0.1041570E+01  -0.3181263E+00   0.1041554E+01  -0.5783130E-02
 0.1100000E+02   0.1045745E+01  -0.3714474E+00   0.1045723E+01  -0.6779498E-02
 0.1120000E+02   0.1048967E+01  -0.4507555E+00   0.1048935E+01  -0.8252317E-02
 0.1140000E+02   0.1051684E+01  -0.5232854E+00   0.1051640E+01  -0.9604950E-02
 0.1160000E+02   0.1054281E+01  -0.5869122E+00   0.1054225E+01  -0.1079939E-01
 0.1180000E+02   0.1056906E+01  -0.6470852E+00   0.1056839E+01  -0.1193620E-01
 0.1200000E+02   0.1059601E+01  -0.7073799E+00   0.1059520E+01  -0.1308162E-01
 0.1220000E+02   0.1062383E+01  -0.7697288E+00   0.1062287E+01  -0.1427194E-01
 0.1240000E+02   0.1065266E+01  -0.8356230E+00   0.1065153E+01  -0.1553569E-01
 0.1260000E+02   0.1068263E+01  -0.9066399E+00   0.1068130E+01  -0.1690334E-01
 0.1280000E+02   0.1071382E+01  -0.9846876E+00   0.1071224E+01  -0.1841191E-01
