  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000002E+01  -0.7744355E-05   0.1000002E+01  -0.1351647E-06
 0.2099800E+00   0.1000002E+01  -0.7744355E-05   0.1000002E+01  -0.1351647E-06
 0.4000000E+00   0.1000007E+01  -0.2904683E-04   0.1000007E+01  -0.5069662E-06
 0.6000000E+00   0.1000015E+01  -0.6655099E-04   0.1000015E+01  -0.1161552E-05
 0.8000000E+00   0.1000027E+01  -0.1214750E-03   0.1000027E+01  -0.2120196E-05
 0.1000000E+01   0.1000043E+01  -0.1961071E-03   0.1000043E+01  -0.3422862E-05
 0.1200000E+01   0.1000062E+01  -0.2939239E-03   0.1000062E+01  -0.5130261E-05
 0.1400000E+01   0.1000086E+01  -0.4206826E-03   0.1000086E+01  -0.7342930E-05
 0.1600000E+01   0.1000115E+01  -0.5870285E-03   0.1000115E+01  -0.1024676E-04
 0.1800000E+01   0.1000150E+01  -0.8156205E-03   0.1000150E+01  -0.1423740E-04
 0.2000000E+01   0.1000194E+01  -0.1164786E-02   0.1000194E+01  -0.2033329E-04
 0.2200000E+01   0.1000252E+01  -0.1835429E-02   0.1000252E+01  -0.3204236E-04
 0.2400000E+01   0.1000343E+01  -0.4028434E-02   0.1000343E+01  -0.7033354E-04
 0.2600000E+01   0.1000390E+01  -0.1195177E-01   0.1000390E+01  -0.2086790E-03
 0.2800000E+01   0.1000087E+01  -0.1960054E-01   0.1000087E+01  -0.3421237E-03
 0.3000000E+01   0.1000174E+01  -0.6106358E-02   0.1000174E+01  -0.1065946E-03
 0.3200000E+01   0.1000288E+01  -0.3836799E-02   0.1000288E+01  -0.6698405E-04
 0.3400000E+01   0.1000382E+01  -0.3870107E-02   0.1000382E+01  -0.6757193E-04
 0.3600000E+01   0.1000480E+01  -0.5048176E-02   0.1000480E+01  -0.8814959E-04
 0.3800000E+01   0.1000579E+01  -0.9479095E-02   0.1000579E+01  -0.1655372E-03
 0.4000000E+01   0.1000563E+01  -0.1809499E-01   0.1000563E+01  -0.3159951E-03
 0.4200000E+01   0.1000464E+01  -0.1113677E-01   0.1000464E+01  -0.1944636E-03
 0.4400000E+01   0.1000571E+01  -0.6964516E-02   0.1000571E+01  -0.1216231E-03
 0.4600000E+01   0.1000679E+01  -0.6195770E-02   0.1000679E+01  -0.1082100E-03
 0.4800000E+01   0.1000779E+01  -0.6338301E-02   0.1000779E+01  -0.1107103E-03
 0.5000000E+01   0.1000878E+01  -0.6804313E-02   0.1000878E+01  -0.1188619E-03
 0.5200000E+01   0.1000979E+01  -0.7453480E-02   0.1000979E+01  -0.1302151E-03
 0.5400000E+01   0.1001085E+01  -0.8250708E-02   0.1001085E+01  -0.1441583E-03
 0.5600000E+01   0.1001197E+01  -0.9200179E-02   0.1001197E+01  -0.1607656E-03
 0.5800000E+01   0.1001317E+01  -0.1033345E-01   0.1001317E+01  -0.1805902E-03
 0.6000000E+01   0.1001447E+01  -0.1171852E-01   0.1001447E+01  -0.2048228E-03
 0.6200000E+01   0.1001590E+01  -0.1349495E-01   0.1001590E+01  -0.2359058E-03
 0.6400000E+01   0.1001749E+01  -0.1597566E-01   0.1001749E+01  -0.2793156E-03
 0.6600000E+01   0.1001929E+01  -0.1996267E-01   0.1001929E+01  -0.3490864E-03
 0.6800000E+01   0.1002118E+01  -0.2757688E-01   0.1002118E+01  -0.4823268E-03
 0.7000000E+01   0.1002209E+01  -0.3923510E-01   0.1002209E+01  -0.6862944E-03
 0.7200000E+01   0.1002261E+01  -0.4625057E-01   0.1002261E+01  -0.8090496E-03
 0.7400000E+01   0.1002150E+01  -0.5551900E-01   0.1002149E+01  -0.9710721E-03
 0.7600000E+01   0.1002109E+01  -0.4366452E-01   0.1002108E+01  -0.7636965E-03
 0.7800000E+01   0.1002330E+01  -0.3539319E-01   0.1002329E+01  -0.6191666E-03
 0.8000000E+01   0.1002598E+01  -0.3333747E-01   0.1002598E+01  -0.5833605E-03
 0.8200000E+01   0.1002872E+01  -0.3417355E-01   0.1002872E+01  -0.5981541E-03
 0.8400000E+01   0.1003154E+01  -0.3641792E-01   0.1003153E+01  -0.6376170E-03
 0.8600000E+01   0.1003448E+01  -0.3943725E-01   0.1003448E+01  -0.6906835E-03
 0.8800000E+01   0.1003763E+01  -0.4272126E-01   0.1003763E+01  -0.7484324E-03
 0.9000000E+01   0.1004104E+01  -0.4532769E-01   0.1004103E+01  -0.7943639E-03
