Time in UTC+02:00	X in mm/s	Y in mm/s	Z in mm/s
01.08.2023 08:44:16.70100	-0,003895433	-0,001816276	0,003991026
01.08.2023 08:44:16.70200	-0,000812544	-0,001648987	-0,00117102
01.08.2023 08:44:16.70300	0,0014578	-0,000740849	-0,000597459
01.08.2023 08:44:16.70400	0,001887971	0,001625089	-0,001505597
01.08.2023 08:44:16.70500	0,001983564	0,004397299	-0,003082889
01.08.2023 08:44:16.70600	0,001720682	0,005353233	0,001242715
01.08.2023 08:44:16.70700	0,001648987	0,005018656	-0,000573561
01.08.2023 08:44:16.70800	0,00174458	0,002939499	0,000525764
01.08.2023 08:44:16.70900	0,000406272	0,001099325	0,002342039
01.08.2023 08:44:16.71000	-0,000669154	0,001194918	-0,000740849
01.08.2023 08:44:16.71100	-0,000430171	0,002174751	0,00379984
01.08.2023 08:44:16.71200	-0,00028678	0,0043734	0,002509328
01.08.2023 08:44:16.71300	0,000310679	0,004684079	0,000310679
01.08.2023 08:44:16.71400	0,000549662	0,001816276	0,006141879
01.08.2023 08:44:16.71500	0,001887971	-0,000693053	0,001386105
01.08.2023 08:44:16.71600	0,005185944	-0,002748312	-0,000740849
01.08.2023 08:44:16.71700	0,005783404	-0,003011194	0,002604922
01.08.2023 08:44:16.71800	0,00451679	-0,000454069	-0,002150853
01.08.2023 08:44:16.71900	0,001625089	0,001720682	0,003130685
01.08.2023 08:44:16.72000	-0,002987295	0,002055259	0,006261371
01.08.2023 08:44:16.72100	-0,004158315	0,001386105	-0,00305899
01.08.2023 08:44:16.72200	-0,00305899	-0,000406272	0,001816276
01.08.2023 08:44:16.72300	-0,001099325	-0,002294243	0,003226279
01.08.2023 08:44:16.72400	0,000262882	-0,002461531	-0,004731876
01.08.2023 08:44:16.72500	-0,001529495	-0,002055259	0,00160119
01.08.2023 08:44:16.72600	-0,001553394	-0,000645256	0,002700515
01.08.2023 08:44:16.72700	-0,000191187	0,001099325	-0,001338308
01.08.2023 08:44:16.72800	0,000191187	-0,00014339	0,004707978
01.08.2023 08:44:16.72900	0,001147121	-0,002533227	-0,000525764
01.08.2023 08:44:16.73000	-0,000860341	-0,004875266	-0,004851367
01.08.2023 08:44:16.73100	-0,003584754	-0,006046286	0,002796108
01.08.2023 08:44:16.73200	-0,003775941	-0,00277221	-0,00160119
01.08.2023 08:44:16.73300	-0,003441364	0,001218816	0,000215085
01.08.2023 08:44:16.73400	-0,001147121	0,003035092	0,006930525
01.08.2023 08:44:16.73500	0,000955935	0,002963397	0,000501866
01.08.2023 08:44:16.73600	0,00102763	-0,000167289	0,001577292
01.08.2023 08:44:16.73700	7,16951E-05	-0,002437633	-4,77967E-05
01.08.2023 08:44:16.73800	-0,002939499	-0,002222548	-0,003871535
01.08.2023 08:44:16.73900	-0,007026119	-0,000932036	0,002150853
01.08.2023 08:44:16.74000	-0,010013414	0,001959666	0
01.08.2023 08:44:16.74100	-0,009296463	0,003345771	0,002318141
01.08.2023 08:44:16.74200	-0,004014925	0,003345771	0,003680348
01.08.2023 08:44:16.74300	0,0029156	0,003106787	-0,003632551
01.08.2023 08:44:16.74400	0,00685883	0,001051528	0,002700515
01.08.2023 08:44:16.74500	0,004684079	-0,00028678	0,000119492
01.08.2023 08:44:16.74600	-0,001075426	0,000167289	-0,003369669
01.08.2023 08:44:16.74700	-0,007073915	0,00131441	0,006452558
01.08.2023 08:44:16.74800	-0,009487649	0,003345771	-0,000836443
01.08.2023 08:44:16.74900	-0,006691542	0,004445096	-0,003226279
01.08.2023 08:44:16.75000	-0,002126954	0,003728145	0,00423001
01.08.2023 08:44:16.75100	0,003202381	0,003393568	-0,003393568
01.08.2023 08:44:16.75200	0,004851367	0,003680348	-0,003011194
01.08.2023 08:44:16.75300	0,001553394	0,004014925	0,003178482
01.08.2023 08:44:16.75400	-0,001625089	0,004253909	-0,005090351
01.08.2023 08:44:16.75500	-0,006141879	0,002365938	-0,001935767
01.08.2023 08:44:16.75600	-0,007480187	-0,000788646	0,005974591
01.08.2023 08:44:16.75700	-0,003632551	-0,001816276	-0,00394323
01.08.2023 08:44:16.75800	-0,000191187	-0,00174458	-0,000573561
01.08.2023 08:44:16.75900	0,003895433	-0,000238984	0,005066453
01.08.2023 08:44:16.76000	0,004612384	0,002700515	-0,003656449
