  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000274E+01  -0.1429176E-02   0.1000274E+01  -0.2495066E-04
 0.2099800E+00   0.1000274E+01  -0.1429176E-02   0.1000274E+01  -0.2495066E-04
 0.4000000E+00   0.1001006E+01  -0.5252902E-02   0.1001006E+01  -0.9177270E-04
 0.6000000E+00   0.1002251E+01  -0.1175611E-01   0.1002251E+01  -0.2056447E-03
 0.8000000E+00   0.1003998E+01  -0.2088069E-01   0.1003998E+01  -0.3658937E-03
 0.1000000E+01   0.1006250E+01  -0.3264275E-01   0.1006250E+01  -0.5732842E-03
 0.1200000E+01   0.1009012E+01  -0.4706159E-01   0.1009011E+01  -0.8287816E-03
 0.1400000E+01   0.1012289E+01  -0.6415974E-01   0.1012288E+01  -0.1133560E-02
 0.1600000E+01   0.1016089E+01  -0.8396307E-01   0.1016088E+01  -0.1489009E-02
 0.1800000E+01   0.1020419E+01  -0.1065010E+00   0.1020417E+01  -0.1896747E-02
 0.2000000E+01   0.1025289E+01  -0.1318064E+00   0.1025287E+01  -0.2358631E-02
 0.2200000E+01   0.1030710E+01  -0.1599163E+00   0.1030706E+01  -0.2876774E-02
 0.2400000E+01   0.1036692E+01  -0.1908712E+00   0.1036686E+01  -0.3453558E-02
 0.2600000E+01   0.1043249E+01  -0.2247163E+00   0.1043241E+01  -0.4091654E-02
 0.2800000E+01   0.1050396E+01  -0.2615009E+00   0.1050385E+01  -0.4794046E-02
 0.3000000E+01   0.1058148E+01  -0.3012792E+00   0.1058134E+01  -0.5564051E-02
 0.3200000E+01   0.1066524E+01  -0.3441103E+00   0.1066505E+01  -0.6405352E-02
 0.3400000E+01   0.1075542E+01  -0.3900587E+00   0.1075517E+01  -0.7322024E-02
 0.3600000E+01   0.1085223E+01  -0.4391944E+00   0.1085191E+01  -0.8318573E-02
 0.3800000E+01   0.1095591E+01  -0.4915937E+00   0.1095550E+01  -0.9399975E-02
 0.4000000E+01   0.1106670E+01  -0.5473393E+00   0.1106620E+01  -0.1057172E-01
 0.4200000E+01   0.1118488E+01  -0.6065211E+00   0.1118425E+01  -0.1183986E-01
 0.4400000E+01   0.1131074E+01  -0.6692362E+00   0.1130997E+01  -0.1321107E-01
 0.4600000E+01   0.1144461E+01  -0.7355902E+00   0.1144367E+01  -0.1469273E-01
 0.4800000E+01   0.1158683E+01  -0.8056971E+00   0.1158569E+01  -0.1629295E-01
 0.5000000E+01   0.1173779E+01  -0.8796805E+00   0.1173640E+01  -0.1802069E-01
 0.5200000E+01   0.1189788E+01  -0.9576742E+00   0.1189622E+01  -0.1988587E-01
 0.5400000E+01   0.1206757E+01  -0.1039823E+01   0.1206558E+01  -0.2189942E-01
