  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000042E+01  -0.1972128E-03   0.1000042E+01  -0.3442158E-05
 0.2099800E+00   0.1000042E+01  -0.1972128E-03   0.1000042E+01  -0.3442158E-05
 0.4000000E+00   0.1000156E+01  -0.7308704E-03   0.1000156E+01  -0.1275809E-04
 0.6000000E+00   0.1000350E+01  -0.1651656E-02   0.1000350E+01  -0.2883692E-04
 0.8000000E+00   0.1000622E+01  -0.2967385E-02   0.1000622E+01  -0.5182284E-04
 0.1000000E+01   0.1000974E+01  -0.4703094E-02   0.1000974E+01  -0.8216446E-04
 0.1200000E+01   0.1001410E+01  -0.6896710E-02   0.1001410E+01  -0.1205400E-03
 0.1400000E+01   0.1001932E+01  -0.9611180E-02   0.1001932E+01  -0.1680709E-03
 0.1600000E+01   0.1002549E+01  -0.1296403E-01   0.1002549E+01  -0.2268417E-03
 0.1800000E+01   0.1003271E+01  -0.1721012E-01   0.1003271E+01  -0.3013558E-03
 0.2000000E+01   0.1004126E+01  -0.2302467E-01   0.1004126E+01  -0.4035144E-03
 0.2200000E+01   0.1005175E+01  -0.3283077E-01   0.1005175E+01  -0.5759705E-03
 0.2400000E+01   0.1006579E+01  -0.6156832E-01   0.1006578E+01  -0.1081639E-02
 0.2600000E+01   0.1007710E+01  -0.1628792E+00   0.1007706E+01  -0.2864692E-02
 0.2800000E+01   0.1005448E+01  -0.1471605E+00   0.1005444E+01  -0.2582424E-02
 0.3000000E+01   0.1007086E+01  -0.7593655E-01   0.1007085E+01  -0.1334734E-02
 0.3200000E+01   0.1008781E+01  -0.6678855E-01   0.1008780E+01  -0.1175916E-02
 0.3400000E+01   0.1010427E+01  -0.7389295E-01   0.1010426E+01  -0.1303123E-02
 0.3600000E+01   0.1012197E+01  -0.9551398E-01   0.1012195E+01  -0.1687365E-02
 0.3800000E+01   0.1013845E+01  -0.1559424E+00   0.1013841E+01  -0.2759386E-02
 0.4000000E+01   0.1013702E+01  -0.2204849E+00   0.1013695E+01  -0.3900906E-02
 0.4200000E+01   0.1014635E+01  -0.1454233E+00   0.1014632E+01  -0.2575260E-02
 0.4400000E+01   0.1016671E+01  -0.1231172E+00   0.1016669E+01  -0.2184623E-02
 0.4600000E+01   0.1018721E+01  -0.1239746E+00   0.1018719E+01  -0.2204272E-02
 0.4800000E+01   0.1020778E+01  -0.1318422E+00   0.1020775E+01  -0.2348891E-02
 0.5000000E+01   0.1022891E+01  -0.1428664E+00   0.1022888E+01  -0.2550566E-02
 0.5200000E+01   0.1025091E+01  -0.1560565E+00   0.1025087E+01  -0.2792036E-02
 0.5400000E+01   0.1027397E+01  -0.1712546E+00   0.1027393E+01  -0.3070841E-02
 0.5600000E+01   0.1029831E+01  -0.1887254E+00   0.1029826E+01  -0.3392135E-02
 0.5800000E+01   0.1032416E+01  -0.2091713E+00   0.1032409E+01  -0.3769059E-02
 0.6000000E+01   0.1035181E+01  -0.2340450E+00   0.1035173E+01  -0.4228555E-02
 0.6200000E+01   0.1038173E+01  -0.2664462E+00   0.1038162E+01  -0.4827865E-02
 0.6400000E+01   0.1041446E+01  -0.3136471E+00   0.1041430E+01  -0.5701025E-02
 0.6600000E+01   0.1044989E+01  -0.3940327E+00   0.1044964E+01  -0.7186506E-02
 0.6800000E+01   0.1048171E+01  -0.5395785E+00   0.1048124E+01  -0.9870921E-02
 0.7000000E+01   0.1049668E+01  -0.7061021E+00   0.1049588E+01  -0.1293557E-01
 0.7200000E+01   0.1049119E+01  -0.8412489E+00   0.1049006E+01  -0.1540321E-01
 0.7400000E+01   0.1047974E+01  -0.7398401E+00   0.1047887E+01  -0.1353175E-01
 0.7600000E+01   0.1050755E+01  -0.5878007E+00   0.1050699E+01  -0.1077956E-01
 0.7800000E+01   0.1054914E+01  -0.5218602E+00   0.1054870E+01  -0.9608210E-02
 0.8000000E+01   0.1059206E+01  -0.5060510E+00   0.1059165E+01  -0.9355058E-02
 0.8200000E+01   0.1063475E+01  -0.5133425E+00   0.1063433E+01  -0.9528099E-02
 0.8400000E+01   0.1067753E+01  -0.5321816E+00   0.1067707E+01  -0.9917491E-02
 0.8600000E+01   0.1072077E+01  -0.5569232E+00   0.1072026E+01  -0.1042058E-01
 0.8800000E+01   0.1076465E+01  -0.5829456E+00   0.1076409E+01  -0.1095211E-01
 0.9000000E+01   0.1080903E+01  -0.6010490E+00   0.1080843E+01  -0.1133877E-01
 0.9200000E+01   0.1085547E+01  -0.5785502E+00   0.1085492E+01  -0.1096124E-01
 0.9400000E+01   0.1092351E+01  -0.4701358E+00   0.1092314E+01  -0.8963095E-02
 0.9600000E+01   0.1105187E+01  -0.4649002E+00   0.1105151E+01  -0.8967436E-02
 0.9800000E+01   0.1119587E+01  -0.9857648E+00   0.1119422E+01  -0.1926137E-01
 0.1000000E+02   0.1124925E+01  -0.1902040E+01   0.1124305E+01  -0.3733713E-01
 0.1020000E+02   0.1116249E+01  -0.2759814E+01   0.1114954E+01  -0.5374652E-01
 0.1040000E+02   0.1098081E+01  -0.2840801E+01   0.1096732E+01  -0.5442202E-01
 0.1060000E+02   0.1088676E+01  -0.2061563E+01   0.1087971E+01  -0.3916328E-01
 0.1080000E+02   0.1095383E+01  -0.1209701E+01   0.1095139E+01  -0.2312541E-01
 0.1100000E+02   0.1109814E+01  -0.8714459E+00   0.1109686E+01  -0.1687918E-01
 0.1120000E+02   0.1121916E+01  -0.9181885E+00   0.1121772E+01  -0.1797840E-01
 0.1140000E+02   0.1130072E+01  -0.1027805E+01   0.1129891E+01  -0.2027082E-01
 0.1160000E+02   0.1137054E+01  -0.1057242E+01   0.1136861E+01  -0.2098014E-01
 0.1180000E+02   0.1145028E+01  -0.1056276E+01   0.1144834E+01  -0.2110797E-01
 0.1200000E+02   0.1153813E+01  -0.1080715E+01   0.1153608E+01  -0.2176199E-01
 0.1220000E+02   0.1162972E+01  -0.1134354E+01   0.1162745E+01  -0.2302327E-01
 0.1240000E+02   0.1172399E+01  -0.1209892E+01   0.1172138E+01  -0.2475525E-01
 0.1260000E+02   0.1182142E+01  -0.1303308E+01   0.1181836E+01  -0.2688788E-01
 0.1280000E+02   0.1192290E+01  -0.1414437E+01   0.1191927E+01  -0.2943057E-01
 0.1300000E+02   0.1202946E+01  -0.1546206E+01   0.1202508E+01  -0.3245920E-01
 0.1320000E+02   0.1214213E+01  -0.1704673E+01   0.1213676E+01  -0.3612014E-01
 0.1340000E+02   0.1226192E+01  -0.1900030E+01   0.1225517E+01  -0.4065523E-01
 0.1360000E+02   0.1238943E+01  -0.2148690E+01   0.1238072E+01  -0.4645159E-01
 0.1380000E+02   0.1252404E+01  -0.2476514E+01   0.1251234E+01  -0.5411622E-01
 0.1400000E+02   0.1266155E+01  -0.2921420E+01   0.1264509E+01  -0.6453124E-01
 0.1420000E+02   0.1278927E+01  -0.3525779E+01   0.1276506E+01  -0.7865098E-01
 0.1440000E+02   0.1288192E+01  -0.4295455E+01   0.1284573E+01  -0.9648506E-01
 0.1460000E+02   0.1291204E+01  -0.5147003E+01   0.1285998E+01  -0.1158357E+00
 0.1480000E+02   0.1286154E+01  -0.5941476E+01   0.1279245E+01  -0.1331331E+00
 0.1500000E+02   0.1272208E+01  -0.6406549E+01   0.1264263E+01  -0.1419562E+00
 0.1520000E+02   0.1256789E+01  -0.6196426E+01   0.1249446E+01  -0.1356544E+00
 0.1540000E+02   0.1251768E+01  -0.5480623E+01   0.1246045E+01  -0.1195552E+00
 0.1560000E+02   0.1258824E+01  -0.4739365E+01   0.1254520E+01  -0.1040081E+00
 0.1580000E+02   0.1273049E+01  -0.4201374E+01   0.1269628E+01  -0.9326629E-01
 0.1600000E+02   0.1290476E+01  -0.3871061E+01   0.1287532E+01  -0.8712183E-01
 0.1620000E+02   0.1309236E+01  -0.3695673E+01   0.1306513E+01  -0.8438936E-01
 0.1640000E+02   0.1328608E+01  -0.3630022E+01   0.1325943E+01  -0.8411878E-01
 0.1660000E+02   0.1348297E+01  -0.3642792E+01   0.1345573E+01  -0.8566526E-01
 0.1680000E+02   0.1368191E+01  -0.3708983E+01   0.1365325E+01  -0.8850657E-01
 0.1700000E+02   0.1388386E+01  -0.3806917E+01   0.1385322E+01  -0.9218096E-01
