  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1005116E+01  -0.2466647E-01   0.1005116E+01  -0.4327137E-03
 0.2099800E+00   0.1005116E+01  -0.2466647E-01   0.1005116E+01  -0.4327137E-03
 0.4000000E+00   0.1019015E+01  -0.9153950E-01   0.1019013E+01  -0.1628044E-02
 0.6000000E+00   0.1043373E+01  -0.2081398E+00   0.1043366E+01  -0.3790279E-02
 0.8000000E+00   0.1079188E+01  -0.3782691E+00   0.1079165E+01  -0.7124793E-02
 0.1000000E+01   0.1128435E+01  -0.6098560E+00   0.1128371E+01  -0.1201082E-01
 0.1200000E+01   0.1194101E+01  -0.9149015E+00   0.1193948E+01  -0.1906664E-01
 0.1400000E+01   0.1280687E+01  -0.1311496E+01   0.1280351E+01  -0.2931226E-01
 0.1600000E+01   0.1395088E+01  -0.1827391E+01   0.1394378E+01  -0.4448738E-01
 0.1800000E+01   0.1548222E+01  -0.2506639E+01   0.1546741E+01  -0.6771174E-01
 0.2000000E+01   0.1758250E+01  -0.3422781E+01   0.1755114E+01  -0.1049733E+00
 0.2200000E+01   0.2057493E+01  -0.4707488E+01   0.2050552E+01  -0.1688559E+00
 0.2400000E+01   0.2509076E+01  -0.6620550E+01   0.2492344E+01  -0.2892799E+00
 0.2600000E+01   0.3253532E+01  -0.9751399E+01   0.3206525E+01  -0.5510623E+00
 0.2800000E+01   0.4669274E+01  -0.1575606E+02   0.4493833E+01  -0.1267905E+01
 0.3000000E+01   0.8059404E+01  -0.3122182E+02   0.6892136E+01  -0.4177613E+01
 0.3200000E+01   0.1398492E+02  -0.8720889E+02   0.6809940E+00  -0.1396833E+02
 0.3400000E+01   0.8004951E+01  -0.1396925E+03  -0.6104447E+01  -0.5178317E+01
 0.3600000E+01   0.4711920E+01  -0.1577903E+03  -0.4362325E+01  -0.1781098E+01
 0.3800000E+01   0.3203494E+01  -0.1646214E+03  -0.3088791E+01  -0.8495527E+00
 0.4000000E+01   0.2421765E+01  -0.1680366E+03  -0.2369165E+01  -0.5020007E+00
 0.4200000E+01   0.1951333E+01  -0.1701346E+03  -0.1922478E+01  -0.3343302E+00
 0.4400000E+01   0.1640071E+01  -0.1715888E+03  -0.1622430E+01  -0.2399028E+00
 0.4600000E+01   0.1420801E+01  -0.1726836E+03  -0.1409233E+01  -0.1809366E+00
 0.4800000E+01   0.1259482E+01  -0.1735606E+03  -0.1251536E+01  -0.1412531E+00
 0.5000000E+01   0.1137091E+01  -0.1742989E+03  -0.1131467E+01  -0.1129564E+00
 0.5200000E+01   0.1042198E+01  -0.1749466E+03  -0.1038147E+01  -0.9180117E-01
 0.5400000E+01   0.9675499E+00  -0.1755349E+03  -0.9646133E+00  -0.7532521E-01
 0.5600000E+01   0.9083515E+00  -0.1760857E+03  -0.9062326E+00  -0.6200767E-01
 0.5800000E+01   0.8613306E+00  -0.1766152E+03  -0.8598280E+00  -0.5085494E-01
 0.6000000E+01   0.8242085E+00  -0.1771360E+03  -0.8231790E+00  -0.4118149E-01
 0.6200000E+01   0.7953829E+00  -0.1776592E+03  -0.7947193E+00  -0.3248590E-01
 0.6400000E+01   0.7737342E+00  -0.1781946E+03  -0.7733501E+00  -0.2437583E-01
 0.6600000E+01   0.7585041E+00  -0.1787521E+03  -0.7583242E+00  -0.1651871E-01
 0.6800000E+01   0.7492230E+00  -0.1793419E+03  -0.7491736E+00  -0.8605335E-02
 0.7000000E+01   0.7456691E+00  -0.1799755E+03  -0.7456690E+00  -0.3186114E-03
 0.7200000E+01   0.7478528E+00   0.1793335E+03  -0.7478022E+00   0.8698804E-02
 0.7400000E+01   0.7560254E+00   0.1785687E+03  -0.7557895E+00   0.1888407E-01
 0.7600000E+01   0.7707117E+00   0.1777090E+03  -0.7700957E+00   0.3080929E-01
 0.7800000E+01   0.7927753E+00   0.1767268E+03  -0.7914820E+00   0.4526547E-01
 0.8000000E+01   0.8235297E+00   0.1755848E+03  -0.8210858E+00   0.6339849E-01
 0.8200000E+01   0.8649202E+00   0.1742309E+03  -0.8605395E+00   0.8694094E-01
 0.8400000E+01   0.9198211E+00   0.1725901E+03  -0.9121397E+00   0.1186260E+00
 0.8600000E+01   0.9925284E+00   0.1705499E+03  -0.9790589E+00   0.1629616E+00
 0.8800000E+01   0.1089582E+01   0.1679348E+03  -0.1065513E+01   0.2277502E+00
 0.9000000E+01   0.1221126E+01   0.1644575E+03  -0.1176471E+01   0.3272050E+00
 0.9200000E+01   0.1402956E+01   0.1596232E+03  -0.1315163E+01   0.4884985E+00
 0.9400000E+01   0.1658233E+01   0.1525381E+03  -0.1471379E+01   0.7647093E+00
 0.9600000E+01   0.2009976E+01   0.1415716E+03  -0.1574586E+01   0.1249274E+01
 0.9800000E+01   0.2420604E+01   0.1242097E+03  -0.1360921E+01   0.2001803E+01
 0.1000000E+02   0.2627315E+01   0.9954321E+02  -0.4355860E+00   0.2590955E+01
 0.1020000E+02   0.2347582E+01   0.7403014E+02   0.6458942E+00   0.2256981E+01
 0.1040000E+02   0.1849758E+01   0.5505768E+02   0.1059452E+01   0.1516300E+01
 0.1060000E+02   0.1424009E+01   0.4280749E+02   0.1044712E+01   0.9676672E+00
 0.1080000E+02   0.1117891E+01   0.3494663E+02   0.9163192E+00   0.6403425E+00
 0.1100000E+02   0.9020850E+00   0.2966643E+02   0.7838411E+00   0.4464867E+00
 0.1120000E+02   0.7463848E+00   0.2592813E+02   0.6712561E+00   0.3263518E+00
 0.1140000E+02   0.6305292E+00   0.2315772E+02   0.5797248E+00   0.2479642E+00
