  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000002E+01  -0.1040654E-04   0.1000002E+01  -0.1816288E-06
 0.2099800E+00   0.1000002E+01  -0.1040654E-04   0.1000002E+01  -0.1816288E-06
 0.4000000E+00   0.1000007E+01  -0.3889141E-04   0.1000007E+01  -0.6787878E-06
 0.6000000E+00   0.1000015E+01  -0.8883712E-04   0.1000015E+01  -0.1550524E-05
 0.8000000E+00   0.1000027E+01  -0.1617863E-03   0.1000027E+01  -0.2823782E-05
 0.1000000E+01   0.1000043E+01  -0.2608775E-03   0.1000043E+01  -0.4553367E-05
 0.1200000E+01   0.1000063E+01  -0.3911991E-03   0.1000063E+01  -0.6828143E-05
 0.1400000E+01   0.1000087E+01  -0.5617858E-03   0.1000087E+01  -0.9805868E-05
 0.1600000E+01   0.1000117E+01  -0.7907151E-03   0.1000117E+01  -0.1380220E-04
 0.1800000E+01   0.1000153E+01  -0.1120366E-02   0.1000153E+01  -0.1955708E-04
 0.2000000E+01   0.1000200E+01  -0.1675151E-02   0.1000200E+01  -0.2924275E-04
 0.2200000E+01   0.1000265E+01  -0.2979511E-02   0.1000265E+01  -0.5201605E-04
 0.2400000E+01   0.1000342E+01  -0.8208605E-02   0.1000342E+01  -0.1433161E-03
 0.2600000E+01   0.1000277E+01  -0.1890455E-01   0.1000277E+01  -0.3300381E-03
 0.2800000E+01   0.1000143E+01  -0.8828772E-02   0.1000143E+01  -0.1541132E-03
 0.3000000E+01   0.1000237E+01  -0.4878089E-02   0.1000237E+01  -0.8515886E-04
 0.3200000E+01   0.1000326E+01  -0.4445075E-02   0.1000326E+01  -0.7760651E-04
 0.3400000E+01   0.1000414E+01  -0.5375979E-02   0.1000414E+01  -0.9386737E-04
 0.3600000E+01   0.1000499E+01  -0.8570282E-02   0.1000499E+01  -0.1496543E-03
 0.3800000E+01   0.1000510E+01  -0.1429131E-01   0.1000510E+01  -0.2495577E-03
 0.4000000E+01   0.1000449E+01  -0.1165269E-01   0.1000449E+01  -0.2034690E-03
 0.4200000E+01   0.1000527E+01  -0.7993344E-02   0.1000527E+01  -0.1395837E-03
 0.4400000E+01   0.1000623E+01  -0.7150658E-02   0.1000623E+01  -0.1248803E-03
 0.4600000E+01   0.1000717E+01  -0.7303316E-02   0.1000717E+01  -0.1275583E-03
 0.4800000E+01   0.1000811E+01  -0.7841668E-02   0.1000811E+01  -0.1369739E-03
 0.5000000E+01   0.1000908E+01  -0.8604231E-02   0.1000908E+01  -0.1503086E-03
 0.5200000E+01   0.1001010E+01  -0.9552039E-02   0.1001010E+01  -0.1668829E-03
 0.5400000E+01   0.1001118E+01  -0.1069541E-01   0.1001118E+01  -0.1868790E-03
 0.5600000E+01   0.1001234E+01  -0.1208240E-01   0.1001234E+01  -0.2111380E-03
 0.5800000E+01   0.1001360E+01  -0.1381487E-01   0.1001360E+01  -0.2414430E-03
 0.6000000E+01   0.1001498E+01  -0.1610199E-01   0.1001498E+01  -0.2814537E-03
 0.6200000E+01   0.1001650E+01  -0.1939876E-01   0.1001650E+01  -0.3391308E-03
 0.6400000E+01   0.1001810E+01  -0.2468611E-01   0.1001810E+01  -0.4316336E-03
 0.6600000E+01   0.1001940E+01  -0.3294773E-01   0.1001940E+01  -0.5761621E-03
 0.6800000E+01   0.1001999E+01  -0.4087739E-01   0.1001999E+01  -0.7148715E-03
 0.7000000E+01   0.1002008E+01  -0.4763854E-01   0.1002008E+01  -0.8331190E-03
 0.7200000E+01   0.1001969E+01  -0.4581296E-01   0.1001968E+01  -0.8011611E-03
 0.7400000E+01   0.1002092E+01  -0.3955790E-01   0.1002092E+01  -0.6918601E-03
 0.7600000E+01   0.1002309E+01  -0.3698900E-01   0.1002309E+01  -0.6470706E-03
 0.7800000E+01   0.1002552E+01  -0.3747136E-01   0.1002552E+01  -0.6556677E-03
 0.8000000E+01   0.1002808E+01  -0.3969415E-01   0.1002808E+01  -0.6947392E-03
 0.8200000E+01   0.1003081E+01  -0.4295345E-01   0.1003080E+01  -0.7519887E-03
 0.8400000E+01   0.1003376E+01  -0.4675234E-01   0.1003375E+01  -0.8187367E-03
 0.8600000E+01   0.1003706E+01  -0.5036641E-01   0.1003706E+01  -0.8823177E-03
 0.8800000E+01   0.1004108E+01  -0.5229073E-01   0.1004108E+01  -0.9163945E-03
 0.9000000E+01   0.1004705E+01  -0.5099037E-01   0.1004705E+01  -0.8941373E-03
 0.9200000E+01   0.1005774E+01  -0.5724347E-01   0.1005774E+01  -0.1004856E-02
 0.9400000E+01   0.1007242E+01  -0.1069952E+00   0.1007240E+01  -0.1880941E-02
 0.9600000E+01   0.1008354E+01  -0.2134246E+00   0.1008347E+01  -0.3756074E-02
 0.9800000E+01   0.1008593E+01  -0.3556823E+00   0.1008574E+01  -0.6261133E-02
 0.1000000E+02   0.1007656E+01  -0.5079607E+00   0.1007617E+01  -0.8933347E-02
 0.1020000E+02   0.1005484E+01  -0.6358742E+00   0.1005422E+01  -0.1115873E-01
 0.1040000E+02   0.1002166E+01  -0.6991740E+00   0.1002091E+01  -0.1222901E-01
 0.1060000E+02   0.9986965E+00  -0.6424299E+00   0.9986337E+00  -0.1119767E-01
 0.1080000E+02   0.9967537E+00  -0.5039355E+00   0.9967151E+00  -0.8766668E-02
 0.1100000E+02   0.9963505E+00  -0.3717941E+00   0.9963295E+00  -0.6465305E-02
 0.1120000E+02   0.9966835E+00  -0.2752329E+00   0.9966720E+00  -0.4787770E-02
 0.1140000E+02   0.9972845E+00  -0.2088648E+00   0.9972779E+00  -0.3635471E-02
 0.1160000E+02   0.9979578E+00  -0.1648186E+00   0.9979537E+00  -0.2870748E-02
 0.1180000E+02   0.9986114E+00  -0.1363760E+00   0.9986086E+00  -0.2376903E-02
 0.1200000E+02   0.9992148E+00  -0.1183259E+00   0.9992126E+00  -0.2063553E-02
 0.1220000E+02   0.9997672E+00  -0.1072727E+00   0.9997655E+00  -0.1871825E-02
 0.1240000E+02   0.1000278E+01  -0.1012095E+00   0.1000276E+01  -0.1766930E-02
 0.1260000E+02   0.1000757E+01  -0.9904285E-01   0.1000755E+01  -0.1729931E-02
 0.1280000E+02   0.1001214E+01  -0.1002977E+00   0.1001212E+01  -0.1752649E-02
 0.1300000E+02   0.1001656E+01  -0.1049796E+00   0.1001654E+01  -0.1835273E-02
 0.1320000E+02   0.1002085E+01  -0.1135401E+00   0.1002083E+01  -0.1985778E-02
 0.1340000E+02   0.1002495E+01  -0.1268779E+00   0.1002493E+01  -0.2219960E-02
 0.1360000E+02   0.1002865E+01  -0.1462089E+00   0.1002862E+01  -0.2559135E-02
 0.1380000E+02   0.1003146E+01  -0.1723890E+00   0.1003142E+01  -0.3018218E-02
 0.1400000E+02   0.1003268E+01  -0.2044051E+00   0.1003261E+01  -0.3579192E-02
 0.1420000E+02   0.1003166E+01  -0.2387736E+00   0.1003157E+01  -0.4180566E-02
 0.1440000E+02   0.1002783E+01  -0.2704129E+00   0.1002771E+01  -0.4732710E-02
 0.1460000E+02   0.1002087E+01  -0.2876394E+00   0.1002074E+01  -0.5030709E-02
 0.1480000E+02   0.1001313E+01  -0.2763626E+00   0.1001301E+01  -0.4829750E-02
 0.1500000E+02   0.1000844E+01  -0.2422124E+00   0.1000835E+01  -0.4230960E-02
 0.1520000E+02   0.1000779E+01  -0.2039035E+00   0.1000772E+01  -0.3561551E-02
 0.1540000E+02   0.1000982E+01  -0.1727094E+00   0.1000978E+01  -0.3017303E-02
 0.1560000E+02   0.1001312E+01  -0.1507566E+00   0.1001308E+01  -0.2634648E-02
 0.1580000E+02   0.1001683E+01  -0.1366144E+00   0.1001680E+01  -0.2388381E-02
 0.1600000E+02   0.1002051E+01  -0.1282817E+00   0.1002048E+01  -0.2243527E-02
 0.1620000E+02   0.1002394E+01  -0.1237623E+00   0.1002392E+01  -0.2165229E-02
 0.1640000E+02   0.1002711E+01  -0.1211456E+00   0.1002709E+01  -0.2120121E-02
 0.1660000E+02   0.1003015E+01  -0.1191835E+00   0.1003013E+01  -0.2086414E-02
 0.1680000E+02   0.1003324E+01  -0.1177405E+00   0.1003322E+01  -0.2061789E-02
 0.1700000E+02   0.1003646E+01  -0.1173032E+00   0.1003644E+01  -0.2054790E-02
 0.1720000E+02   0.1003978E+01  -0.1182491E+00   0.1003976E+01  -0.2072044E-02
 0.1740000E+02   0.1004317E+01  -0.1206695E+00   0.1004314E+01  -0.2115170E-02
 0.1760000E+02   0.1004659E+01  -0.1245269E+00   0.1004657E+01  -0.2183529E-02
 0.1780000E+02   0.1005005E+01  -0.1297945E+00   0.1005003E+01  -0.2276677E-02
 0.1800000E+02   0.1005355E+01  -0.1365140E+00   0.1005352E+01  -0.2395375E-02
 0.1820000E+02   0.1005709E+01  -0.1448086E+00   0.1005706E+01  -0.2541813E-02
 0.1840000E+02   0.1006066E+01  -0.1548774E+00   0.1006062E+01  -0.2719514E-02
 0.1860000E+02   0.1006423E+01  -0.1669711E+00   0.1006419E+01  -0.2932910E-02
 0.1880000E+02   0.1006776E+01  -0.1813378E+00   0.1006771E+01  -0.3186384E-02
 0.1900000E+02   0.1007119E+01  -0.1981478E+00   0.1007113E+01  -0.3482944E-02
 0.1920000E+02   0.1007442E+01  -0.2174608E+00   0.1007435E+01  -0.3823644E-02
 0.1940000E+02   0.1007737E+01  -0.2392258E+00   0.1007729E+01  -0.4207572E-02
 0.1960000E+02   0.1007993E+01  -0.2630104E+00   0.1007982E+01  -0.4627072E-02
 0.1980000E+02   0.1008208E+01  -0.2876884E+00   0.1008195E+01  -0.5062301E-02
 0.2000000E+02   0.1008408E+01  -0.3125219E+00   0.1008393E+01  -0.5500372E-02
 0.2020000E+02   0.1008631E+01  -0.3390254E+00   0.1008613E+01  -0.5968145E-02
 0.2040000E+02   0.1008879E+01  -0.3707015E+00   0.1008858E+01  -0.6527362E-02
 0.2060000E+02   0.1009108E+01  -0.4110937E+00   0.1009082E+01  -0.7240223E-02
 0.2080000E+02   0.1009234E+01  -0.4624314E+00   0.1009201E+01  -0.8145392E-02
 0.2100000E+02   0.1009145E+01  -0.5248509E+00   0.1009103E+01  -0.9244018E-02
 0.2120000E+02   0.1008705E+01  -0.5951840E+00   0.1008650E+01  -0.1047816E-01
 0.2140000E+02   0.1007787E+01  -0.6653473E+00   0.1007719E+01  -0.1170267E-01
 0.2160000E+02   0.1006340E+01  -0.7219597E+00   0.1006260E+01  -0.1268013E-01
 0.2180000E+02   0.1004456E+01  -0.7493274E+00   0.1004370E+01  -0.1313614E-01
 0.2200000E+02   0.1002391E+01  -0.7355590E+00   0.1002309E+01  -0.1286827E-01
 0.2220000E+02   0.1000492E+01  -0.6784279E+00   0.1000422E+01  -0.1184635E-01
 0.2240000E+02   0.9990683E+00  -0.5870686E+00   0.9990159E+00  -0.1023655E-01
 0.2260000E+02   0.9982735E+00  -0.4775166E+00   0.9982389E+00  -0.8319752E-02
 0.2280000E+02   0.9980946E+00  -0.3651551E+00   0.9980743E+00  -0.6360972E-02
 0.2300000E+02   0.9984276E+00  -0.2601603E+00   0.9984173E+00  -0.4533499E-02
 0.2320000E+02   0.9991591E+00  -0.1678246E+00   0.9991548E+00  -0.2926624E-02
 0.2340000E+02   0.1000198E+01  -0.9107808E-01   0.1000197E+01  -0.1589927E-02
 0.2360000E+02   0.1001465E+01  -0.3241778E-01   0.1001465E+01  -0.5666261E-03
 0.2380000E+02   0.1002868E+01   0.5913887E-02   0.1002868E+01   0.1035128E-03
 0.2400000E+02   0.1004289E+01   0.2324130E-01   0.1004289E+01   0.4073770E-03
 0.2420000E+02   0.1005607E+01   0.2184079E-01   0.1005607E+01   0.3833311E-03
 0.2440000E+02   0.1006732E+01   0.6848820E-02   0.1006732E+01   0.1203392E-03
 0.2460000E+02   0.1007625E+01  -0.1532659E-01   0.1007625E+01  -0.2695390E-03
 0.2480000E+02   0.1008297E+01  -0.3867083E-01   0.1008297E+01  -0.6805332E-03
 0.2500000E+02   0.1008797E+01  -0.5837225E-01   0.1008797E+01  -0.1027750E-02
 0.2520000E+02   0.1009201E+01  -0.7119432E-01   0.1009200E+01  -0.1254007E-02
 0.2540000E+02   0.1009606E+01  -0.7622220E-01   0.1009605E+01  -0.1343106E-02
 0.2560000E+02   0.1010110E+01  -0.7591561E-01   0.1010109E+01  -0.1338372E-02
 0.2580000E+02   0.1010766E+01  -0.7599496E-01   0.1010765E+01  -0.1340641E-02
 0.2600000E+02   0.1011545E+01  -0.8280923E-01   0.1011544E+01  -0.1461979E-02
 0.2620000E+02   0.1012354E+01  -0.9970393E-01   0.1012352E+01  -0.1761658E-02
 0.2640000E+02   0.1013095E+01  -0.1257535E+00   0.1013093E+01  -0.2223553E-02
 0.2660000E+02   0.1013714E+01  -0.1575217E+00   0.1013710E+01  -0.2786972E-02
 0.2680000E+02   0.1014200E+01  -0.1913432E+00   0.1014194E+01  -0.3386983E-02
 0.2700000E+02   0.1014568E+01  -0.2243440E+00   0.1014561E+01  -0.3972574E-02
 0.2720000E+02   0.1014852E+01  -0.2546279E+00   0.1014842E+01  -0.4510086E-02
 0.2740000E+02   0.1015091E+01  -0.2813989E+00   0.1015078E+01  -0.4985433E-02
 0.2760000E+02   0.1015320E+01  -0.3049637E+00   0.1015306E+01  -0.5404140E-02
 0.2780000E+02   0.1015569E+01  -0.3264478E+00   0.1015552E+01  -0.5786260E-02
 0.2800000E+02   0.1015849E+01  -0.3474149E+00   0.1015830E+01  -0.6159595E-02
 0.2820000E+02   0.1016160E+01  -0.3695467E+00   0.1016139E+01  -0.6553992E-02
 0.2840000E+02   0.1016488E+01  -0.3943212E+00   0.1016463E+01  -0.6995618E-02
 0.2860000E+02   0.1016804E+01  -0.4226313E+00   0.1016776E+01  -0.7500189E-02
 0.2880000E+02   0.1017075E+01  -0.4544498E+00   0.1017043E+01  -0.8066995E-02
 0.2900000E+02   0.1017273E+01  -0.4887452E+00   0.1017236E+01  -0.8677451E-02
 0.2920000E+02   0.1017382E+01  -0.5237845E+00   0.1017339E+01  -0.9300537E-02
 0.2940000E+02   0.1017405E+01  -0.5577440E+00   0.1017357E+01  -0.9903742E-02
 0.2960000E+02   0.1017359E+01  -0.5893310E+00   0.1017305E+01  -0.1046413E-01
 0.2980000E+02   0.1017264E+01  -0.6180035E+00   0.1017205E+01  -0.1097220E-01
 0.3000000E+02   0.1017134E+01  -0.6436139E+00   0.1017070E+01  -0.1142541E-01
 0.3020000E+02   0.1016982E+01  -0.6659111E+00   0.1016913E+01  -0.1181944E-01
