  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000026E+01  -0.1436591E-03   0.1000026E+01  -0.2507389E-05
 0.2099800E+00   0.1000026E+01  -0.1436591E-03   0.1000026E+01  -0.2507389E-05
 0.4000000E+00   0.1000095E+01  -0.5297769E-03   0.1000095E+01  -0.9247233E-05
 0.6000000E+00   0.1000213E+01  -0.1191209E-02   0.1000213E+01  -0.2079496E-04
 0.8000000E+00   0.1000380E+01  -0.2129799E-02   0.1000380E+01  -0.3718612E-04
 0.1000000E+01   0.1000595E+01  -0.3361588E-02   0.1000595E+01  -0.5870566E-04
 0.1200000E+01   0.1000860E+01  -0.4916850E-02   0.1000860E+01  -0.8588905E-04
 0.1400000E+01   0.1001180E+01  -0.6856794E-02   0.1001180E+01  -0.1198148E-03
 0.1600000E+01   0.1001559E+01  -0.9316536E-02   0.1001559E+01  -0.1628577E-03
 0.1800000E+01   0.1002010E+01  -0.1263378E-01   0.1002010E+01  -0.2209443E-03
 0.2000000E+01   0.1002561E+01  -0.1783011E-01   0.1002561E+01  -0.3119910E-03
 0.2200000E+01   0.1003280E+01  -0.2917962E-01   0.1003280E+01  -0.5109510E-03
 0.2400000E+01   0.1004171E+01  -0.7275737E-01   0.1004171E+01  -0.1275152E-02
 0.2600000E+01   0.1003617E+01  -0.1763024E+00   0.1003612E+01  -0.3088183E-02
 0.2800000E+01   0.1002630E+01  -0.8195467E-01   0.1002629E+01  -0.1434141E-02
 0.3000000E+01   0.1003590E+01  -0.4571690E-01   0.1003590E+01  -0.8007751E-03
 0.3200000E+01   0.1004485E+01  -0.3918780E-01   0.1004485E+01  -0.6870235E-03
 0.3400000E+01   0.1005307E+01  -0.4082972E-01   0.1005307E+01  -0.7163950E-03
 0.3600000E+01   0.1006098E+01  -0.4966811E-01   0.1006097E+01  -0.8721579E-03
 0.3800000E+01   0.1006680E+01  -0.6502078E-01   0.1006679E+01  -0.1142407E-02
 0.4000000E+01   0.1007084E+01  -0.5920622E-01   0.1007084E+01  -0.1040664E-02
 0.4200000E+01   0.1007830E+01  -0.5092859E-01   0.1007830E+01  -0.8958314E-03
 0.4400000E+01   0.1008612E+01  -0.4933203E-01   0.1008612E+01  -0.8684217E-03
 0.4600000E+01   0.1009374E+01  -0.4976037E-01   0.1009374E+01  -0.8766238E-03
 0.4800000E+01   0.1010117E+01  -0.5055880E-01   0.1010116E+01  -0.8913446E-03
 0.5000000E+01   0.1010839E+01  -0.5118161E-01   0.1010839E+01  -0.9029699E-03
 0.5200000E+01   0.1011537E+01  -0.5139139E-01   0.1011537E+01  -0.9072973E-03
 0.5400000E+01   0.1012207E+01  -0.5109573E-01   0.1012207E+01  -0.9026746E-03
 0.5600000E+01   0.1012842E+01  -0.5036727E-01   0.1012841E+01  -0.8903635E-03
 0.5800000E+01   0.1013437E+01  -0.4960430E-01   0.1013436E+01  -0.8773910E-03
 0.6000000E+01   0.1013986E+01  -0.4996733E-01   0.1013985E+01  -0.8842913E-03
 0.6200000E+01   0.1014478E+01  -0.5450682E-01   0.1014478E+01  -0.9650970E-03
 0.6400000E+01   0.1014849E+01  -0.7059432E-01   0.1014848E+01  -0.1250398E-02
 0.6600000E+01   0.1014766E+01  -0.1076563E+00   0.1014764E+01  -0.1906701E-02
 0.6800000E+01   0.1013695E+01  -0.1457229E+00   0.1013692E+01  -0.2578173E-02
 0.7000000E+01   0.1011458E+01  -0.1530247E+00   0.1011455E+01  -0.2701385E-02
 0.7200000E+01   0.1008682E+01  -0.5859394E-01   0.1008681E+01  -0.1031536E-02
 0.7400000E+01   0.1006880E+01   0.7927809E-01   0.1006879E+01   0.1393183E-02
 0.7600000E+01   0.1005194E+01   0.2042942E+00   0.1005188E+01   0.3584120E-02
 0.7800000E+01   0.1002943E+01   0.3307092E+00   0.1002927E+01   0.5788920E-02
 0.8000000E+01   0.9998607E+00   0.4784551E+00   0.9998258E+00   0.8349357E-02
 0.8200000E+01   0.9957550E+00   0.6657234E+00   0.9956878E+00   0.1156948E-01
 0.8400000E+01   0.9904082E+00   0.9141404E+00   0.9902821E+00   0.1580105E-01
 0.8600000E+01   0.9835607E+00   0.1254827E+01   0.9833248E+00   0.2153911E-01
 0.8800000E+01   0.9749601E+00   0.1736975E+01   0.9745121E+00   0.2955230E-01
 0.9000000E+01   0.9645983E+00   0.2437043E+01   0.9637259E+00   0.4101626E-01
 0.9200000E+01   0.9530258E+00   0.3437928E+01   0.9513107E+00   0.5715025E-01
 0.9400000E+01   0.9401167E+00   0.4815926E+01   0.9367976E+00   0.7892733E-01
 0.9600000E+01   0.9249602E+00   0.6866251E+01   0.9183263E+00   0.1105809E+00
 0.9800000E+01   0.9125456E+00   0.1023789E+02   0.8980163E+00   0.1621919E+00
 0.1000000E+02   0.9240117E+00   0.1554356E+02   0.8902178E+00   0.2476083E+00
 0.1020000E+02   0.1003670E+01   0.2150037E+02   0.9338302E+00   0.3678525E+00
 0.1040000E+02   0.1168258E+01   0.2362742E+02   0.1070324E+01   0.4682233E+00
 0.1060000E+02   0.1335082E+01   0.2017694E+02   0.1253151E+01   0.4604972E+00
 0.1080000E+02   0.1422078E+01   0.1473067E+02   0.1375337E+01   0.3615998E+00
 0.1100000E+02   0.1441994E+01   0.1016937E+02   0.1419340E+01   0.2545963E+00
 0.1120000E+02   0.1433311E+01   0.6985212E+01   0.1422672E+01   0.1743095E+00
 0.1140000E+02   0.1417265E+01   0.4842602E+01   0.1412206E+01   0.1196437E+00
 0.1160000E+02   0.1401796E+01   0.3382019E+01   0.1399355E+01   0.8269631E-01
 0.1180000E+02   0.1389257E+01   0.2355129E+01   0.1388083E+01   0.5708897E-01
 0.1200000E+02   0.1379976E+01   0.1605811E+01   0.1379434E+01   0.3867109E-01
 0.1220000E+02   0.1373661E+01   0.1037994E+01   0.1373435E+01   0.2488445E-01
 0.1240000E+02   0.1369890E+01   0.5918600E+00   0.1369816E+01   0.1415058E-01
 0.1260000E+02   0.1368271E+01   0.2291391E+00   0.1368261E+01   0.5472019E-02
 0.1280000E+02   0.1368483E+01  -0.7547893E-01   0.1368482E+01  -0.1802778E-02
 0.1300000E+02   0.1370266E+01  -0.3393698E+00   0.1370242E+01  -0.8116202E-02
 0.1320000E+02   0.1373415E+01  -0.5749773E+00   0.1373346E+01  -0.1378233E-01
 0.1340000E+02   0.1377761E+01  -0.7916268E+00   0.1377629E+01  -0.1903522E-01
 0.1360000E+02   0.1383151E+01  -0.9964847E+00   0.1382942E+01  -0.2405447E-01
 0.1380000E+02   0.1389432E+01  -0.1194590E+01   0.1389130E+01  -0.2896692E-01
 0.1400000E+02   0.1396455E+01  -0.1388096E+01   0.1396045E+01  -0.3382839E-01
 0.1420000E+02   0.1404111E+01  -0.1576916E+01   0.1403579E+01  -0.3863958E-01
 0.1440000E+02   0.1412285E+01  -0.1760410E+01   0.1411618E+01  -0.4338555E-01
 0.1460000E+02   0.1420840E+01  -0.1929984E+01   0.1420034E+01  -0.4785135E-01
 0.1480000E+02   0.1430044E+01  -0.2070746E+01   0.1429111E+01  -0.5167247E-01
 0.1500000E+02   0.1440487E+01  -0.2187917E+01   0.1439437E+01  -0.5499359E-01
 0.1520000E+02   0.1452362E+01  -0.2302433E+01   0.1451189E+01  -0.5834750E-01
 0.1540000E+02   0.1465492E+01  -0.2427691E+01   0.1464177E+01  -0.6207609E-01
 0.1560000E+02   0.1479685E+01  -0.2567051E+01   0.1478200E+01  -0.6627289E-01
