  Freq              AMPL              PHASE          REAL          IMAG
 0.2099800E+00   0.1000004E+01  -0.1549403E-04   0.1000004E+01  -0.2704229E-06
 0.2099800E+00   0.1000004E+01  -0.1549403E-04   0.1000004E+01  -0.2704229E-06
 0.4000000E+00   0.1000013E+01  -0.5785038E-04   0.1000013E+01  -0.1009693E-05
 0.6000000E+00   0.1000030E+01  -0.1315081E-03   0.1000030E+01  -0.2295319E-05
 0.8000000E+00   0.1000053E+01  -0.2372272E-03   0.1000053E+01  -0.4140618E-05
 0.1000000E+01   0.1000083E+01  -0.3766005E-03   0.1000083E+01  -0.6573467E-05
 0.1200000E+01   0.1000120E+01  -0.5512969E-03   0.1000120E+01  -0.9623102E-05
 0.1400000E+01   0.1000164E+01  -0.7630904E-03   0.1000164E+01  -0.1332062E-04
 0.1600000E+01   0.1000214E+01  -0.1013921E-02   0.1000214E+01  -0.1770005E-04
 0.1800000E+01   0.1000271E+01  -0.1306038E-02   0.1000271E+01  -0.2280084E-04
 0.2000000E+01   0.1000335E+01  -0.1642312E-02   0.1000335E+01  -0.2867336E-04
 0.2200000E+01   0.1000406E+01  -0.2025313E-02   0.1000406E+01  -0.3536274E-04
 0.2400000E+01   0.1000487E+01  -0.2436546E-02   0.1000487E+01  -0.4254643E-04
 0.2600000E+01   0.1000566E+01  -0.3642092E-02   0.1000566E+01  -0.6360249E-04
 0.2800000E+01   0.1000654E+01  -0.3598013E-02   0.1000654E+01  -0.6283826E-04
 0.3000000E+01   0.1000755E+01  -0.4072464E-02   0.1000755E+01  -0.7113156E-04
 0.3200000E+01   0.1000863E+01  -0.4712133E-02   0.1000863E+01  -0.8231320E-04
 0.3400000E+01   0.1000979E+01  -0.5503723E-02   0.1000979E+01  -0.9615210E-04
 0.3600000E+01   0.1001101E+01  -0.6723616E-02   0.1001101E+01  -0.1174785E-03
 0.3800000E+01   0.1001216E+01  -0.8156484E-02   0.1001216E+01  -0.1425306E-03
 0.4000000E+01   0.1001342E+01  -0.8210592E-02   0.1001342E+01  -0.1434941E-03
 0.4200000E+01   0.1001488E+01  -0.8839433E-02   0.1001488E+01  -0.1545067E-03
 0.4400000E+01   0.1001640E+01  -0.9764315E-02   0.1001640E+01  -0.1706990E-03
 0.4600000E+01   0.1001800E+01  -0.1082024E-01   0.1001800E+01  -0.1891887E-03
 0.4800000E+01   0.1001968E+01  -0.1197444E-01   0.1001968E+01  -0.2094046E-03
 0.5000000E+01   0.1002143E+01  -0.1322199E-01   0.1002143E+01  -0.2312617E-03
 0.5200000E+01   0.1002327E+01  -0.1456551E-01   0.1002327E+01  -0.2548077E-03
 0.5400000E+01   0.1002520E+01  -0.1601152E-01   0.1002520E+01  -0.2801580E-03
 0.5600000E+01   0.1002722E+01  -0.1757073E-01   0.1002722E+01  -0.3075018E-03
 0.5800000E+01   0.1002934E+01  -0.1926142E-01   0.1002934E+01  -0.3371615E-03
 0.6000000E+01   0.1003156E+01  -0.2112031E-01   0.1003156E+01  -0.3697823E-03
